t,ax,ay,az,gx,gy,gz
32797, 0.59, -0.08, 0.81, -11.41, 0.84, -5.95
32798, 0.59, -0.10, 0.83, -16.24, 1.54, -5.88
32799, 0.58, -0.09, 0.84, -14.07, 1.96, -4.76
32800, 0.59, -0.07, 0.83, -19.04, 2.52, -5.11
32801, 0.59, -0.08, 0.83, -22.89, 3.99, -3.64
32802, 0.60, -0.12, 0.83, -20.58, 1.40, -4.27
32803, 0.59, -0.13, 0.83, -21.28, 2.80, -5.18
32804, 0.58, -0.12, 0.83, -17.85, 2.17, -4.62
32805, 0.58, -0.13, 0.83, -13.30, -0.91, -2.45
32806, 0.58, -0.14, 0.83, -18.69, -0.98, -1.54
32807, 0.58, -0.14, 0.82, -18.62, -1.40, -0.56
32808, 0.59, -0.15, 0.82, -17.15, -2.10, -0.91
32809, 0.59, -0.16, 0.83, -17.22, -2.45, -1.47
32810, 0.60, -0.16, 0.82, -19.46, 0.77, -0.56
32811, 0.59, -0.17, 0.81, -20.37, -0.14, 0.70
32812, 0.60, -0.20, 0.81, -19.25, 2.31, -0.21
32813, 0.58, -0.19, 0.81, -13.16, -0.21, -2.17
32814, 0.59, -0.20, 0.81, -10.01, -0.07, -3.08
32815, 0.59, -0.19, 0.81, -14.49, -1.82, -4.69
32816, 0.59, -0.19, 0.81, -13.51, -2.38, -5.11
32817, 0.61, -0.19, 0.80, -17.22, -0.70, -5.67
32818, 0.59, -0.21, 0.80, -16.03, -1.61, -4.90
32819, 0.60, -0.21, 0.79, -13.30, -2.87, -5.39
32820, 0.60, -0.19, 0.80, -17.15, -0.91, -6.23
32821, 0.60, -0.19, 0.80, -20.58, 0.21, -7.14
32822, 0.60, -0.19, 0.81, -19.53, -1.26, -6.93
32823, 0.61, -0.22, 0.80, -20.86, -1.33, -7.42
32824, 0.59, -0.24, 0.80, -20.02, 1.12, -6.58
32825, 0.59, -0.25, 0.79, -12.18, -0.07, -5.25
32826, 0.59, -0.25, 0.80, -9.52, -1.40, -5.39
32827, 0.59, -0.25, 0.80, -6.65, -1.33, -4.62
32828, 0.59, -0.23, 0.80, -2.73, -2.73, -2.66
32829, 0.59, -0.24, 0.80, -4.48, -3.64, -0.35
32830, 0.58, -0.24, 0.79, -2.45, -4.06, -0.77
32831, 0.59, -0.24, 0.79, -3.36, -4.48, -1.61
32832, 0.59, -0.23, 0.79, -2.87, -4.62, -1.40
32833, 0.60, -0.23, 0.79, -4.97, -3.99, -1.82
32834, 0.60, -0.24, 0.79, -4.76, -4.13, -1.75
32835, 0.61, -0.25, 0.80, -5.11, -2.24, -1.89
32836, 0.61, -0.24, 0.80, -1.33, -0.98, -0.35
32837, 0.61, -0.24, 0.80, -2.59, -0.56, 0.14
