t,ax,ay,az,gx,gy,gz
12519, 0.35, 0.06, 0.97, 4.06, 5.04, 0.70
12520, 0.32, 0.06, 0.97, 2.52, 6.72, 1.82
12521, 0.31, 0.04, 0.98, 0.98, 5.25, 2.87
12522, 0.32, 0.04, 0.99, -1.19, 6.23, 1.33
12523, 0.33, 0.05, 0.99, -2.38, 12.39, -0.21
12524, 0.30, 0.03, 0.98, 0.84, 11.27, -3.57
12525, 0.31, 0.06, 0.97, -0.77, 19.74, -1.54
12526, 0.24, 0.02, 0.98, 1.82, 9.10, 0.14
12527, 0.28, 0.04, 0.98, -3.22, 6.09, -2.03
12528, 0.28, 0.05, 0.98, -2.03, 9.03, 3.15
12529, 0.24, 0.05, 0.99, 0.07, -0.28, 7.28
12530, 0.26, 0.05, 0.98, -2.66, -3.92, 5.18
12531, 0.29, 0.07, 0.98, -4.27, -1.26, 2.59
12532, 0.26, 0.05, 0.99, -2.66, -5.74, -1.61
12533, 0.27, 0.01, 0.98, -3.08, -6.16, -3.50
12534, 0.26, -0.00, 0.98, -2.73, -10.01, -0.42
12535, 0.28, 0.01, 0.98, -3.15, -9.45, 1.89
12536, 0.28, 0.00, 0.98, -3.29, -11.83, 1.96
12537, 0.30, 0.01, 0.97, -3.22, -11.34, 2.73
12538, 0.30, 0.02, 0.97, -2.38, -10.57, 3.15
12539, 0.29, 0.02, 0.96, 0.63, -13.58, 2.66
12540, 0.30, 0.03, 0.98, -0.42, -14.98, 0.91
12541, 0.32, 0.03, 0.98, -2.31, -15.75, 0.84
12542, 0.34, 0.02, 0.97, -0.49, -14.63, -2.10
12543, 0.38, 0.05, 0.99, 1.19, -7.91, -5.88
12544, 0.36, 0.03, 0.97, 4.27, -2.10, -3.57
12545, 0.34, 0.03, 0.98, 4.34, 1.89, 0.14
12546, 0.33, 0.03, 0.98, 5.04, 2.31, 0.91
12547, 0.34, 0.02, 0.98, 2.52, 4.97, -1.82
