t,ax,ay,az,gx,gy,gz
18206, -0.06, -0.42, 0.95, 6.02, -15.68, -0.91
18207, -0.02, -0.38, 0.97, 3.78, -12.04, 1.47
18208, 0.03, -0.37, 0.93, -1.89, -6.23, 0.35
18209, -0.01, -0.43, 0.97, 7.00, -4.48, -2.59
18210, 0.01, -0.40, 0.96, 7.14, 0.35, -2.80
18211, 0.04, -0.37, 0.97, 1.33, 9.52, -5.18
18212, 0.03, -0.38, 0.96, -1.19, 24.85, -7.49
18213, -0.01, -0.40, 0.93, -3.08, 36.26, -6.23
18214, -0.05, -0.38, 0.91, -5.53, 37.66, 1.61
18215, -0.11, -0.39, 0.93, 1.19, 30.66, 9.87
18216, -0.18, -0.40, 0.95, -2.17, 11.06, 13.30
18217, -0.12, -0.36, 0.93, -6.37, -5.60, 15.05
18218, -0.07, -0.36, 0.95, -6.37, -1.19, 12.67
18219, -0.02, -0.38, 0.95, -0.49, 10.15, 11.48
18220, -0.08, -0.44, 0.93, 0.42, 4.97, 11.97
18221, -0.10, -0.41, 0.94, 0.98, 3.08, 20.02
18222, -0.07, -0.36, 0.94, -9.17, 0.70, 23.94
18223, -0.09, -0.37, 0.94, -18.48, -7.21, 25.90
18224, -0.12, -0.38, 0.94, -11.55, -11.06, 25.97
18225, -0.12, -0.39, 0.92, -7.56, -19.11, 21.91
18226, -0.09, -0.41, 0.93, 0.07, -20.02, 15.75
18227, -0.08, -0.42, 0.93, 9.52, -26.46, 10.99
18228, -0.06, -0.43, 0.97, 11.83, -32.76, 7.91
18229, -0.02, -0.39, 0.96, 11.55, -32.69, 7.56
18230, -0.03, -0.38, 0.98, 18.41, -29.40, 12.04
18231, -0.01, -0.36, 0.97, 15.05, -24.36, 13.51
18232, -0.03, -0.35, 0.98, 20.30, -21.00, 18.62
18233, -0.05, -0.32, 0.97, 19.39, -18.13, 19.53
18234, -0.06, -0.31, 0.98, 17.29, -17.99, 17.15
18235, -0.06, -0.30, 1.00, 12.60, -15.82, 9.80
18236, -0.04, -0.34, 1.04, 6.30, -16.80, 7.07
18237, -0.03, -0.36, 0.99, -4.13, -15.96, 5.46
18238, -0.02, -0.38, 0.98, -9.38, -15.68, 2.52
18239, -0.01, -0.40, 0.98, 3.22, -16.38, 4.20
18240, -0.01, -0.41, 0.96, 0.98, -18.06, 6.72
18241, -0.02, -0.42, 0.93, 8.61, -14.14, 9.80
18242, -0.03, -0.44, 0.93, 20.30, -15.89, 15.26
18243, -0.03, -0.43, 0.93, 24.85, -24.43, 23.17
18244, 0.01, -0.38, 0.94, 24.15, -28.42, 25.83
18245, 0.06, -0.34, 0.98, 20.72, -24.92, 24.43
18246, 0.09, -0.33, 0.98, 12.25, -23.87, 39.13
18247, 0.10, -0.34, 0.92, 9.45, -17.29, 55.58
18248, 0.11, -0.31, 0.91, 11.34, -12.74, 63.21
18249, 0.10, -0.24, 0.97, 17.71, -5.53, 78.26
18250, 0.09, -0.27, 1.00, 8.26, -4.62, 81.69
18251, 0.10, -0.29, 0.99, -0.42, 0.28, 93.52
18252, 0.10, -0.25, 1.03, 6.44, -4.76, 109.97
18253, 0.05, -0.26, 1.00, 11.06, -6.37, 119.77
18254, 0.01, -0.32, 0.97, 27.02, -4.55, 130.90
18255, -0.04, -0.27, 1.03, 29.19, 1.12, 129.85
