t,ax,ay,az,gx,gy,gz
21950, 0.65, -0.35, 0.70, 0.14, -3.85, 0.91
21951, 0.65, -0.35, 0.70, 0.28, -3.85, 0.77
21952, 0.65, -0.36, 0.70, 0.07, -3.08, 0.56
21953, 0.65, -0.36, 0.70, 0.35, -2.66, 0.63
21954, 0.65, -0.36, 0.70, 0.42, -2.24, 0.49
21955, 0.65, -0.35, 0.70, 0.07, -2.45, 0.35
21956, 0.65, -0.35, 0.70, -0.21, -1.75, 0.70
21957, 0.65, -0.36, 0.69, 0.49, -1.82, 0.49
21958, 0.65, -0.36, 0.69, 0.00, -2.03, -0.07
21959, 0.65, -0.36, 0.70, 0.21, -2.10, 0.21
21960, 0.65, -0.36, 0.70, 0.21, -1.82, 0.35
21961, 0.65, -0.36, 0.70, 0.14, -2.31, 0.28
21962, 0.65, -0.36, 0.69, 0.07, -1.54, 0.00
21963, 0.65, -0.36, 0.69, 0.21, -1.61, 0.21
21964, 0.65, -0.36, 0.70, 0.28, -1.96, 0.21
21965, 0.65, -0.36, 0.69, -0.28, -1.82, -0.14
21966, 0.65, -0.36, 0.70, 0.28, -2.03, 0.00
21967, 0.65, -0.36, 0.70, -0.07, -1.68, 0.14
21968, 0.65, -0.36, 0.69, -0.07, -1.89, 0.14
21969, 0.65, -0.36, 0.69, 0.14, -1.61, 0.00
21970, 0.65, -0.35, 0.71, 0.70, -0.77, -0.28
21971, 0.66, -0.35, 0.69, 0.14, 0.70, 0.00
21972, 0.65, -0.36, 0.69, -0.77, 0.42, 0.21
21973, 0.65, -0.36, 0.69, 1.19, 0.42, -0.07
21974, 0.65, -0.36, 0.69, 0.98, 0.21, -0.14
21975, 0.65, -0.36, 0.70, 0.56, -0.35, 0.28
21976, 0.65, -0.36, 0.70, 0.91, -0.14, 0.42
21977, 0.65, -0.36, 0.69, 0.70, 0.14, 0.07
21978, 0.65, -0.36, 0.70, 0.28, 0.49, 0.07
21979, 0.65, -0.36, 0.70, 0.70, 0.28, 0.21
21980, 0.64, -0.36, 0.70, 0.42, 0.07, 0.00
21981, 0.65, -0.35, 0.70, 0.49, 0.14, 0.00
21982, 0.64, -0.36, 0.70, 0.56, -0.35, 0.21
21983, 0.65, -0.36, 0.70, 0.84, 0.00, 0.42
21984, 0.65, -0.36, 0.70, 0.49, 0.07, 0.28
21985, 0.65, -0.36, 0.70, 1.05, -0.21, 0.35
21986, 0.65, -0.36, 0.70, 0.70, -0.63, 0.28
21987, 0.65, -0.35, 0.70, 0.28, -0.63, 0.63
21988, 0.65, -0.36, 0.70, 0.42, -0.63, 0.49
21989, 0.64, -0.35, 0.70, 0.42, 0.21, 0.07
21990, 0.64, -0.35, 0.70, 0.84, -0.35, 0.42
21991, 0.65, -0.36, 0.70, 1.47, -0.42, 0.91
21992, 0.64, -0.36, 0.70, 1.54, -0.84, 0.98
21993, 0.64, -0.36, 0.70, 1.47, -1.54, 0.77
21994, 0.64, -0.36, 0.70, 1.26, -2.59, 0.77
21995, 0.65, -0.36, 0.70, 0.49, -3.22, 0.63
21996, 0.65, -0.36, 0.70, -0.28, -3.92, 0.70
21997, 0.64, -0.36, 0.70, -0.07, -4.20, 0.63
21998, 0.65, -0.36, 0.70, 0.14, -3.92, 0.63
21999, 0.65, -0.36, 0.70, -0.63, -3.36, 0.28
22000, 0.65, -0.36, 0.70, -0.21, -3.36, 0.14
22001, 0.65, -0.36, 0.69, -0.28, -3.50, 0.35
22002, 0.65, -0.36, 0.70, 0.14, -3.22, 0.35
22003, 0.65, -0.36, 0.70, -0.63, -3.22, 0.91
22004, 0.64, -0.36, 0.70, 1.12, -4.76, 1.40
22005, 0.65, -0.36, 0.69, 1.19, -5.11, -0.49
22006, 0.65, -0.35, 0.69, 1.89, -3.71, 0.07
22007, 0.65, -0.36, 0.69, 0.77, -4.06, 1.05
22008, 0.66, -0.35, 0.69, -0.21, -0.91, 0.49
22009, 0.66, -0.35, 0.69, -0.77, -0.91, 0.14
22010, 0.66, -0.35, 0.69, -0.42, 0.84, -0.28
22011, 0.65, -0.36, 0.69, -0.98, 0.63, -0.42
22012, 0.65, -0.36, 0.69, -0.28, 0.07, -0.56
22013, 0.65, -0.36, 0.69, 0.63, -0.98, -0.28
22014, 0.65, -0.36, 0.69, 1.12, -1.54, 0.35
22015, 0.65, -0.36, 0.69, 1.33, -1.61, 0.77
22016, 0.65, -0.36, 0.69, 0.98, -1.40, 0.77
22017, 0.65, -0.36, 0.69, 0.28, -1.61, 0.63
22018, 0.66, -0.35, 0.70, 1.19, 0.21, 0.63
22019, 0.66, -0.36, 0.69, -0.56, 0.49, 0.49
22020, 0.64, -0.36, 0.69, -0.28, 0.42, -0.07
22021, 0.65, -0.35, 0.69, -0.56, 0.14, -0.91
22022, 0.66, -0.36, 0.70, -0.28, 0.77, -0.91
22023, 0.65, -0.36, 0.69, 0.07, 0.07, -0.70
22024, 0.65, -0.35, 0.70, -0.07, 0.28, -0.70
22025, 0.65, -0.35, 0.69, -0.07, 0.07, -0.42
22026, 0.66, -0.35, 0.69, 0.21, 0.42, -0.42
22027, 0.65, -0.36, 0.69, 0.56, 0.98, -0.21
22028, 0.65, -0.36, 0.70, 0.28, 0.56, -0.07
22029, 0.65, -0.36, 0.70, 0.28, 0.84, -0.28
22030, 0.65, -0.35, 0.70, 0.42, 0.98, -0.28
22031, 0.64, -0.36, 0.70, 0.56, 0.70, -0.07
22032, 0.64, -0.35, 0.70, 0.35, 0.63, -0.07
22033, 0.65, -0.36, 0.70, 0.28, 0.35, -0.42
22034, 0.65, -0.35, 0.70, 0.42, 0.56, 0.21
22035, 0.64, -0.36, 0.70, -0.14, 0.56, 0.00
22036, 0.64, -0.36, 0.70, 0.42, 0.28, -0.28
22037, 0.64, -0.35, 0.70, 0.70, 0.14, -0.21
22038, 0.64, -0.36, 0.70, 0.84, -0.14, 0.28
22039, 0.64, -0.36, 0.70, 1.26, -0.63, 0.63
22040, 0.64, -0.35, 0.70, 1.05, -0.84, 0.56
22041, 0.64, -0.36, 0.70, 1.05, -1.19, 0.63
22042, 0.64, -0.36, 0.70, 1.19, -2.10, 0.49
22043, 0.64, -0.36, 0.70, 0.07, -2.59, 0.21
22044, 0.64, -0.35, 0.70, 0.49, -3.15, 0.42
22045, 0.64, -0.35, 0.70, 0.28, -3.22, 0.49
22046, 0.64, -0.36, 0.70, -0.14, -3.36, 0.49
22047, 0.65, -0.35, 0.70, 0.28, -2.94, 0.28
22048, 0.65, -0.36, 0.70, -0.28, -2.66, 0.07
22049, 0.65, -0.36, 0.70, -0.28, -2.80, 0.21
22050, 0.65, -0.35, 0.70, -0.63, -2.52, 0.35
22051, 0.65, -0.36, 0.70, -0.35, -3.01, 0.14
22052, 0.65, -0.35, 0.69, -0.28, -2.52, -0.14
22053, 0.65, -0.35, 0.70, 0.00, -2.52, 0.21
22054, 0.65, -0.35, 0.70, 0.07, -2.52, 0.35
22055, 0.65, -0.35, 0.70, -0.28, -1.89, 0.07
22056, 0.65, -0.35, 0.69, 0.07, -1.33, 0.07
22057, 0.65, -0.36, 0.70, 0.07, -1.54, 0.14
22058, 0.65, -0.36, 0.70, -0.07, -1.26, 0.07
22059, 0.65, -0.35, 0.69, 0.00, -1.33, 17.85
22060, 0.65, -0.36, 0.70, 0.42, -1.82, 0.07
22061, 0.65, -0.35, 0.70, 0.28, -1.33, 0.14
22062, 0.65, -0.36, 0.69, -0.42, -1.40, 0.21
22063, 0.65, -0.36, 0.70, -0.07, -1.68, 0.07
22064, 0.65, -0.36, 0.69, 0.14, -1.96, 0.14
