timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.58,-0.15,0.83,0.56,-0.91,0.77
20,0.58,-0.15,0.83,0.91,-0.84,0.77
40,0.58,-0.15,0.83,1.05,-0.98,0.91
60,0.58,-0.15,0.83,1.19,-1.12,0.63
80,0.58,-0.15,0.83,0.63,-1.19,0.77
100,0.58,-0.15,0.83,0.91,-1.89,0.28
120,0.58,-0.15,0.83,0.7,-1.68,0.28
140,0.58,-0.16,0.83,0.56,-0.98,0.28
160,0.58,-0.16,0.84,0.7,-0.84,0.14
180,0.58,-0.15,0.83,3.99,-0.35,0.7
200,0.57,-0.15,0.82,3.99,-1.89,0.63
220,0.57,-0.15,0.82,2.94,-2.73,0.07
240,0.58,-0.15,0.83,2.73,-1.75,-0.07
260,0.59,-0.15,0.83,3.29,-1.19,0.07
280,0.58,-0.15,0.83,2.94,-0.42,-0.07
300,0.58,-0.15,0.83,2.45,-0.35,-0.28
320,0.58,-0.14,0.82,2.52,-0.63,-0.35
340,0.58,-0.15,0.83,2.1,-1.19,-0.35
360,0.58,-0.15,0.83,1.61,-1.47,-0.42
380,0.58,-0.14,0.83,1.96,-0.77,-0.28
400,0.58,-0.15,0.83,2.31,-0.35,-0.42
420,0.58,-0.15,0.83,1.68,0.14,-0.21
440,0.58,-0.14,0.83,1.61,-0.28,-0.42
460,0.58,-0.14,0.83,2.45,-0.14,-0.49
480,0.58,-0.14,0.83,2.03,0.0,-0.14
500,0.58,-0.14,0.83,2.03,0.42,-0.28
520,0.57,-0.14,0.83,1.82,-0.07,-0.42
540,0.58,-0.14,0.83,2.1,0.14,-0.49
560,0.58,-0.14,0.83,1.89,0.07,-0.56
580,0.58,-0.14,0.83,1.89,0.14,-0.7
600,0.58,-0.14,0.83,1.96,0.49,-0.63
620,0.57,-0.14,0.83,1.89,0.14,-0.35
640,0.57,-0.14,0.83,1.19,0.0,-0.21
660,0.57,-0.14,0.83,1.12,-0.56,-0.21
680,0.57,-0.14,0.84,0.84,-0.35,-0.07
700,0.57,-0.14,0.83,1.47,-1.12,0.07
720,0.57,-0.14,0.84,0.49,-1.33,-0.14
740,0.57,-0.14,0.84,0.21,-1.33,-0.07
760,0.57,-0.14,0.83,-0.84,-1.75,-0.49
780,0.57,-0.14,0.83,-0.84,-2.31,-0.77
800,0.58,-0.14,0.83,-0.42,-2.31,-0.28
820,0.58,-0.14,0.83,-0.42,-1.68,-0.14
840,0.58,-0.14,0.83,-0.42,-1.82,0.63
860,0.58,-0.14,0.83,-0.07,-1.75,0.63
880,0.57,-0.14,0.83,0.42,-2.03,0.56
900,0.58,-0.14,0.83,0.63,-1.96,1.05
920,0.58,-0.14,0.83,0.28,-1.75,0.84
940,0.58,-0.14,0.83,0.07,-1.61,0.63
960,0.58,-0.14,0.83,0.35,-1.4,0.7
980,0.58,-0.14,0.83,0.0,-1.47,0.56
1000,0.58,-0.14,0.83,0.49,-1.47,0.49
1020,0.58,-0.14,0.83,0.49,-1.33,0.56
1040,0.58,-0.14,0.83,0.07,-1.19,0.42
1060,0.58,-0.14,0.83,0.49,-1.19,0.56
1080,0.58,-0.14,0.83,0.35,-0.84,0.42
1100,0.58,-0.15,0.83,-0.14,-1.4,0.35
1120,0.58,-0.14,0.83,0.42,-0.91,0.21
1140,0.58,-0.14,0.83,0.42,-1.12,0.28
1160,0.58,-0.14,0.83,0.21,-0.84,0.42
1180,0.58,-0.15,0.83,0.0,-0.91,0.21
1200,0.58,-0.15,0.83,0.07,-1.33,0.21
1220,0.58,-0.14,0.83,0.35,-0.91,0.14
1240,0.58,-0.15,0.83,0.0,-1.12,0.28
1260,0.58,-0.14,0.83,-0.07,-0.91,0.14
1280,0.58,-0.15,0.83,0.35,-1.33,0.49
1300,0.58,-0.15,0.83,0.63,-1.33,0.42
1320,0.58,-0.15,0.83,0.35,-1.12,0.21
1340,0.58,-0.15,0.83,0.21,-0.98,0.21
1360,0.58,-0.15,0.83,0.56,-1.05,0.14
1380,0.58,-0.15,0.83,0.28,-1.26,0.07
1400,0.58,-0.15,0.83,0.63,-1.26,0.28
1420,0.58,-0.14,0.83,0.7,-1.19,0.14
1440,0.58,-0.15,0.83,0.56,-1.19,0.28
1460,0.58,-0.15,0.83,3.78,-0.56,0.14
1480,0.58,-0.15,0.83,4.2,-0.84,0.77
1500,0.57,-0.14,0.82,3.08,-1.47,0.7
1520,0.58,-0.14,0.83,2.38,-1.47,0.28
1540,0.58,-0.14,0.83,2.59,-1.05,0.28
1560,0.58,-0.15,0.83,2.94,-0.84,0.14
1580,0.58,-0.14,0.83,2.87,-0.35,-0.07
1600,0.58,-0.14,0.83,2.59,-0.49,-0.28
1620,0.58,-0.14,0.83,1.96,-0.77,-0.56
1640,0.58,-0.14,0.83,1.82,-0.77,-0.49
1660,0.58,-0.14,0.83,2.03,-0.56,-0.49
1680,0.58,-0.14,0.83,2.24,-0.42,-0.07
1700,0.58,-0.14,0.83,2.17,0.14,-0.14
1720,0.58,-0.14,0.83,2.31,0.21,0.07
1740,0.58,-0.14,0.83,2.31,0.0,0.07
1760,0.58,-0.13,0.83,2.31,-0.07,0.21
1780,0.58,-0.13,0.83,2.1,0.07,0.14
1800,0.58,-0.14,0.83,1.89,0.14,0.07
1820,0.57,-0.14,0.83,2.59,-0.21,-0.28
1840,0.58,-0.14,0.83,2.03,-0.28,-0.28
1860,0.58,-0.13,0.83,2.24,0.07,0.07
1880,0.57,-0.14,0.83,1.82,0.14,-0.07
1900,0.57,-0.14,0.83,1.4,-0.63,0.07
1920,0.57,-0.14,0.83,0.98,-0.91,0.28
1940,0.57,-0.14,0.83,0.0,-0.7,-17.85
1960,0.57,-0.14,0.84,0.84,-1.33,-0.14
1980,0.57,-0.14,0.84,0.14,-1.61,-0.14
2000,0.57,-0.14,0.83,-0.35,-1.82,0.14
2020,0.57,-0.14,0.83,-0.91,-2.24,0.0
2040,0.58,-0.14,0.83,-0.56,-2.38,0.21
2060,0.58,-0.14,0.83,-0.56,-2.24,0.42
2080,0.57,-0.14,0.83,-0.14,-1.96,0.84
2100,0.58,-0.14,0.83,-0.28,-1.82,1.05
2120,0.58,-0.14,0.83,0.07,-1.4,1.12
2140,0.58,-0.14,0.83,-0.07,-1.61,0.98
2160,0.58,-0.14,0.83,0.21,-1.61,0.7
2180,0.58,-0.13,0.83,0.14,-1.75,0.84
2200,0.58,-0.14,0.83,0.42,-1.68,0.91
2220,0.58,-0.14,0.83,-0.14,-1.54,0.56
2240,0.58,-0.14,0.83,-0.42,-1.4,0.42
2260,0.58,-0.14,0.83,-0.07,-1.19,0.42
2280,0.58,-0.14,0.83,-0.35,-1.05,0.49
2300,0.57,-0.14,0.83,-0.14,-1.05,0.56
2320,0.58,-0.14,0.83,-0.21,-1.54,0.49
2340,0.58,-0.15,0.83,-0.35,-1.12,0.56
2360,0.58,-0.14,0.83,-0.07,-0.91,0.63
2380,0.58,-0.14,0.83,-0.07,-1.05,0.56
2400,0.58,-0.14,0.83,-0.07,-0.14,-0.21
2420,0.58,-0.14,0.83,-1.12,-0.42,-0.63
2440,0.58,-0.14,0.83,-0.7,-0.7,-0.7
2460,0.57,-0.14,0.83,-0.98,-1.05,-0.7
2480,0.57,-0.15,0.83,-0.63,-0.98,-0.63
2500,0.58,-0.15,0.83,0.0,-1.19,-0.84
2520,0.58,-0.15,0.83,0.56,-1.26,-0.28
2540,0.58,-0.15,0.83,0.42,-0.84,-0.14
2560,0.58,-0.15,0.83,0.56,-0.77,0.21
2580,0.58,-0.15,0.83,2.1,-0.42,0.35
2600,0.59,-0.15,0.83,3.71,-1.19,0.56
2620,0.58,-0.14,0.82,3.5,-0.42,0.91
2640,0.57,-0.14,0.83,3.08,-1.33,0.21
2660,0.58,-0.14,0.83,2.59,-0.7,0.21
2680,0.58,-0.14,0.83,2.8,0.07,0.42
2700,0.58,-0.14,0.83,2.73,0.77,0.14
2720,0.58,-0.14,0.83,2.87,0.49,0.07
2740,0.57,-0.14,0.83,1.96,0.14,-0.42
2760,0.58,-0.14,0.83,1.89,-0.14,-0.56
2780,0.58,-0.14,0.83,1.54,-0.28,-0.49
2800,0.57,-0.14,0.83,2.1,-0.63,-0.56
2820,0.58,-0.14,0.83,1.47,0.07,-0.49
2840,0.57,-0.14,0.83,1.96,0.49,-0.21
2860,0.57,-0.14,0.83,2.03,0.07,-0.56
2880,0.57,-0.14,0.83,1.89,-0.21,-0.21
2900,0.57,-0.14,0.83,2.31,0.0,0.07
2920,0.57,-0.14,0.83,1.54,-0.42,0.07
2940,0.57,-0.14,0.84,2.24,-0.28,0.21
2960,0.57,-0.13,0.83,1.82,-0.42,0.14
2980,0.58,-0.13,0.83,1.68,-0.35,-0.14
3000,0.57,-0.13,0.83,1.54,-0.42,-0.14
3020,0.57,-0.13,0.83,1.12,-0.63,0.21
3040,0.57,-0.14,0.84,0.91,-0.77,0.56
3060,0.57,-0.14,0.84,0.35,-0.49,0.77
3080,0.57,-0.14,0.83,0.56,-0.63,1.05
3100,0.57,-0.14,0.83,0.63,-1.75,1.33
3120,0.57,-0.14,0.84,-0.63,-2.45,1.19
3140,0.57,-0.14,0.83,-1.61,-2.66,1.26
3160,0.57,-0.14,0.84,-0.98,-2.73,1.19
3180,0.57,-0.14,0.84,-1.54,-2.73,0.77
3200,0.57,-0.14,0.83,-0.98,-2.66,0.42
3220,0.57,-0.14,0.83,-0.35,-2.59,0.84
3240,0.58,-0.14,0.83,-0.77,-2.24,0.91
3260,0.57,-0.14,0.83,-0.14,-2.8,0.98
3280,0.58,-0.14,0.83,-0.21,-2.87,0.98
3300,0.58,-0.15,0.83,0.28,-2.59,1.19
3320,0.58,-0.14,0.83,0.0,-1.54,1.47
3340,0.58,-0.14,0.83,0.28,-1.33,1.61
3360,0.58,-0.14,0.83,0.28,-1.26,1.61
3380,0.58,-0.14,0.83,0.07,-1.12,1.61
3400,0.57,-0.14,0.83,0.63,-1.75,1.33
3420,0.58,-0.14,0.83,0.56,-1.54,0.84
3440,0.57,-0.14,0.83,0.28,-1.33,0.28
3460,0.58,-0.15,0.83,-0.42,-1.26,-0.21
3480,0.58,-0.14,0.83,-0.21,-0.7,-0.35
3500,0.58,-0.15,0.83,-0.28,-1.12,-0.28
3520,0.58,-0.15,0.83,-0.14,-0.84,-0.14
3540,0.58,-0.16,0.83,0.35,-1.12,-0.14
3560,0.58,-0.15,0.83,0.63,-0.98,0.63
3580,0.58,-0.15,0.83,1.05,-1.26,0.77
3600,0.58,-0.15,0.83,0.7,-1.19,0.91
3620,0.58,-0.14,0.83,0.56,-1.05,0.7
3640,0.58,-0.15,0.83,0.77,-1.12,0.56
3660,0.57,-0.15,0.83,0.63,-1.19,0.42
3680,0.58,-0.15,0.83,0.63,-1.33,0.07
3700,0.58,-0.15,0.83,1.05,-1.12,-0.14
3720,0.58,-0.15,0.83,4.13,-0.07,0.42
3740,0.58,-0.15,0.83,3.57,-0.42,0.84
3760,0.57,-0.15,0.82,3.01,-1.12,0.28
3780,0.57,-0.15,0.83,2.66,-1.05,-0.14
3800,0.58,-0.15,0.83,2.52,-1.19,0.21
3820,0.58,-0.14,0.83,2.31,0.07,-0.07
3840,0.58,-0.14,0.83,2.59,0.07,-0.14
3860,0.57,-0.15,0.83,2.17,-0.91,-0.77
3880,0.57,-0.14,0.83,1.96,-1.33,-1.05
3900,0.58,-0.14,0.83,1.96,-0.98,-0.63
3920,0.57,-0.15,0.83,2.1,-0.7,-0.35
3940,0.58,-0.14,0.83,1.96,-0.56,-0.21
3960,0.57,-0.14,0.83,2.45,-0.7,-0.14
3980,0.58,-0.14,0.83,2.45,-0.63,-0.07
4000,0.58,-0.14,0.83,2.59,-0.28,-0.07
