timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.8,-0.4,-0.43,0.77,-1.26,1.96
20,0.81,-0.4,-0.43,0.7,-0.63,3.57
40,0.8,-0.4,-0.43,3.22,-0.98,5.25
60,0.8,-0.41,-0.43,2.66,-1.05,4.06
80,0.8,-0.41,-0.43,0.91,-1.12,2.73
100,0.8,-0.41,-0.43,0.28,-1.05,-0.21
120,0.8,-0.41,-0.43,0.0,-0.56,-2.59
140,0.8,-0.41,-0.43,-0.35,-0.63,-2.45
160,0.8,-0.41,-0.43,-0.42,-1.19,-1.33
180,0.8,-0.41,-0.43,-0.35,-1.4,-0.14
200,0.8,-0.41,-0.43,0.0,-1.47,0.7
220,0.8,-0.41,-0.43,0.14,-1.54,1.12
240,0.8,-0.41,-0.43,0.42,-1.47,0.77
260,0.8,-0.41,-0.43,0.56,-0.91,0.77
280,0.8,-0.41,-0.43,0.84,-1.26,1.47
300,0.8,-0.41,-0.43,1.26,-1.33,1.19
320,0.8,-0.41,-0.43,0.42,-0.63,-0.91
340,0.8,-0.41,-0.43,0.91,0.56,-3.15
360,0.8,-0.41,-0.43,-0.35,-0.14,-2.87
380,0.8,-0.41,-0.43,-0.35,-0.56,-2.17
400,0.8,-0.41,-0.43,0.49,-0.35,-1.54
420,0.8,-0.4,-0.43,0.07,-0.7,-1.54
440,0.8,-0.4,-0.43,0.84,-0.35,-1.54
460,0.81,-0.41,-0.43,0.49,-1.12,-1.33
480,0.81,-0.4,-0.43,-0.63,-1.61,-2.24
500,0.81,-0.4,-0.43,-1.68,-1.61,-2.94
520,0.81,-0.4,-0.43,-1.19,-2.1,-2.03
540,0.81,-0.4,-0.43,-1.33,-2.52,-0.35
560,0.81,-0.4,-0.43,-1.4,-2.73,1.54
580,0.81,-0.4,-0.43,-0.91,-2.52,2.59
600,0.8,-0.4,-0.43,17.43,-2.66,3.15
620,0.8,-0.4,-0.43,0.14,-1.33,2.66
640,0.81,-0.4,-0.43,0.07,-0.56,2.73
660,0.8,-0.4,-0.43,3.5,-0.98,3.78
680,0.8,-0.4,-0.43,3.99,-0.77,4.9
700,0.8,-0.41,-0.43,3.08,-1.12,6.09
720,0.79,-0.42,-0.43,1.33,-0.91,2.17
740,0.8,-0.41,-0.43,0.42,-0.77,-1.19
760,0.8,-0.41,-0.43,0.21,-0.98,-1.4
780,0.8,-0.41,-0.43,0.0,-1.26,-1.75
800,0.8,-0.41,-0.43,-0.35,-0.84,-1.89
820,0.81,-0.41,-0.43,0.14,-0.7,-1.12
840,0.8,-0.41,-0.43,0.21,-1.19,0.14
860,0.8,-0.4,-0.43,0.56,-1.12,0.56
880,0.8,-0.4,-0.43,0.56,-0.91,1.26
900,0.8,-0.41,-0.43,1.33,-1.26,1.54
920,0.8,-0.41,-0.43,1.12,-0.98,0.98
940,0.8,-0.41,-0.43,0.0,-0.35,-1.33
960,0.8,-0.41,-0.43,0.7,0.49,-3.01
980,0.81,-0.4,-0.43,0.63,0.56,-1.82
1000,0.81,-0.4,-0.43,0.7,-0.49,-1.12
1020,0.8,-0.4,-0.43,0.42,-0.63,-1.68
1040,0.81,-0.4,-0.43,0.42,0.14,-2.52
1060,0.81,-0.4,-0.43,0.0,-0.21,-2.24
1080,0.81,-0.4,-0.43,-0.84,-0.7,-2.8
1100,0.81,-0.4,-0.43,0.91,-0.28,-1.89
1120,0.81,-0.4,-0.43,-0.77,-1.54,-0.77
1140,0.81,-0.4,-0.43,-1.47,-2.1,-0.35
1160,0.81,-0.39,-0.43,-0.7,-1.96,0.56
1180,0.81,-0.39,-0.43,-0.42,-2.24,2.45
1200,0.81,-0.4,-0.43,-0.28,-2.03,3.15
1220,0.8,-0.4,-0.43,-0.28,-2.31,3.36
1240,0.8,-0.4,-0.43,0.0,-3.15,3.71
1260,0.81,-0.4,-0.43,-0.07,-2.03,4.2
1280,0.81,-0.4,-0.43,0.98,-2.17,7.21
1300,0.8,-0.4,-0.43,2.8,-2.73,9.17
1320,0.8,-0.41,-0.43,2.24,-1.26,7.84
1340,0.79,-0.42,-0.43,1.89,-1.4,3.08
1360,0.8,-0.42,-0.43,0.49,-0.35,-1.54
1380,0.8,-0.42,-0.43,0.21,-0.14,-3.78
1400,0.8,-0.41,-0.43,-0.21,-0.28,-4.27
1420,0.8,-0.41,-0.43,-0.77,-0.7,-3.36
1440,0.8,-0.41,-0.43,-0.49,-1.12,-2.1
1460,0.8,-0.41,-0.43,-0.7,-0.98,-1.47
1480,0.81,-0.4,-0.43,-0.07,-0.98,-0.21
1500,0.81,-0.4,-0.43,0.21,-2.03,1.05
1520,0.8,-0.41,-0.43,0.35,-1.26,1.19
1540,0.8,-0.41,-0.43,-0.49,-0.42,1.05
1560,0.8,-0.41,-0.43,0.49,-0.91,1.05
1580,0.8,-0.41,-0.43,0.35,-0.91,0.28
1600,0.8,-0.4,-0.43,0.49,-0.35,0.49
1620,0.8,-0.41,-0.43,2.1,-0.35,1.4
1640,0.8,-0.41,-0.43,1.05,-1.19,0.84
1660,0.8,-0.41,-0.43,0.28,-0.98,-0.91
1680,0.8,-0.41,-0.43,0.0,-0.28,-3.01
1700,0.81,-0.41,-0.43,0.21,-0.21,-2.66
1720,0.8,-0.4,-0.43,0.63,-0.56,-1.75
1740,0.8,-0.4,-0.43,0.49,-0.63,-0.98
1760,0.8,-0.4,-0.43,0.49,-0.7,-0.91
1780,0.81,-0.4,-0.43,0.14,-1.05,-0.42
1800,0.8,-0.4,-0.43,1.75,-1.33,-0.28
1820,0.8,-0.4,-0.43,0.63,-1.4,-0.84
1840,0.8,-0.4,-0.43,-1.26,-1.33,-2.66
1860,0.81,-0.4,-0.43,-0.77,-0.98,-2.45
1880,0.81,-0.4,-0.43,-0.7,-1.19,-0.35
1900,0.81,-0.4,-0.43,-0.21,-2.03,1.19
1920,0.81,-0.4,-0.43,-0.28,-1.61,1.33
1940,0.8,-0.4,-0.43,-0.21,-1.54,1.82
1960,0.81,-0.4,-0.43,-0.56,-2.31,3.29
1980,0.8,-0.4,-0.43,-0.42,-2.45,3.5
2000,0.8,-0.4,-0.43,-0.21,-2.45,3.99
2020,0.81,-0.4,-0.43,-0.21,-2.38,6.16
2040,0.78,-0.41,-0.45,0.7,-2.94,8.4
2060,0.8,-0.41,-0.43,2.59,-2.87,11.76
2080,0.79,-0.42,-0.43,3.01,-2.45,7.42
2100,0.79,-0.42,-0.43,2.38,-1.54,2.59
