timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.37,0.14,0.93,5.95,10.57,1.47
20,0.39,0.16,0.94,4.06,19.6,3.85
40,0.34,0.21,0.94,-2.38,18.62,2.66
60,0.35,0.2,0.96,-13.86,16.03,2.38
80,0.35,0.19,0.97,-23.52,27.37,1.89
100,0.34,0.19,0.96,-32.76,39.76,3.36
120,0.31,0.14,0.97,-35.42,41.44,-0.21
140,0.27,0.12,0.98,-12.04,35.42,-3.92
160,0.22,0.07,0.98,5.11,21.56,-6.16
180,0.26,0.12,0.96,15.26,8.12,-15.33
200,0.24,0.12,0.93,-16.45,-1.82,-17.43
220,0.23,0.15,0.97,-17.22,-8.75,-13.79
240,0.21,0.15,1.0,-27.93,-25.69,-13.79
260,0.29,0.07,1.01,-28.7,-30.38,-5.53
280,0.31,0.07,1.03,-41.37,-17.71,-3.92
300,0.29,0.1,0.99,-34.16,-8.54,0.0
320,0.27,0.09,0.96,-26.46,-10.43,3.15
340,0.28,0.12,0.97,-29.05,-9.52,-0.07
360,0.31,0.08,0.98,-33.88,-10.01,-10.64
380,0.35,0.01,0.98,-15.68,-5.53,-20.65
400,0.34,0.04,0.97,4.41,-0.35,-17.78
420,0.3,0.03,0.96,-0.42,5.88,-15.19
440,0.29,-0.01,0.95,12.74,0.84,-7.49
460,0.33,0.02,0.97,17.36,1.82,-8.05
480,0.3,0.04,0.96,18.2,5.88,-6.51
500,0.31,0.09,0.98,19.6,1.82,-2.94
520,0.29,0.09,1.0,12.18,6.3,0.77
540,0.3,0.06,1.0,8.75,15.68,5.74
560,0.29,0.12,1.0,11.69,19.67,4.62
580,0.28,0.09,0.98,14.14,26.6,1.89
600,0.23,0.01,0.98,36.61,7.07,-2.17
620,0.28,0.07,0.95,45.57,7.77,-6.09
640,0.24,0.13,0.94,24.08,-3.22,-5.46
660,0.25,0.2,0.96,-0.28,-9.87,2.59
680,0.25,0.15,0.99,-20.93,-17.01,-3.36
700,0.27,0.04,0.98,-4.55,-33.95,-2.31
720,0.33,0.09,0.99,-19.11,-12.46,-0.42
740,0.27,0.11,1.0,-28.21,-4.55,1.12
760,0.26,0.17,0.98,-18.76,-11.62,12.88
780,0.27,0.13,0.97,-39.2,-10.15,16.66
800,0.3,0.05,0.98,-33.67,-15.19,6.44
820,0.32,0.06,0.98,-19.32,-8.54,5.11
840,0.31,0.04,0.97,-11.69,-4.62,2.24
860,0.33,0.03,0.96,-1.12,-7.56,-5.6
880,0.31,0.06,0.96,11.06,-4.2,-6.86
900,0.29,0.09,0.97,5.18,-6.09,-4.55
920,0.3,0.09,0.99,3.85,-7.0,-3.01
940,0.35,0.06,0.98,6.09,-6.72,-7.7
960,0.35,0.03,0.97,7.63,-0.77,-10.85
980,0.33,0.03,0.97,8.82,3.08,-7.98
1000,0.29,0.04,0.96,7.42,6.58,-3.64
1020,0.31,0.08,0.97,11.34,7.07,0.7
1040,0.32,0.09,0.97,9.31,10.29,5.25
1060,0.31,0.07,0.97,9.31,4.76,0.56
1080,0.29,0.06,0.97,17.36,11.62,3.99
1100,0.33,0.1,0.99,17.01,11.34,-4.27
1120,0.32,0.06,0.97,20.86,10.36,-9.66
1140,0.27,0.07,0.96,22.96,10.57,-4.55
1160,0.25,0.13,0.95,3.64,-3.57,1.75
1180,0.25,0.14,0.95,-16.17,-9.38,5.88
1200,0.28,0.1,0.99,-26.95,-13.09,7.0
1220,0.3,0.07,0.98,-29.82,-13.44,5.6
1240,0.28,0.09,1.01,-37.8,-9.52,9.45
1260,0.28,0.12,1.01,-47.88,-5.25,12.39
1280,0.31,0.1,0.98,-47.04,-4.9,11.13
1300,0.3,0.02,0.96,-46.9,-2.8,9.1
1320,0.32,-0.0,0.93,-33.74,-3.99,0.77
1340,0.31,-0.04,0.99,-29.05,-7.77,-7.42
1360,0.32,-0.05,0.99,-14.77,-2.8,-9.8
1380,0.31,-0.02,0.97,-3.29,-5.88,-11.9
1400,0.33,0.06,0.96,-8.61,5.88,-7.35
1420,0.29,-0.02,0.98,-11.27,-3.29,-13.02
1440,0.3,-0.13,0.96,-2.94,-8.12,-19.6
1460,0.34,-0.12,0.96,12.32,-1.68,-15.68
1480,0.34,-0.05,0.96,20.65,1.33,-12.53
1500,0.33,-0.01,0.97,26.18,6.44,-5.32
1520,0.31,0.01,0.97,22.26,8.96,1.05
1540,0.31,0.03,0.99,19.11,5.32,0.63
1560,0.3,0.03,1.0,15.4,2.52,-1.19
1580,0.28,0.02,0.98,12.39,1.33,-2.1
1600,0.29,0.04,0.98,12.18,2.52,-0.35
1620,0.29,0.02,0.97,10.71,1.89,-0.7
1640,0.3,-0.0,0.99,13.09,3.36,0.21
1660,0.28,0.01,0.99,13.37,2.59,4.69
1680,0.27,0.05,0.98,1.33,0.07,9.45
1700,0.27,0.07,0.98,-11.48,-4.62,13.3
1720,0.26,0.07,0.98,-26.6,-12.74,15.54
1740,0.26,0.08,0.98,-36.61,-17.85,21.28
1760,0.28,0.14,0.98,-56.49,-12.11,35.21
1780,0.28,0.1,1.01,-71.96,-7.07,40.39
1800,0.33,-0.03,0.99,-67.83,-13.37,21.42
1820,0.35,-0.19,0.99,-43.61,-15.82,1.4
1840,0.36,-0.21,0.91,-24.01,-5.04,3.78
1860,0.29,-0.06,0.93,-17.57,-0.14,12.25
1880,0.3,-0.08,0.95,-23.38,-13.58,-1.12
1900,0.36,-0.15,1.0,-27.51,-11.27,-13.02
1920,0.36,-0.18,0.96,-15.96,-9.73,-13.65
1940,0.34,-0.2,0.96,-11.97,-10.64,-9.03
1960,0.32,-0.15,0.94,-9.03,-4.55,1.19
1980,0.3,-0.12,0.95,-9.24,-1.19,7.49
2000,0.31,-0.1,0.96,-5.32,-0.28,11.06
2020,0.32,-0.12,0.96,-6.93,-5.74,6.44
2040,0.33,-0.15,0.97,-3.92,-7.7,0.14
2060,0.35,-0.2,0.95,0.49,-7.98,-7.0
2080,0.37,-0.22,0.95,6.65,-6.37,-11.27
2100,0.39,-0.21,0.93,10.5,0.49,-11.83
