timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,4.16,-0.71,-3.35,-972.58,953.12,205.45
20,2.16,3.04,-5.53,29.82,-1704.43,-623.28
40,3.22,-0.01,0.98,-375.97,-2293.48,-1260.63
60,6.71,-2.06,2.68,-238.28,-2249.8,225.96
80,-5.71,-2.77,14.34,-53.27,29.26,-111.3
100,2.0,0.48,1.24,-31.71,1294.16,224.14
120,0.48,0.19,-0.39,120.05,1199.87,111.3
140,-0.05,-0.1,-1.17,234.01,826.28,-19.74
160,-0.83,0.1,-1.24,155.4,456.75,24.85
180,-0.97,0.01,-1.3,79.24,44.73,-56.7
200,-0.99,-0.27,-0.71,36.82,-191.94,-110.95
220,-0.89,-0.21,-0.23,35.56,-211.82,-120.89
240,-0.7,-0.26,-0.07,61.46,-61.46,-101.92
260,-0.72,-0.42,-0.19,64.19,65.73,-47.88
280,-0.95,-0.44,-0.36,46.2,93.94,-39.06
300,-0.82,-0.51,-0.46,44.03,115.85,-0.49
320,-0.63,-0.55,-0.57,51.94,106.54,23.03
340,-0.48,-0.73,-0.55,61.32,64.89,76.51
360,-0.53,-0.6,-0.55,-13.93,55.09,39.13
380,-0.82,-0.19,-0.33,18.34,45.92,98.21
400,-1.38,0.03,-0.16,-28.98,-47.11,7.0
420,-1.38,0.05,-0.0,7.42,43.75,17.36
440,-1.27,-0.09,-0.26,58.45,182.84,10.29
460,-1.23,-0.24,-0.7,97.79,173.67,8.61
480,-1.2,-0.27,-0.74,69.51,-21.91,0.98
500,-0.7,-0.18,-0.27,27.65,-100.31,-108.36
520,-1.01,-0.47,-0.19,9.45,-26.46,-31.5
540,-1.11,-0.5,-0.25,13.65,-19.53,-8.54
560,-0.78,-0.62,-0.11,55.09,-9.94,45.92
580,-0.79,-0.29,-0.15,37.94,116.13,69.09
600,-0.72,-0.1,-0.58,-20.86,157.43,58.45
620,-0.54,-0.17,-0.67,-49.91,-63.77,-2.87
640,-0.79,-0.34,-0.33,-26.39,-173.46,-9.38
660,-0.71,-0.61,-0.16,-1.54,-74.13,35.84
680,-0.73,-0.37,-0.26,18.69,34.16,51.45
700,-0.73,-0.32,-0.4,15.61,-19.6,17.22
720,-1.13,-0.24,-0.54,41.93,12.53,-7.56
740,-1.31,-0.21,-0.6,63.0,4.76,-24.85
760,-0.91,-0.16,-0.56,51.1,-33.6,12.67
780,-1.22,-0.04,-0.49,31.15,11.76,-33.46
800,-1.28,0.04,-0.51,13.44,19.53,-53.55
820,-1.03,-0.05,-0.65,-10.64,-4.2,-45.71
840,-0.84,0.1,-0.71,-48.23,-91.77,-48.65
860,-0.7,-0.05,-0.31,-43.96,-209.23,-120.61
880,-0.76,-0.2,-0.08,-41.72,-136.01,-156.94
900,-0.9,-0.96,-0.12,-67.13,-36.68,-89.46
920,-0.86,-0.88,-0.21,-80.85,5.6,-2.94
940,-0.82,-0.52,-0.33,-68.11,58.66,-0.77
960,-0.85,-0.42,-0.44,-60.2,6.86,-13.79
980,-0.74,-0.39,-0.32,-83.58,-77.07,-4.97
1000,-0.78,-0.31,-0.12,-100.94,-42.28,4.06
1020,-0.7,-0.37,-0.22,-87.22,10.5,24.57
1040,-0.72,-0.49,-0.38,-64.68,1.19,46.62
1060,-0.67,-0.54,-0.35,-40.88,-56.42,82.67
1080,-0.73,-0.35,-0.17,-23.31,-93.59,77.91
1100,-1.04,-0.23,-0.05,-8.4,-9.45,54.25
1120,-1.56,-0.18,-0.0,-42.35,16.59,-10.22
1140,-1.13,-0.18,0.08,-17.15,73.92,26.53
1160,-1.12,-0.24,-0.1,27.16,203.84,56.42
1180,-1.0,-0.11,-0.43,60.34,171.43,56.84
1200,-0.79,-0.15,-0.53,68.39,81.34,36.75
1220,-0.64,-0.1,-0.31,54.74,36.47,-8.75
1240,-0.9,-0.45,-0.31,52.64,128.8,13.09
1260,-0.77,-0.47,-0.69,39.06,152.25,46.2
1280,-0.6,-0.37,-0.81,27.44,55.79,36.89
