timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
1100,0.24,-0.87,0.34,66.08,-9.73,18.34
1120,0.21,-0.78,0.2,62.09,-15.68,19.04
1140,0.27,-0.82,0.32,52.71,-49.63,24.43
1160,0.42,-0.74,0.41,31.64,-62.51,32.83
1180,0.51,-0.75,0.46,10.36,-51.52,41.09
1200,0.5,-0.77,0.43,6.37,-27.51,55.65
1220,0.49,-0.75,0.35,14.63,-11.83,62.23
1240,0.44,-0.78,0.45,38.85,-18.34,69.58
1260,0.47,-0.73,0.46,55.93,-17.99,80.57
1280,0.43,-0.65,0.5,54.88,-11.48,82.39
1300,0.36,-0.73,0.51,35.14,11.41,72.03
1320,0.28,-0.77,0.47,23.59,14.77,79.1
1340,0.31,-0.79,0.54,7.7,21.7,85.4
1360,0.28,-0.73,0.62,-13.16,41.3,64.33
1380,0.21,-0.94,0.62,-29.47,39.62,37.03
1400,0.05,-1.02,0.57,-20.02,48.51,-0.07
1420,0.02,-0.86,0.49,-7.35,21.42,-23.59
1440,0.16,-0.89,0.44,-21.28,3.64,-50.47
1460,0.04,-0.94,0.48,-19.95,-35.91,-68.67
1480,0.06,-0.96,0.53,-14.35,-61.6,-66.22
1500,0.24,-0.98,0.57,0.21,-59.78,-57.05
1520,0.05,-0.94,0.52,20.44,-44.52,-42.14
1540,0.31,-0.9,0.76,30.03,-46.76,-26.39
1560,0.35,-0.82,0.55,21.77,19.46,-10.85
1580,0.31,-0.79,0.59,14.21,21.77,-5.6
1600,0.32,-0.65,0.65,-2.45,9.45,-39.13
1620,0.31,-0.56,0.61,-4.62,8.89,-59.08
1640,0.35,-0.56,0.53,-12.74,6.23,-67.27
1660,0.38,-0.58,0.54,-28.35,-6.23,-75.95
1680,0.43,-0.64,0.62,-43.54,-7.28,-78.61
1700,0.49,-0.69,0.59,-55.02,17.36,-64.75
1720,0.54,-0.65,0.46,-63.49,15.82,-74.83
1740,0.49,-0.69,0.49,-21.49,36.54,-63.35
1760,0.44,-0.66,0.45,-37.1,39.13,-75.81
1780,0.39,-0.78,0.55,-59.64,-14.14,-70.77
1800,0.63,-0.7,0.4,-28.28,12.95,-50.4
1820,0.58,-0.85,0.33,-41.16,51.24,-19.88
1840,0.43,-1.02,0.6,15.89,52.85,8.68
1860,0.66,-1.0,0.27,-74.9,32.27,-38.01
1880,0.55,-1.24,0.48,21.07,52.29,-16.94
1900,0.42,-1.13,0.43,17.71,11.06,3.71
1920,0.37,-0.84,0.46,24.78,-4.69,12.25
1940,0.34,-0.65,0.36,24.01,-12.81,5.74
1960,0.4,-0.7,0.31,16.31,-34.44,10.71
1980,0.33,-0.79,0.47,9.73,-68.18,12.95
2000,0.45,-0.75,0.43,5.04,-64.12,36.61
2020,0.56,-0.69,0.44,0.28,-37.31,45.29
2040,0.66,-0.63,0.39,-4.41,-10.43,32.2
2060,0.68,-0.68,0.38,-0.56,2.73,33.67
2080,0.63,-0.73,0.43,27.86,20.93,46.69
2100,0.59,-0.68,0.45,50.68,16.73,58.52
2120,0.56,-0.61,0.49,41.3,16.1,65.45
2140,0.38,-0.61,0.49,53.06,32.97,59.22
2160,0.28,-0.68,0.43,25.83,31.5,56.84
2180,0.24,-0.58,0.54,26.11,22.19,71.47
2200,0.25,-0.62,0.64,-23.59,19.81,49.35
2220,0.44,-0.89,0.51,-60.76,23.03,18.62
2240,0.18,-1.1,0.68,-52.5,21.91,-25.69
2260,0.17,-0.93,0.49,-17.5,17.78,-41.86
2280,0.31,-0.99,0.5,-45.78,1.89,-62.16
2300,0.25,-0.92,0.41,-21.35,-37.03,-68.95
2320,0.3,-0.79,0.45,-5.11,-71.05,-72.8
2340,0.56,-1.08,0.58,-30.03,-14.91,-55.58
2360,0.5,-0.96,0.5,-1.96,13.44,-38.01
2380,0.41,-0.76,0.5,41.23,15.47,-45.01
2400,0.37,-0.57,0.49,39.97,26.11,-41.72
2420,0.38,-0.53,0.52,18.9,26.6,-33.39
2440,0.43,-0.51,0.54,-7.84,10.99,-26.53
2460,0.49,-0.51,0.52,-38.36,-33.18,-45.71
2480,0.52,-0.57,0.55,-39.48,-26.46,-35.91
2500,0.48,-0.59,0.47,-51.8,0.28,-54.88
2520,0.36,-0.71,0.54,-52.15,-36.75,-55.37
2540,0.56,-0.87,0.34,-8.05,-14.0,-19.25
2560,0.53,-0.92,0.32,-8.68,15.89,16.31
2580,0.52,-1.05,0.56,34.02,25.34,35.63
2600,0.78,-1.09,0.34,-71.61,30.31,-19.46
2620,0.57,-1.3,0.52,42.7,34.72,11.69
2640,0.41,-0.98,0.36,41.93,7.84,39.97
2660,0.33,-0.7,0.39,51.59,-15.4,34.02
2680,0.3,-0.67,0.3,42.49,-21.49,31.85
2700,0.35,-0.72,0.3,14.49,-48.51,28.7
2720,0.45,-0.72,0.44,3.57,-49.49,34.02
2740,0.51,-0.7,0.37,3.01,-27.09,50.54
2760,0.57,-0.71,0.38,14.84,-20.72,62.09
2780,0.62,-0.69,0.45,44.94,-14.49,76.16
2800,0.58,-0.6,0.53,63.14,0.91,85.19
2820,0.56,-0.56,0.53,55.02,1.89,95.34
2840,0.44,-0.59,0.51,39.2,28.91,66.85
2860,0.23,-0.74,0.5,22.33,28.35,64.26
2880,0.0,-0.65,0.47,36.19,6.09,100.94
2900,0.11,-0.59,0.65,-15.82,-2.66,89.6
2920,0.38,-0.78,0.54,-65.38,-12.74,53.69
2940,0.19,-1.1,0.77,-53.55,5.81,-23.17
2960,0.02,-0.91,0.54,-23.03,-7.0,-35.84
2980,0.35,-1.05,0.53,-68.11,-19.81,-70.98
3000,0.23,-1.03,0.4,-31.22,-42.28,-81.06
3020,0.23,-1.04,0.37,25.2,-57.33,-67.2
3040,0.39,-1.03,0.64,3.92,-9.24,-48.65
3060,0.41,-0.79,0.51,4.48,7.91,-44.8
3080,0.37,-0.67,0.49,29.4,0.77,-62.37
3100,0.37,-0.61,0.5,27.72,1.4,-69.79
3120,0.4,-0.57,0.49,17.78,12.95,-60.06
3140,0.49,-0.56,0.57,-7.07,7.21,-57.12
3160,0.56,-0.57,0.53,-45.85,-16.87,-70.56
3180,0.59,-0.62,0.44,-29.47,10.29,-39.69
3200,0.53,-0.55,0.34,-27.09,21.42,-27.23
3220,0.42,-0.63,0.6,-45.15,-24.5,-57.05
3240,0.53,-0.75,0.32,-17.43,-2.17,-46.2
3260,0.56,-1.03,0.24,-27.51,9.66,-1.05
3280,0.54,-1.07,0.55,29.19,22.47,35.0
3300,0.69,-1.12,0.42,-34.58,34.37,-14.28
3320,0.52,-1.31,0.47,66.22,33.46,28.14
3340,0.4,-0.99,0.48,29.26,0.14,33.25
3360,0.33,-0.73,0.43,29.47,-10.99,30.1
3380,0.26,-0.67,0.26,39.83,-24.08,31.57
3400,0.31,-0.74,0.39,30.38,-56.63,32.34
3420,0.46,-0.69,0.45,3.01,-37.73,38.22
3440,0.53,-0.66,0.36,6.93,-26.88,52.71
3460,0.58,-0.69,0.4,24.22,-20.02,64.19
3480,0.64,-0.66,0.48,39.9,-7.77,73.92
3500,0.57,-0.6,0.5,62.37,3.22,87.36
3520,0.53,-0.62,0.57,52.57,3.08,79.87
3540,0.37,-0.69,0.52,38.43,23.17,61.18
3560,0.11,-0.63,0.5,38.99,14.42,86.59
3580,0.27,-0.61,0.53,-3.57,11.9,82.95
3600,0.37,-0.63,0.69,-39.76,16.87,50.12
3620,0.48,-1.0,0.65,-64.89,32.48,-6.65
3640,0.14,-1.04,0.62,-37.52,7.35,-52.57
3660,0.24,-0.94,0.54,-40.18,-3.85,-60.27
3680,0.26,-0.87,0.43,-39.9,1.26,-79.17
3700,0.2,-0.76,0.48,-25.48,-50.54,-87.85
3720,0.34,-0.87,0.59,-24.92,-65.66,-99.82
3740,0.43,-0.96,0.52,-20.23,11.27,-67.69
3760,0.44,-0.82,0.51,-8.33,11.97,-71.96
3780,0.46,-0.72,0.48,-3.29,6.72,-75.74
3800,0.44,-0.63,0.44,0.98,18.06,-67.69
3820,0.51,-0.58,0.48,-3.71,17.78,-53.48
3840,0.51,-0.58,0.5,-22.4,8.4,-40.46
3860,0.56,-0.53,0.44,-27.86,-5.25,-47.53
3880,0.58,-0.49,0.44,-30.52,14.07,-37.73
3900,0.42,-0.63,0.56,-55.23,-16.87,-59.15
3920,0.56,-0.77,0.26,-50.82,-9.73,-43.89
3940,0.53,-0.94,0.18,-38.57,12.81,-5.67
3960,0.47,-0.9,0.44,15.68,21.91,39.06
3980,0.77,-1.01,0.31,-77.07,7.98,-28.84
4000,0.77,-1.39,0.41,-14.35,31.5,-12.04
4020,0.45,-1.15,0.31,40.25,10.01,37.17
4040,0.35,-0.9,0.42,67.34,2.45,39.48
4060,0.32,-0.7,0.33,52.71,-22.54,21.77
4080,0.38,-0.67,0.32,39.55,-45.5,17.43
4100,0.49,-0.68,0.37,-16.94,-47.18,18.97
4120,0.55,-0.72,0.36,0.56,-23.45,36.54
4140,0.6,-0.69,0.33,14.98,-0.84,49.35
4160,0.63,-0.75,0.35,23.66,-1.12,51.17
4180,0.63,-0.75,0.41,49.77,8.68,64.54
4200,0.59,-0.63,0.48,63.07,5.32,78.12
4220,0.53,-0.53,0.48,57.19,10.85,84.84
4240,0.44,-0.64,0.52,46.55,15.33,70.91
4260,0.3,-0.72,0.47,25.13,14.07,70.63
4280,0.24,-0.73,0.5,15.68,6.23,82.39
4300,0.26,-0.7,0.53,2.24,9.8,81.76
4320,0.34,-0.76,0.62,-21.49,4.69,54.81
4340,0.39,-0.95,0.55,-32.48,16.45,34.79
4360,0.21,-0.98,0.55,-14.49,1.05,-11.27
4380,0.22,-0.86,0.57,-12.67,-17.29,-37.31
4400,0.31,-0.91,0.62,-32.27,-22.05,-65.17
4420,0.33,-0.98,0.52,-35.63,-16.38,-71.89
4440,0.27,-0.95,0.42,21.42,-26.18,-61.88
4460,0.36,-0.83,0.52,0.49,-32.69,-62.16
4480,0.45,-0.88,0.53,-9.94,3.99,-62.93
4500,0.44,-0.81,0.51,8.33,26.53,-46.62
4520,0.4,-0.64,0.51,9.45,18.2,-59.64
4540,0.39,-0.55,0.48,-0.21,19.18,-64.96
4560,0.47,-0.54,0.5,-5.81,17.15,-63.7
4580,0.51,-0.58,0.54,-28.91,2.66,-66.08
4600,0.55,-0.64,0.51,-52.36,-15.68,-64.12
4620,0.57,-0.62,0.48,-36.89,14.35,-34.72
4640,0.58,-0.49,0.45,-34.16,28.0,-22.05
4660,0.44,-0.6,0.63,-62.44,-1.96,-58.8
4680,0.58,-0.69,0.2,-79.8,2.52,-59.01
4700,0.49,-0.92,0.23,-67.97,4.27,-29.89
4720,0.52,-0.97,0.39,-22.4,26.95,9.24
4740,0.77,-1.09,0.26,-121.45,8.12,-25.69
4760,0.78,-1.32,0.34,-26.18,50.33,-8.12
4780,0.5,-1.18,0.21,73.85,8.4,38.22
4800,0.4,-0.89,0.42,75.46,-12.95,42.7
4820,0.27,-0.74,0.39,74.97,-22.82,31.36
4840,0.29,-0.73,0.31,64.33,-60.97,11.06
4860,0.39,-0.69,0.35,34.79,-73.43,20.51
4880,0.52,-0.69,0.44,16.31,-66.64,30.24
4900,0.56,-0.71,0.4,14.7,-47.46,44.31
4920,0.63,-0.71,0.36,14.21,-35.91,57.19
4940,0.67,-0.71,0.36,28.14,-26.6,61.95
4960,0.67,-0.73,0.43,41.86,-14.77,75.32
4980,0.61,-0.62,0.45,53.13,-7.42,96.67
5000,0.54,-0.53,0.51,47.95,-10.08,92.54
5020,0.49,-0.58,0.5,25.41,-9.1,85.96
5040,0.4,-0.68,0.53,36.96,9.73,77.35
5060,0.26,-0.76,0.49,33.32,9.94,90.58
5080,0.19,-0.66,0.5,37.94,3.71,106.19
5100,0.22,-0.6,0.6,-3.15,-4.9,79.17
5120,0.48,-0.99,0.56,-49.42,-9.45,41.02
5140,-0.11,-1.11,0.53,-16.8,-25.41,-5.95
5160,0.24,-1.01,0.44,-16.73,-55.23,-23.38
5180,0.31,-0.9,0.43,-28.56,-47.39,-52.15
5200,0.2,-1.04,0.47,9.8,-41.16,-60.34
5220,0.48,-1.01,0.47,-7.49,-7.14,-61.81
5240,0.54,-1.03,0.47,-10.92,28.91,-52.5
5260,0.44,-0.81,0.4,4.97,37.17,-47.81
5280,0.4,-0.69,0.45,1.75,6.02,-69.93
5300,0.38,-0.58,0.44,10.92,18.13,-72.73
5320,0.44,-0.59,0.46,14.98,11.48,-68.46
5340,0.49,-0.61,0.52,-14.77,-14.56,-74.69
5360,0.57,-0.64,0.45,-39.27,-14.91,-53.34
5380,0.57,-0.64,0.45,-18.2,3.5,-19.39
5400,0.53,-0.49,0.34,-16.8,2.1,-9.45
5420,0.46,-0.52,0.46,-28.21,-36.33,-25.76
5440,0.59,-0.75,0.21,-59.36,2.45,-35.98
5460,0.44,-1.01,0.2,-30.24,9.94,15.12
5480,0.62,-1.07,0.24,-15.61,-3.29,1.82
5500,0.89,-1.39,0.42,-36.89,18.83,-18.34
5520,0.5,-1.35,0.3,71.19,24.64,26.95
5540,0.28,-0.96,0.45,60.9,-2.03,32.83
5560,0.22,-0.78,0.35,57.82,-11.97,25.97
5580,0.24,-0.75,0.25,55.58,-37.66,25.48
5600,0.42,-0.78,0.42,27.65,-56.84,36.33
5620,0.55,-0.71,0.4,30.24,-22.61,51.8
5640,0.59,-0.67,0.35,32.9,-13.86,52.64
5660,0.68,-0.74,0.41,25.41,-20.3,49.0
5680,0.66,-0.69,0.5,54.67,-1.47,68.18
5700,0.53,-0.57,0.54,62.86,8.82,70.42
5720,0.58,-0.57,0.57,43.54,4.76,69.65
5740,0.6,-0.64,0.6,54.88,30.73,48.23
5760,0.41,-0.64,0.56,40.46,33.81,54.6
5780,0.35,-0.61,0.68,23.94,42.84,41.23
5800,0.33,-0.54,0.66,-20.23,36.68,10.92
5820,0.46,-0.89,0.61,-63.56,34.86,-82.67
5840,0.21,-0.79,0.55,-83.23,1.19,-131.95
5860,0.42,-0.89,0.51,-128.59,12.39,-162.54
5880,0.29,-1.07,0.44,-56.98,28.49,-140.98
5900,0.54,-1.0,0.39,-34.02,28.63,-92.4
5920,0.62,-1.05,0.29,-53.76,28.14,-84.07
5940,0.57,-0.97,0.37,10.01,31.29,-60.62
5960,0.5,-0.72,0.45,8.68,34.16,-55.58
5980,0.44,-0.57,0.42,1.05,17.5,-66.22
6000,0.47,-0.49,0.5,-2.24,3.5,-68.81
6020,0.54,-0.52,0.6,-37.03,11.41,-58.31
6040,0.59,-0.51,0.41,-50.61,21.07,-29.05
6060,0.6,-0.42,0.39,-34.79,-17.71,-20.65
6080,0.64,-0.39,0.43,-33.18,3.57,-8.19
6100,0.54,-0.48,0.44,-78.82,-16.24,-41.09
6120,0.65,-0.75,0.04,-87.29,-21.77,-35.56
6140,0.65,-1.07,0.22,-31.64,-6.51,2.03
6160,0.82,-1.25,0.24,-34.65,-7.7,-5.32
6180,0.91,-1.43,0.42,17.29,25.62,21.49
6200,0.57,-1.12,0.49,110.95,28.42,70.14
6220,0.4,-0.76,0.53,89.11,17.22,52.08
6240,0.45,-0.67,0.48,67.83,-24.99,30.94
6260,0.33,-0.57,0.32,60.13,-38.99,32.83
6280,0.5,-0.65,0.43,10.29,-52.01,24.85
6300,0.59,-0.66,0.42,9.03,-15.68,40.04
6320,0.6,-0.64,0.4,17.29,-6.86,57.82
6340,0.66,-0.67,0.43,21.7,-4.55,58.1
6360,0.67,-0.57,0.45,41.23,14.77,64.54
6380,0.65,-0.57,0.51,46.2,22.96,72.45
6400,0.59,-0.56,0.56,40.81,21.77,75.67
6420,0.43,-0.56,0.55,44.31,34.79,52.85
6440,0.35,-0.61,0.46,29.26,26.95,38.57
6460,0.32,-0.71,0.45,19.95,30.73,64.33
6480,0.37,-0.73,0.64,-8.75,21.28,47.88
6500,0.56,-0.91,0.55,-40.18,22.89,13.86
6520,0.31,-0.96,0.68,-38.22,22.4,-37.45
6540,0.19,-0.81,0.59,-43.54,-12.74,-60.55
6560,0.31,-0.93,0.54,-65.03,-40.04,-69.23
6580,0.16,-0.97,0.52,-9.8,-41.79,-66.85
6600,0.34,-0.8,0.57,-10.36,-45.29,-50.47
6620,0.45,-0.93,0.55,-17.78,-6.44,-51.1
6640,0.48,-0.84,0.47,-15.19,-5.88,-45.64
6660,0.44,-0.68,0.5,3.57,-39.27,-51.1
6680,0.36,-0.59,0.49,15.96,-52.43,-46.06
6700,0.42,-0.52,0.49,-1.47,-45.71,-27.23
6720,0.65,-0.49,0.45,-31.92,-37.59,-29.96
6740,0.72,-0.53,0.5,-62.3,-43.54,-56.77
6760,0.72,-0.59,0.4,-55.37,7.7,-46.41
6780,0.68,-0.57,0.4,-53.27,28.0,-60.62
6800,0.52,-0.71,0.33,-72.03,5.39,-84.77
6820,0.56,-0.83,0.38,-57.19,-18.2,-66.22
6840,0.6,-0.88,0.27,-40.39,17.92,-22.26
6860,0.47,-0.81,0.3,-12.25,20.16,21.7
6880,0.56,-0.81,0.36,-25.13,27.72,29.54
6900,0.72,-0.84,0.24,-92.12,41.72,10.64
6920,0.79,-0.88,0.3,-46.62,53.9,7.77
6940,0.79,-0.96,0.37,-20.51,51.03,-6.3
6960,0.72,-0.94,0.25,-41.93,46.62,-16.94
6980,0.59,-0.86,0.21,34.51,22.26,-0.35
7000,0.53,-0.66,0.31,34.58,21.49,-3.78
7020,0.47,-0.65,0.2,25.76,-3.36,9.87
7040,0.49,-0.76,0.25,30.17,-28.0,19.32
7060,0.6,-0.76,0.33,12.95,-33.88,27.09
7080,0.63,-0.73,0.35,15.96,-17.29,37.31
7100,0.65,-0.75,0.34,24.71,-8.89,48.09
7120,0.67,-0.68,0.31,39.48,-1.26,61.04
7140,0.68,-0.67,0.31,52.99,-7.77,69.44
7160,0.63,-0.64,0.4,61.25,4.83,72.1
7180,0.61,-0.58,0.42,66.08,9.24,76.51
7200,0.59,-0.53,0.47,59.15,8.54,85.4
7220,0.53,-0.58,0.53,49.14,9.45,76.51
7240,0.36,-0.64,0.41,29.61,16.59,67.06
7260,0.24,-0.69,0.47,17.15,-0.77,77.21
7280,0.41,-0.69,0.5,7.35,5.95,77.77
7300,0.46,-0.77,0.56,-23.8,10.15,56.84
7320,0.51,-0.98,0.58,-27.72,21.98,18.27
7340,0.22,-0.98,0.65,-18.76,-16.8,-22.96
7360,0.34,-0.92,0.53,-26.32,-12.95,-42.7
7380,0.35,-1.0,0.48,-15.05,8.54,-45.01
7400,0.33,-0.87,0.42,35.28,19.18,-26.6
7420,0.38,-0.91,0.45,9.8,9.94,-33.88
7440,0.41,-0.86,0.52,2.24,-14.91,-54.88
7460,0.39,-0.75,0.53,19.46,6.37,-41.37
7480,0.38,-0.56,0.55,10.57,-13.65,-64.54
7500,0.42,-0.54,0.55,-7.56,-10.29,-73.57
7520,0.46,-0.58,0.52,-16.87,1.4,-63.14
7540,0.48,-0.57,0.49,-37.45,-0.84,-56.14
7560,0.55,-0.57,0.4,-62.16,-39.9,-51.03
7580,0.61,-0.64,0.48,-39.69,-29.75,-22.05
7600,0.67,-0.56,0.44,-31.22,1.05,-4.76
7620,0.57,-0.63,0.5,-52.15,-1.82,-34.09
7640,0.58,-0.7,0.3,-54.11,-10.92,-31.5
7660,0.65,-0.94,0.13,-56.28,14.42,-12.74
7680,0.54,-1.0,0.43,23.73,23.38,20.58
7700,0.84,-1.2,0.22,-33.6,27.09,-38.15
7720,0.55,-1.36,0.5,53.97,50.89,3.36
7740,0.39,-0.92,0.38,31.08,22.05,26.18
7760,0.28,-0.75,0.44,42.42,11.76,18.34
7780,0.28,-0.68,0.41,25.9,-10.29,6.09
7800,0.35,-0.72,0.32,19.39,-30.73,1.89
7820,0.44,-0.67,0.44,21.7,-23.31,20.3
7840,0.53,-0.66,0.39,6.72,-14.63,24.01
7860,0.73,-0.82,0.29,-32.83,-25.97,17.01
7880,0.69,-0.78,0.28,19.67,3.71,58.87
7900,0.66,-0.73,0.43,53.55,-7.21,77.98
7920,0.59,-0.56,0.52,51.73,5.39,84.77
7940,0.59,-0.53,0.49,41.86,15.82,86.73
7960,0.51,-0.52,0.55,40.39,34.23,72.24
7980,0.39,-0.68,0.48,40.04,51.31,68.81
8000,0.28,-0.7,0.52,29.4,45.92,85.54
8020,0.29,-0.69,0.59,7.77,32.27,67.83
8040,0.46,-0.96,0.5,-39.76,14.56,40.88
8060,0.15,-0.96,0.69,-3.22,-2.24,-32.97
8080,0.17,-0.83,0.58,-35.0,-32.13,-53.97
8100,0.28,-0.88,0.52,-47.88,-37.24,-74.69
8120,0.28,-0.87,0.49,-21.42,-54.6,-84.07
8140,0.32,-0.92,0.5,-7.7,-64.12,-64.96
8160,0.46,-0.83,0.58,-10.64,-24.22,-68.95
8180,0.49,-0.79,0.56,-19.18,10.43,-62.16
8200,0.54,-0.72,0.5,-4.48,18.83,-74.13
8220,0.48,-0.63,0.44,-14.07,16.94,-73.71
8240,0.5,-0.61,0.44,-25.48,15.54,-67.06
8260,0.51,-0.64,0.49,-28.7,10.71,-52.71
8280,0.57,-0.65,0.41,-44.1,1.75,-39.55
8300,0.63,-0.56,0.45,-42.84,4.34,-12.18
8320,0.62,-0.47,0.43,-34.09,20.65,-12.74
8340,0.64,-0.52,0.4,-72.24,2.17,-39.55
8360,0.6,-0.86,0.12,-88.97,42.7,-40.25
8380,0.42,-0.98,0.28,-36.68,35.14,10.85
8400,0.69,-1.07,0.2,-73.71,-11.48,-36.33
8420,0.7,-1.39,0.42,5.18,27.72,-12.25
8440,0.5,-1.11,0.37,47.53,9.52,29.96
8460,0.3,-0.79,0.42,61.39,6.37,35.0
8480,0.16,-0.45,0.47,87.22,-8.12,30.24
8500,0.51,-0.81,0.33,-20.23,-31.5,-7.0
8520,0.55,-0.87,0.16,-7.56,-25.9,9.59
8540,0.5,-0.84,0.41,47.04,-56.63,40.88
8560,0.57,-0.66,0.49,29.47,-32.34,53.9
8580,0.65,-0.59,0.42,31.99,-5.81,54.74
8600,0.71,-0.64,0.46,29.19,4.83,53.27
8620,0.67,-0.63,0.47,47.46,27.16,62.58
8640,0.62,-0.58,0.48,46.27,18.76,75.46
8660,0.58,-0.6,0.53,36.19,25.55,74.62
8680,0.35,-0.61,0.51,43.47,44.1,67.97
8700,0.35,-0.76,0.54,44.24,41.09,66.92
8720,0.38,-0.68,0.42,11.55,38.64,76.16
8740,0.3,-0.69,0.57,-8.68,21.77,49.77
8760,0.41,-0.92,0.63,-32.83,14.91,-3.15
8780,0.18,-0.95,0.67,-27.44,-18.9,-51.24
8800,0.3,-0.92,0.58,-45.78,-32.48,-79.45
8820,0.32,-0.96,0.49,-59.92,-37.03,-88.62
8840,0.27,-1.03,0.51,20.65,-40.18,-62.65
8860,0.51,-0.91,0.59,12.18,8.05,-54.32
8880,0.49,-0.86,0.4,-14.63,16.52,-56.7
8900,0.48,-0.77,0.46,23.66,25.62,-57.4
8920,0.46,-0.58,0.47,10.5,12.18,-81.83
8940,0.46,-0.5,0.49,2.8,3.01,-90.09
8960,0.53,-0.47,0.49,-13.02,-17.85,-92.75
8980,0.56,-0.5,0.56,-26.11,2.45,-85.89
9000,0.6,-0.56,0.49,-70.14,-1.61,-77.21
9020,0.59,-0.64,0.43,-88.83,-6.16,-84.98
9040,0.54,-0.81,0.35,-67.76,4.34,-40.53
9060,0.55,-0.82,0.33,-46.62,15.61,-3.5
9080,0.52,-0.69,0.44,-39.9,-7.35,15.33
9100,0.71,-0.54,0.27,-67.83,10.15,19.67
9120,0.57,-0.7,0.12,-51.66,39.76,19.18
9140,0.54,-0.84,0.38,-25.13,1.05,18.2
9160,0.75,-0.97,0.31,-59.08,10.43,-25.83
9180,0.79,-1.15,0.47,45.71,23.52,-2.38
9200,0.79,-0.98,0.42,57.19,21.91,10.22
9220,0.65,-0.77,0.46,33.39,17.64,3.22
9240,0.49,-0.64,0.49,27.23,5.53,-16.87
9260,0.39,-0.52,0.41,30.03,2.8,9.17
9280,0.47,-0.59,0.34,27.23,-14.77,13.02
9300,0.59,-0.68,0.42,18.48,-9.8,26.46
9320,0.4,-0.31,0.47,69.02,44.73,56.28
9340,0.69,-0.45,0.47,-10.22,8.47,20.51
9360,0.83,-0.81,0.35,-52.78,46.76,15.89
9380,0.57,-0.74,0.4,59.01,31.78,73.92
9400,0.47,-0.67,0.48,24.57,18.13,69.86
9420,0.44,-0.66,0.47,4.13,8.61,60.62
9440,0.33,-0.66,0.49,-4.27,25.2,57.05
9460,0.42,-0.69,0.42,-16.87,36.12,63.21
9480,0.48,-0.7,0.51,-28.42,26.67,64.89
