timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.49,-0.93,0.2,-43.89,14.84,-26.81
20,0.44,-1.01,0.37,0.35,20.23,25.48
40,0.66,-1.07,0.34,-66.22,-6.23,-32.06
60,0.74,-1.25,0.33,-38.43,27.3,-24.29
80,0.48,-1.23,0.3,82.95,8.89,42.35
100,0.38,-0.84,0.45,86.45,12.95,38.43
120,0.3,-0.68,0.34,76.79,-1.26,27.58
140,0.34,-0.67,0.36,57.19,-33.32,25.69
160,0.45,-0.68,0.39,24.15,-42.21,25.69
180,0.52,-0.71,0.44,9.38,-30.03,34.09
200,0.57,-0.7,0.41,16.59,-8.05,49.0
220,0.6,-0.69,0.42,22.47,1.89,59.36
240,0.61,-0.69,0.44,32.9,12.18,64.96
260,0.61,-0.62,0.48,55.02,19.88,78.12
280,0.6,-0.59,0.53,53.13,10.43,87.43
300,0.52,-0.57,0.58,48.02,24.99,73.01
320,0.37,-0.53,0.49,38.15,38.71,59.71
340,0.24,-0.64,0.53,28.56,27.51,81.41
360,0.23,-0.53,0.68,-3.15,28.07,73.71
380,0.27,-0.82,0.64,-43.19,13.93,35.91
400,0.18,-0.99,0.71,-45.71,22.54,-25.06
420,0.15,-0.96,0.63,-46.62,-9.17,-46.55
440,0.23,-0.97,0.56,-45.99,-18.9,-61.67
460,0.11,-1.07,0.53,-9.66,-27.58,-69.44
480,0.27,-0.94,0.49,-4.97,-5.18,-46.06
500,0.41,-0.98,0.49,5.11,34.65,-31.57
520,0.38,-0.84,0.52,-5.18,48.37,-20.51
540,0.32,-0.69,0.52,8.19,35.56,-43.96
560,0.34,-0.61,0.54,-2.8,33.67,-60.2
580,0.4,-0.57,0.43,-23.94,29.05,-78.54
600,0.49,-0.6,0.51,-35.35,17.99,-94.08
620,0.5,-0.71,0.65,-28.98,36.12,-91.77
640,0.58,-0.74,0.53,-45.08,64.61,-71.19
660,0.57,-0.64,0.44,-43.33,85.19,-57.96
680,0.54,-0.53,0.43,-52.78,85.05,-58.66
700,0.52,-0.49,0.43,-102.62,70.42,-95.34
720,0.5,-0.67,0.35,-79.31,39.83,-110.04
740,0.51,-0.89,0.23,-78.47,55.72,-81.2
760,0.45,-0.93,0.29,-69.23,53.2,-24.92
780,0.47,-1.13,0.46,-51.66,21.35,-27.72
800,0.7,-1.12,0.3,-185.64,36.05,-47.04
820,0.43,-1.22,0.31,10.29,21.28,0.56
840,0.42,-1.0,0.41,25.34,15.47,13.93
860,0.36,-0.87,0.4,45.5,2.24,9.17
880,0.27,-0.76,0.41,49.98,-9.73,-5.81
900,0.3,-0.68,0.42,38.43,-28.42,-1.19
920,0.4,-0.67,0.41,16.17,-40.46,0.84
940,0.5,-0.66,0.48,-10.64,-40.74,3.64
960,0.58,-0.69,0.44,-16.8,-19.6,12.95
980,0.6,-0.76,0.43,-22.12,-5.67,19.67
1000,0.6,-0.78,0.42,0.28,9.94,31.29
1020,0.57,-0.75,0.44,16.03,18.76,41.09
1040,0.59,-0.75,0.49,34.09,22.54,49.84
1060,0.6,-0.66,0.49,45.01,24.01,67.34
1080,0.6,-0.57,0.52,43.82,39.97,58.24
1100,0.47,-0.53,0.43,56.56,71.26,48.72
1120,0.42,-0.65,0.41,17.71,68.11,46.55
1140,0.42,-0.81,0.55,-5.6,67.06,32.06
1160,0.3,-0.95,0.5,-25.97,65.52,31.22
1180,0.21,-0.85,0.58,-33.81,44.52,2.38
1200,0.19,-0.81,0.52,-55.72,27.58,-31.64
1220,0.2,-0.95,0.49,-59.01,9.38,-52.71
1240,0.21,-1.02,0.57,-35.7,-4.83,-65.1
1260,0.25,-1.06,0.51,-14.0,-4.62,-61.81
1280,0.25,-0.84,0.37,54.81,-17.5,-43.19
1300,0.31,-0.87,0.61,18.48,11.48,-24.43
1320,0.35,-0.85,0.57,18.62,49.7,-17.57
1340,0.38,-0.79,0.58,6.65,51.73,-19.6
1360,0.34,-0.65,0.56,3.71,36.33,-39.41
1380,0.32,-0.6,0.58,-6.58,26.74,-60.34
1400,0.31,-0.57,0.53,-11.9,18.76,-70.07
1420,0.36,-0.57,0.58,-27.02,6.02,-76.44
1440,0.43,-0.65,0.59,-50.75,5.25,-71.33
1460,0.49,-0.7,0.57,-56.14,10.5,-57.61
1480,0.53,-0.66,0.52,-53.27,21.0,-47.81
1500,0.52,-0.61,0.51,-74.13,15.05,-63.98
1520,0.61,-0.67,0.42,-59.99,24.15,-68.53
1540,0.52,-0.86,0.38,-58.73,43.47,-52.01
1560,0.43,-0.82,0.3,-53.9,44.1,-10.36
1580,0.42,-0.81,0.53,-32.48,34.51,3.78
1600,0.53,-0.88,0.4,-55.65,13.79,-25.76
1620,0.66,-0.95,0.47,-107.1,31.64,-29.89
1640,0.55,-1.0,0.38,-43.19,25.62,-19.11
1660,0.47,-1.01,0.35,-1.75,9.03,-13.44
1680,0.41,-0.97,0.36,44.73,-14.49,-2.8
1700,0.37,-0.83,0.43,65.1,-33.32,8.19
1720,0.37,-0.75,0.44,63.56,-37.73,6.79
1740,0.4,-0.64,0.4,41.37,-47.67,13.58
1760,0.41,-0.67,0.38,23.38,-50.4,13.37
1780,0.51,-0.77,0.44,4.48,-56.98,14.28
1800,0.57,-0.79,0.41,1.47,-47.88,29.68
1820,0.56,-0.8,0.42,6.37,-40.67,38.08
1840,0.52,-0.8,0.39,20.02,-39.06,50.96
1860,0.52,-0.76,0.39,44.17,-27.65,61.11
1880,0.58,-0.74,0.4,49.56,-28.63,61.81
1900,0.53,-0.63,0.48,63.98,-20.37,64.96
