timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.17,-0.35,0.79,40.18,4.34,104.44
20,0.16,-0.32,0.9,-18.69,19.39,75.11
40,0.31,-0.75,0.88,-62.23,31.5,32.2
60,-0.1,-0.65,0.86,-35.42,27.44,-16.59
80,0.02,-0.64,0.79,-87.15,-23.38,-49.56
100,0.05,-0.81,0.73,-93.73,-63.98,-92.75
120,0.16,-0.84,0.73,-45.22,-105.63,-112.14
140,0.5,-1.06,0.77,21.77,-33.25,-74.9
160,0.45,-0.85,0.69,11.2,21.91,-55.72
180,0.38,-0.72,0.77,21.7,40.39,-33.46
200,0.33,-0.49,0.61,42.7,42.07,-40.81
220,0.32,-0.38,0.65,1.89,2.31,-59.5
240,0.39,-0.31,0.76,-38.36,-1.47,-65.87
260,0.47,-0.36,0.72,-50.75,-5.32,-66.08
280,0.51,-0.41,0.68,-63.14,-3.22,-54.11
300,0.48,-0.45,0.58,-83.02,25.27,-63.42
320,0.34,-0.66,0.67,-82.6,-2.45,-70.07
340,0.42,-0.69,0.42,15.26,-2.52,-47.53
360,0.44,-0.89,0.54,22.75,-8.82,-7.42
380,0.44,-0.94,0.94,132.93,41.86,32.55
400,0.63,-1.03,0.62,37.31,-0.35,-19.39
420,0.45,-1.12,0.92,59.71,33.74,-5.74
440,0.3,-0.85,0.75,52.57,19.25,16.24
460,0.22,-0.59,0.62,54.46,5.95,14.42
480,0.23,-0.59,0.62,74.97,-12.88,27.3
500,0.34,-0.51,0.7,30.73,-35.63,28.63
520,0.48,-0.54,0.74,5.18,-18.06,37.87
540,0.52,-0.51,0.67,12.95,-2.66,63.35
560,0.51,-0.46,0.67,21.42,4.34,76.58
580,0.53,-0.42,0.67,34.44,22.19,80.01
600,0.49,-0.38,0.71,48.37,23.24,91.42
620,0.38,-0.34,0.8,35.0,1.33,94.22
640,0.28,-0.44,0.72,28.7,2.94,78.33
660,0.15,-0.52,0.71,30.8,5.74,84.14
680,0.16,-0.41,0.7,58.31,12.11,119.07
700,0.18,-0.33,0.93,9.52,33.6,104.09
720,0.33,-0.42,0.89,-65.73,27.86,49.63
740,-0.03,-0.87,1.15,-56.14,48.44,-27.58
760,-0.12,-0.53,0.83,-105.07,-7.91,-53.76
780,-0.0,-0.84,0.86,-147.98,-42.56,-85.54
800,0.13,-0.71,0.69,-51.59,-54.88,-83.65
820,0.42,-0.96,0.83,-26.18,-49.84,-82.39
840,0.39,-0.88,0.76,-12.46,28.98,-45.36
860,0.28,-0.66,0.74,9.66,42.0,-31.29
