timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-0.16,-0.22,1.18,-69.23,-23.17,-71.12
20,-0.13,-0.25,1.01,-58.66,-9.31,-107.73
40,-0.02,-0.35,0.84,-45.92,-22.4,-115.29
60,0.04,-0.34,0.82,-30.24,-12.18,-93.94
80,0.02,-0.29,0.88,-3.15,8.05,-69.23
100,-0.09,-0.23,0.69,-3.57,4.62,-71.54
120,-0.19,-0.26,0.83,22.05,-29.33,-97.44
140,0.03,-0.5,0.91,38.5,-20.23,-107.73
160,0.18,-0.7,1.19,30.45,19.74,-81.27
180,0.15,-0.68,1.18,2.59,109.34,-42.63
200,-0.1,-0.77,1.16,95.13,119.0,11.62
220,-0.28,-0.53,0.93,88.48,40.88,59.64
240,-0.44,-0.27,1.01,23.03,27.09,97.16
260,-0.44,-0.1,0.92,24.43,-19.74,105.35
280,-0.27,-0.27,0.79,21.84,-29.96,82.67
300,-0.18,-0.45,0.95,19.04,-34.23,56.28
320,-0.07,-0.31,0.87,21.49,-14.84,59.01
340,-0.01,-0.15,0.93,42.14,-15.19,68.95
360,0.06,-0.02,1.01,32.13,7.35,72.1
380,0.06,0.03,1.08,11.48,21.21,78.61
400,-0.02,-0.06,0.98,2.87,10.85,91.49
420,-0.08,-0.08,0.93,20.44,4.06,108.92
440,-0.14,0.02,0.96,0.91,0.7,98.84
460,-0.22,0.07,0.97,-23.52,10.85,65.94
480,-0.27,-0.01,0.97,-65.73,25.41,22.33
500,-0.29,-0.2,1.09,-89.32,49.0,-11.69
520,-0.45,-0.29,1.15,-67.69,40.32,-20.65
540,-0.47,-0.24,1.02,-69.16,-7.28,-29.82
560,-0.45,-0.22,0.99,-61.18,-40.67,-50.26
580,-0.27,-0.3,0.76,-59.85,-71.54,-68.04
600,-0.18,-0.36,0.89,-62.09,-49.14,-68.39
620,-0.11,-0.39,1.0,-49.21,-27.16,-74.62
640,-0.06,-0.39,0.98,-30.8,-25.13,-83.16
660,0.0,-0.37,0.97,-9.66,-19.81,-82.25
680,0.03,-0.31,0.96,-6.65,1.12,-68.74
700,0.1,-0.23,0.86,-20.51,12.88,-55.72
720,0.1,-0.27,0.94,-17.15,17.78,-51.38
740,0.07,-0.17,0.69,3.15,35.35,-65.87
760,-0.08,-0.23,0.84,20.23,21.49,-87.78
780,0.04,-0.49,0.97,10.15,24.22,-91.77
800,0.04,-0.64,0.96,13.23,48.51,-61.39
820,-0.13,-0.8,1.32,59.64,40.88,-24.99
840,-0.12,-0.64,0.96,120.75,19.81,20.79
860,-0.31,-0.57,1.0,107.73,19.81,61.39
880,-0.29,-0.35,0.83,121.8,20.16,81.13
900,-0.13,-0.34,0.9,102.55,30.87,64.54
920,-0.13,-0.17,0.98,48.65,39.62,63.77
940,-0.18,-0.06,0.98,20.65,35.0,61.6
960,-0.15,-0.03,0.97,7.0,-8.89,57.61
980,-0.01,-0.04,0.96,-10.15,-8.19,46.34
1000,0.04,-0.0,0.97,-19.39,10.5,48.23
1020,0.01,-0.02,0.97,-26.95,14.35,50.4
1040,-0.07,-0.1,0.86,-15.82,7.14,69.72
1060,-0.14,-0.13,0.87,-12.81,-12.32,80.36
1080,-0.23,-0.02,0.92,-10.5,-2.73,84.42
1100,-0.31,-0.0,1.11,-42.21,9.8,44.87
1120,-0.33,-0.11,1.29,-83.72,61.88,-3.36
1140,-0.54,-0.27,1.17,-80.36,38.08,-40.18
1160,-0.54,-0.3,0.94,-70.14,-17.71,-63.77
1180,-0.46,-0.35,0.85,-81.27,-85.47,-82.04
1200,-0.36,-0.27,0.85,-87.29,-76.65,-78.12
1220,-0.11,-0.36,0.94,-91.07,-52.57,-110.88
