timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
1800,-0.11,-0.2,0.76,-15.89,-8.19,112.56
1820,-0.19,-0.11,0.83,23.45,-16.03,119.42
1840,-0.21,0.1,0.99,28.77,-7.7,85.19
1860,-0.21,0.17,1.1,-4.62,23.73,40.81
1880,-0.22,0.14,1.07,-44.03,52.71,-1.54
1900,-0.35,-0.1,1.3,-66.78,100.8,-13.09
1920,-0.68,-0.09,1.13,-65.38,27.65,-20.09
1940,-0.65,-0.1,0.91,-53.83,-53.83,-44.87
1960,-0.47,-0.08,0.76,-82.18,-92.61,-63.49
1980,-0.43,-0.04,0.94,-81.69,-72.52,-75.25
2000,-0.23,-0.13,1.01,-82.67,-66.08,-128.17
2020,-0.07,-0.36,0.99,-62.37,-59.85,-138.04
2040,0.05,-0.36,0.88,-21.77,-46.13,-104.58
2060,0.06,-0.28,0.98,-20.79,-23.52,-66.71
2080,0.1,-0.23,0.93,-23.38,13.37,-46.2
2100,-0.03,-0.27,0.75,-12.81,21.21,-47.11
2120,-0.19,-0.34,0.82,15.33,2.8,-46.69
2140,-0.08,-0.37,0.89,36.61,6.02,-45.43
2160,-0.03,-0.4,1.15,37.94,45.29,-39.9
2180,-0.09,-0.37,1.08,-10.64,87.01,0.35
2200,-0.23,-0.65,1.29,-3.64,67.69,21.42
2220,-0.22,-0.66,1.03,77.0,30.24,62.65
2240,-0.4,-0.45,0.92,105.35,20.86,108.64
2260,-0.33,-0.34,0.75,112.49,19.95,113.54
2280,-0.14,-0.27,0.89,93.38,45.92,115.71
2300,-0.31,0.02,0.97,48.65,33.04,135.03
2320,-0.37,0.06,1.04,-1.26,-10.78,105.77
2340,-0.2,0.02,0.88,-46.34,-39.13,85.61
2360,-0.09,-0.02,0.85,-57.89,-54.67,86.45
2380,-0.11,-0.08,0.96,-50.19,-60.48,85.75
2400,-0.05,-0.3,0.84,-30.94,-62.86,78.05
2420,-0.01,-0.39,0.87,27.93,-36.4,101.15
2440,-0.09,-0.13,1.0,105.35,22.19,125.37
2460,-0.25,0.32,1.13,86.1,50.82,83.09
2480,-0.31,0.37,1.06,-17.92,67.13,22.19
2500,-0.32,0.1,1.15,-80.64,105.21,-8.82
2520,-0.69,-0.07,1.22,-105.98,67.76,-27.51
2540,-0.64,-0.12,0.83,-98.63,-46.34,-47.04
2560,-0.65,-0.1,0.72,-124.81,-119.56,-61.25
2580,-0.39,-0.09,0.98,-123.97,-102.34,-93.03
2600,-0.12,-0.33,1.06,-115.08,-86.03,-149.31
2620,0.04,-0.53,0.99,-63.35,-48.86,-130.41
2640,0.06,-0.46,0.83,-18.13,-40.18,-90.44
2660,0.07,-0.36,0.9,-14.84,-18.83,-53.97
2680,0.14,-0.32,0.88,-11.27,12.95,-21.21
2700,0.1,-0.28,0.8,16.17,36.33,-27.65
2720,-0.12,-0.28,0.76,32.55,28.28,-40.46
2740,-0.32,-0.34,0.85,31.5,6.51,-74.27
2760,-0.37,-0.31,1.04,43.68,1.96,-56.63
2780,0.15,-0.3,1.21,30.66,24.78,-17.85
2800,0.21,-0.27,1.15,-13.3,61.81,15.05
2820,-0.07,-0.51,1.19,-41.09,64.82,45.08
2840,-0.19,-0.75,1.12,25.55,40.32,71.4
2860,-0.47,-0.47,0.81,130.76,11.2,138.67
2880,-0.3,-0.4,0.8,183.4,22.47,154.49
2900,-0.13,-0.27,1.02,106.68,62.02,129.78
2920,-0.28,-0.02,0.95,43.47,86.94,110.04
2940,-0.37,0.07,0.86,24.5,27.02,101.5
2960,-0.29,0.02,0.91,4.76,-21.42,79.66
2980,-0.17,-0.02,0.87,-5.88,-22.12,82.53
3000,-0.2,-0.05,0.83,2.66,-14.42,105.49
3020,-0.29,-0.03,0.91,22.4,-35.07,111.23
3040,-0.35,0.1,0.94,2.87,-47.32,92.33
3060,-0.31,0.18,1.07,-14.07,-35.35,60.76
3080,-0.21,0.16,1.09,-57.61,9.03,9.94
3100,-0.13,0.01,1.04,-78.05,56.49,-10.36
3120,-0.46,-0.08,1.26,-68.25,101.43,-16.94
3140,-0.63,-0.08,0.95,-55.86,-13.3,-31.71
3160,-0.5,-0.17,0.8,-73.57,-82.46,-50.33
3180,-0.43,-0.0,0.87,-90.3,-87.36,-50.54
3200,-0.21,-0.09,1.02,-113.33,-58.31,-82.6
3220,-0.11,-0.23,0.95,-96.25,-59.29,-105.49
3240,-0.01,-0.34,0.94,-62.23,-46.2,-88.83
3260,0.03,-0.28,0.88,-32.62,-33.39,-66.36
3280,0.05,-0.23,0.71,-25.27,-14.0,-67.76
3300,-0.13,-0.4,0.79,-16.94,-26.53,-75.39
3320,-0.16,-0.51,0.93,41.51,-10.43,-48.79
3340,-0.04,-0.41,1.09,66.64,-2.52,-32.41
3360,0.02,-0.33,1.13,45.71,75.32,-2.31
3380,-0.05,-0.32,1.17,-22.54,120.19,40.67
3400,-0.26,-0.57,1.27,20.51,86.31,57.96
3420,-0.48,-0.47,0.96,106.82,21.84,103.04
3440,-0.46,-0.33,0.8,118.58,2.8,123.41
3460,-0.21,-0.29,0.89,72.87,32.34,111.86
3480,-0.22,-0.14,0.93,40.25,58.52,111.37
3500,-0.28,-0.05,0.93,24.36,40.25,114.24
3520,-0.27,0.02,0.85,5.11,3.15,100.24
3540,-0.17,0.02,0.91,-17.5,-31.22,85.19
3560,-0.1,0.0,0.86,-21.56,-23.17,83.37
3580,-0.22,-0.09,0.81,9.1,-18.9,109.2
3600,-0.29,0.05,0.9,11.48,-52.36,103.6
3620,-0.31,0.13,1.04,-1.82,-37.59,85.4
3640,-0.31,0.17,1.12,-56.14,11.41,26.67
3660,-0.26,-0.0,1.17,-97.09,71.54,-9.52
3680,-0.68,-0.1,1.26,-85.68,69.44,-25.13
3700,-0.73,-0.12,0.9,-83.72,-43.4,-49.63
3720,-0.61,-0.13,0.82,-108.29,-114.38,-59.57
3740,-0.46,-0.07,0.81,-120.89,-94.78,-70.84
3760,-0.2,-0.1,0.85,-142.87,-108.22,-141.61
3780,-0.04,-0.27,0.87,-146.86,-143.22,-183.75
3800,0.18,-0.52,0.92,-126.07,-121.45,-151.97
3820,0.38,-0.67,0.89,-93.66,-109.13,-126.42
3840,0.34,-0.68,0.88,-26.53,-2.73,-36.47
3860,0.19,-0.32,0.81,38.99,61.67,3.08
3880,-0.11,-0.04,0.77,71.68,37.1,-32.41
3900,0.06,-0.46,0.82,1.82,-19.11,-79.94
3920,-0.01,-0.68,1.02,13.86,9.38,-36.4
3940,0.0,-0.94,1.23,14.84,26.95,5.18
3960,0.13,-1.15,0.97,51.45,36.26,51.94
3980,-0.2,-0.82,1.04,69.44,47.67,130.13
4000,-0.35,-0.49,0.74,95.06,19.81,132.02
4020,-0.32,-0.44,0.68,114.24,-2.03,102.9
4040,-0.23,-0.34,0.87,69.65,-51.03,66.22
4060,-0.14,-0.27,0.94,46.27,-63.91,48.86
4080,-0.06,-0.18,0.96,42.84,-83.93,50.05
4100,0.01,-0.26,0.95,53.06,-113.4,45.64
4120,0.08,-0.26,0.91,57.47,-103.6,55.44
4140,0.16,-0.28,0.93,47.6,-66.43,63.49
4160,0.12,-0.27,0.92,41.16,-25.83,55.23
4180,0.13,-0.2,0.94,39.27,1.68,33.18
4200,0.03,-0.17,0.88,24.57,53.62,15.33
4220,-0.33,-0.22,1.03,-2.03,104.65,-18.06
4240,-0.25,-0.22,1.19,-30.38,51.8,-55.79
4260,-0.18,-0.26,1.06,13.09,4.62,-82.53
4280,-0.28,-0.27,0.87,3.64,-12.11,-14.77
4300,-0.23,-0.17,0.97,-32.83,-66.64,34.51
4320,-0.0,-0.2,0.9,-63.21,-60.34,54.39
4340,0.11,-0.22,1.07,-68.46,-42.07,29.96
4360,0.15,-0.23,0.96,-52.43,-15.47,-8.54
4380,0.1,-0.19,1.06,-43.54,2.94,-22.05
4400,0.06,-0.28,0.96,-39.9,7.63,-23.87
4420,0.04,-0.27,1.0,-34.16,7.91,-32.06
4440,0.03,-0.28,0.99,-43.26,12.6,-44.17
4460,0.11,-0.37,0.98,-22.82,18.06,-50.4
4480,0.08,-0.4,0.93,-12.04,28.77,-53.83
4500,0.02,-0.35,0.92,12.95,14.98,-56.84
4520,0.05,-0.33,0.82,15.12,-7.7,-60.06
4540,0.05,-0.36,0.96,-2.45,-27.16,-52.64
4560,0.06,-0.32,1.01,0.77,-45.22,-52.15
4580,0.08,-0.34,0.98,-0.49,-52.15,-48.37
4600,0.27,-0.5,0.96,-1.4,-43.47,-41.65
4620,0.36,-0.58,1.03,51.73,3.85,-24.78
4640,0.33,-0.52,1.06,66.5,50.05,-12.81
4660,0.27,-0.52,1.08,109.06,100.24,-1.05
4680,0.17,-0.43,0.79,116.13,116.76,-3.71
4700,-0.25,-0.08,0.93,69.79,54.18,50.61
4720,-0.17,0.22,0.88,23.66,-4.2,51.87
4740,-0.1,0.06,0.94,-47.67,-75.25,23.52
4760,0.07,-0.08,1.03,-58.8,-84.56,3.71
4780,0.13,-0.18,0.96,-73.85,-57.68,-2.73
4800,0.17,-0.27,1.02,-50.4,-45.92,4.83
4820,0.21,-0.15,0.99,-39.2,-42.42,5.39
4840,0.19,-0.27,0.97,-46.27,-31.43,-2.8
4860,0.24,-0.32,0.98,-41.79,-16.03,-9.8
4880,0.21,-0.41,1.02,-21.35,5.25,-10.08
4900,0.2,-0.38,1.0,-5.32,22.4,-2.24
4920,0.19,-0.31,0.92,12.81,23.94,2.45
4940,0.1,-0.26,0.99,24.99,30.03,-1.68
4960,0.06,-0.23,1.03,12.46,25.76,-5.18
4980,0.15,-0.36,1.05,19.04,31.71,-4.97
5000,0.17,-0.38,1.02,38.29,47.74,2.94
5020,0.13,-0.29,1.02,52.71,56.84,4.55
5040,-0.01,-0.23,1.02,56.56,48.86,4.13
5060,0.02,-0.14,0.99,54.67,44.8,-9.73
5080,-0.16,-0.08,0.93,9.03,0.63,7.56
5100,-0.1,-0.01,0.85,-6.23,-35.56,14.07
5120,0.05,-0.09,1.02,-57.26,-65.31,4.69
5140,0.04,-0.37,0.95,-56.7,-64.54,11.41
5160,0.12,-0.33,0.98,-53.06,-59.01,23.66
5180,0.1,-0.26,0.99,-37.66,-51.73,34.16
