timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.56,-0.59,0.65,1.82,-1.05,-5.67
20,0.57,-0.59,0.65,-5.18,5.6,-7.98
40,0.52,-0.61,0.64,5.53,-4.2,-5.18
60,0.55,-0.56,0.63,4.13,-3.64,0.0
80,0.53,-0.54,0.64,0.98,-5.04,2.03
100,0.54,-0.58,0.63,-5.32,-2.59,2.17
120,0.54,-0.6,0.62,-4.9,-2.52,2.1
140,0.55,-0.59,0.63,-2.94,2.8,0.7
160,0.56,-0.58,0.63,-5.6,8.26,-0.7
180,0.55,-0.59,0.64,-6.79,9.17,-3.08
200,0.54,-0.58,0.63,-6.16,8.82,-4.2
220,0.52,-0.57,0.64,-3.5,4.34,-2.87
240,0.53,-0.57,0.65,-0.35,2.38,-2.45
260,0.54,-0.58,0.63,-1.05,3.71,-2.31
280,0.53,-0.59,0.64,-3.08,4.2,-2.24
300,0.54,-0.57,0.66,-4.06,5.04,0.98
320,0.51,-0.59,0.64,-4.06,4.34,0.77
340,0.51,-0.6,0.64,0.91,0.28,-0.07
360,0.52,-0.59,0.64,-2.73,0.77,-0.84
380,0.54,-0.58,0.64,-4.13,2.45,-2.17
400,0.54,-0.58,0.64,-5.74,4.41,-2.87
420,0.53,-0.59,0.64,-7.77,7.07,-2.45
440,0.54,-0.58,0.63,-14.21,10.78,-1.75
460,0.54,-0.58,0.64,-14.91,13.09,0.28
480,0.5,-0.58,0.67,-8.54,7.28,6.65
500,0.49,-0.58,0.68,-10.29,5.11,6.51
520,0.47,-0.63,0.64,-4.97,-3.92,4.76
540,0.49,-0.64,0.63,-3.22,-6.93,2.31
560,0.51,-0.63,0.63,2.94,-8.19,2.45
580,0.48,-0.6,0.64,10.43,-13.65,2.8
600,0.46,-0.61,0.64,11.41,-21.42,3.92
620,0.49,-0.62,0.65,17.99,-28.0,6.93
640,0.52,-0.61,0.64,15.33,-29.12,5.95
660,0.54,-0.61,0.63,15.12,-26.88,1.89
680,0.56,-0.59,0.62,12.39,-21.42,-1.75
700,0.55,-0.58,0.62,7.28,-19.39,-2.87
720,0.55,-0.59,0.61,3.85,-15.82,-3.99
740,0.56,-0.61,0.61,0.77,-15.05,-2.73
760,0.5,-0.62,0.64,12.81,-21.14,1.47
780,0.52,-0.58,0.64,8.96,-26.88,4.83
800,0.53,-0.57,0.62,7.7,-30.03,2.31
820,0.56,-0.59,0.6,3.64,-32.2,0.49
840,0.58,-0.58,0.6,1.54,-29.96,-1.47
860,0.59,-0.59,0.57,-0.63,-26.95,-6.09
880,0.61,-0.58,0.57,-0.84,-21.28,-8.54
900,0.59,-0.58,0.56,-3.08,-18.69,-8.89
920,0.61,-0.58,0.58,-4.34,-16.94,-7.98
940,0.65,-0.59,0.57,-6.51,-11.9,-6.72
960,0.63,-0.59,0.55,-3.22,-10.5,-8.75
980,0.62,-0.59,0.56,1.96,-14.49,-7.21
1000,0.61,-0.58,0.54,5.67,-18.55,-3.92
1020,0.61,-0.57,0.55,7.28,-20.02,-4.9
1040,0.62,-0.57,0.54,5.88,-22.33,-2.17
1060,0.65,-0.57,0.54,5.25,-19.25,-2.1
1080,0.66,-0.58,0.53,5.95,-18.06,-2.24
