timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-0.68,-0.15,0.24,-98.21,58.66,16.87
20,-0.75,-0.16,0.05,-113.89,11.83,21.28
40,-0.51,-0.46,0.16,-110.74,-171.22,20.65
60,-0.86,-0.45,0.63,-80.5,-168.07,60.48
80,-0.65,-0.24,0.62,-75.04,-81.83,56.14
100,-0.63,-0.25,0.77,-37.17,11.13,75.74
120,-0.85,-0.19,0.9,41.37,172.48,60.2
140,-0.24,-0.56,0.77,37.8,57.05,35.49
160,-2.12,-0.07,2.02,26.11,214.27,-82.81
180,-0.83,0.17,1.27,16.45,361.34,35.0
200,-0.63,0.22,0.43,30.94,524.93,94.36
220,-0.55,0.35,-0.26,29.82,491.19,39.06
240,-0.54,0.23,-0.59,94.15,373.24,13.65
260,-0.83,0.16,-0.97,138.39,362.95,-33.32
280,-0.74,0.01,-1.76,109.41,10.78,-99.4
300,-0.44,-0.4,-0.89,75.25,-558.95,-202.23
320,-0.01,-0.81,0.21,6.79,-834.33,-164.71
340,-0.22,-0.81,1.44,-48.58,-756.98,-58.31
360,-0.81,-0.61,2.26,-18.48,-56.56,13.65
380,-0.67,-0.43,0.94,33.04,364.77,62.37
400,-0.52,-0.38,0.12,45.78,416.43,69.93
420,-0.55,-0.63,-0.57,46.62,276.29,97.44
440,-0.83,-0.39,-0.58,25.62,17.36,89.6
460,-0.93,-0.15,-0.15,4.2,-144.06,35.91
480,-1.21,-0.2,0.11,7.84,-144.83,-7.0
500,-1.02,-0.29,0.03,-8.12,-197.4,-14.7
520,-0.88,-0.19,0.31,-40.6,-297.57,24.08
540,-0.9,-0.13,0.64,-76.16,-279.16,29.12
560,-0.83,-0.13,0.81,-97.58,-143.08,13.79
580,-0.72,-0.36,0.96,-60.69,-98.21,16.45
600,-0.84,-0.49,1.36,-3.71,-6.51,46.97
620,-0.58,-0.64,0.97,30.87,215.04,124.81
640,-0.55,-0.76,0.53,23.8,274.26,155.82
660,-0.83,-0.56,0.54,28.14,413.49,276.64
680,-0.51,0.12,0.4,80.36,649.95,404.6
700,-0.48,1.97,-0.69,38.5,672.63,623.21
720,0.0,3.49,-3.32,742.42,1160.25,-407.33
740,5.01,-1.23,-3.9,48.86,-992.04,348.53
760,3.38,-1.52,0.8,-305.41,-2226.98,-399.0
780,6.86,-2.65,2.45,-336.98,-2010.75,325.92
800,4.32,-0.49,3.38,-152.67,-1379.42,96.53
820,0.4,0.39,6.19,-167.86,-961.94,-351.61
840,1.15,-0.0,2.39,-104.72,216.3,86.66
860,5.14,-3.12,2.58,-59.92,486.01,364.56
880,3.49,-3.89,2.45,347.34,1247.26,235.06
900,0.09,0.32,3.35,1117.2,2293.48,588.63
920,10.82,-0.89,-0.9,974.4,1846.81,-663.53
940,6.09,-4.16,-5.01,-276.64,1511.93,483.84
960,3.78,3.16,-3.03,223.37,-2278.01,-601.86
980,7.54,-3.31,2.71,-916.37,-2293.48,-396.06
1000,7.19,-1.06,2.88,58.1,-1232.28,-705.95
1020,-1.34,0.89,9.43,408.8,1275.19,851.06
1040,1.04,0.04,2.14,684.88,1997.73,-105.42
1060,4.75,-0.52,0.62,643.65,1891.68,-1105.79
1080,4.73,-1.62,-2.48,265.23,1345.96,346.29
1100,-1.66,0.6,-9.17,-195.09,233.31,-10.71
1120,-0.2,-0.36,-0.8,-135.94,-1688.33,-310.73
1140,0.65,-0.96,1.49,-298.62,-1497.65,-119.14
1160,-1.44,-0.36,3.86,-163.24,-447.93,-65.66
1180,-0.74,-0.3,1.3,-69.79,272.72,1.75
1200,-0.78,-0.16,0.46,-28.49,219.38,-29.05
1220,-0.92,-0.18,0.28,-35.0,173.39,-47.53
1240,-0.79,-0.24,0.25,-64.61,31.08,-41.93
1260,-0.84,0.04,0.41,-59.43,-7.56,-45.99
1280,-0.98,-0.27,0.22,-88.62,30.45,-15.05
1300,-1.01,-0.45,0.15,-90.79,-18.2,-0.14
1320,-0.89,-0.46,0.28,-86.03,-70.63,12.53
1340,-0.75,-0.41,0.4,-70.07,-96.74,29.33
1360,-0.83,-0.39,0.48,-60.13,-64.75,34.86
1380,-0.52,-0.42,0.36,-43.89,-33.39,31.22
1400,-0.73,-0.29,0.28,-29.4,-20.3,9.52
1420,-0.56,-0.44,0.27,-14.14,-65.17,-42.84
1440,-0.9,-0.65,0.31,9.03,-63.91,-18.13
1460,-1.12,-0.1,1.22,15.12,-126.42,-224.07
1480,-0.17,-0.54,1.3,18.27,-17.01,-96.95
1500,-0.91,-0.63,1.43,8.61,-3.36,-25.83
1520,-0.82,-0.23,1.16,51.8,227.71,13.23
1540,-0.79,-0.0,0.39,34.16,295.61,3.22
1560,-0.79,-0.06,0.02,19.53,190.68,-53.48
1580,-0.69,-0.5,-0.04,13.16,-9.45,-66.01
1600,-0.76,-0.58,0.39,22.82,-87.99,-51.52
1620,-0.79,-0.46,0.68,34.44,-15.82,-61.18
1640,-0.72,-0.51,0.43,31.29,52.5,-62.58
1660,-0.7,-0.62,0.46,52.5,29.89,-59.01
