timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-0.11,-0.31,0.88,76.58,6.09,123.62
20,-0.23,-0.04,1.02,88.55,17.22,153.58
40,-0.47,0.11,1.03,9.87,12.74,105.56
60,-0.28,-0.18,0.87,-80.64,-85.68,40.04
80,-0.05,-0.38,0.87,-45.78,-81.34,32.76
100,0.03,-0.31,1.0,-20.02,-90.79,76.37
120,0.13,-0.28,1.03,26.18,-37.03,92.54
140,0.03,-0.25,1.02,43.4,-5.18,125.16
160,-0.05,-0.17,1.0,69.09,24.36,149.66
180,-0.15,-0.05,1.02,70.84,50.89,138.74
200,-0.21,0.09,0.93,40.11,68.53,113.96
220,-0.31,0.19,0.99,13.58,70.49,93.31
240,-0.37,0.18,0.96,-22.33,80.99,72.24
260,-0.5,0.03,0.97,-64.61,73.5,45.99
280,-0.64,-0.11,1.02,-82.74,50.68,22.82
300,-0.58,-0.12,0.96,-76.09,-10.71,20.3
320,-0.52,-0.03,1.02,-75.6,-51.73,19.67
340,-0.4,-0.09,0.98,-77.98,-58.87,-7.98
360,-0.28,-0.24,1.01,-86.45,-79.24,-37.17
380,-0.2,-0.36,0.92,-68.25,-89.04,-38.5
400,-0.12,-0.37,0.79,-49.28,-82.39,-31.78
420,-0.08,-0.33,0.91,-41.51,-44.8,-26.53
440,-0.13,-0.35,1.01,-30.52,-11.34,-38.92
460,-0.06,-0.37,0.99,-9.17,-1.4,-45.92
480,-0.04,-0.31,0.95,5.81,8.4,-42.77
500,0.02,-0.29,1.0,0.0,15.12,-34.86
520,-0.04,-0.15,1.0,13.16,40.74,-17.01
540,-0.16,-0.07,0.94,8.75,34.86,-43.68
560,-0.27,-0.14,0.87,4.62,12.53,-63.21
580,-0.25,-0.27,0.85,-13.79,7.0,-53.41
600,-0.12,-0.36,0.93,0.42,21.84,-28.63
620,-0.09,-0.33,1.03,2.45,40.95,-15.82
640,-0.24,-0.37,1.01,-10.5,56.63,5.88
660,-0.34,-0.57,1.12,16.87,41.86,15.12
680,-0.33,-0.67,1.01,98.63,7.77,26.11
700,-0.31,-0.53,0.92,75.6,1.96,61.39
720,-0.42,-0.36,0.95,60.62,5.67,106.4
740,-0.29,-0.3,0.7,87.29,-9.03,103.32
760,-0.27,-0.19,0.99,61.32,-11.13,92.54
780,-0.29,-0.02,1.07,2.59,19.88,96.39
800,-0.3,-0.03,1.0,-29.75,11.97,100.38
820,-0.29,-0.05,0.96,-32.76,-19.18,106.12
840,-0.19,-0.11,0.93,-28.0,-29.19,111.37
860,-0.14,-0.1,0.95,-28.63,-17.57,114.73
880,-0.16,-0.04,0.95,-41.09,-18.13,109.2
900,-0.16,-0.08,0.96,-18.9,-24.08,120.4
920,-0.16,-0.02,0.94,-5.81,-19.32,136.22
940,-0.19,0.09,1.02,0.63,-14.84,125.37
960,-0.25,0.19,1.01,-12.6,8.96,104.58
980,-0.39,0.21,1.02,-36.12,31.99,82.32
1000,-0.52,-0.04,1.12,-71.19,55.72,44.17
