timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-0.33,-0.13,1.09,-49.63,85.4,-22.4
20,-0.82,-0.12,1.34,-56.63,47.11,-44.94
40,-0.93,0.03,0.97,-52.36,-13.58,-48.3
60,-0.71,-0.19,0.66,-120.26,-88.9,-71.54
80,-0.23,-0.4,1.0,-75.04,-101.15,-120.47
100,0.06,-0.53,1.15,-22.75,-22.68,-130.97
120,0.03,-0.32,0.99,24.71,22.75,-89.81
140,-0.12,-0.2,0.91,32.76,2.31,-105.56
160,-0.08,-0.18,0.84,-6.65,9.52,-120.82
180,-0.03,-0.33,0.96,-14.98,25.34,-92.47
200,0.02,-0.32,0.89,4.27,52.5,-60.34
220,-0.01,-0.16,0.85,21.84,48.86,-40.18
240,-0.01,0.07,0.93,18.48,30.1,-56.56
260,-0.02,0.02,0.92,-23.38,-14.07,-123.83
280,0.12,-0.18,1.0,-9.31,-6.51,-149.24
300,0.19,-0.61,0.92,-26.81,-3.08,-134.05
320,-0.01,-0.8,1.19,10.57,63.21,-42.98
340,-0.2,-0.9,1.1,99.75,55.65,-12.88
360,-0.4,-0.61,1.05,140.49,48.37,38.5
380,-0.34,-0.43,0.61,162.47,98.77,68.6
400,-0.24,-0.24,0.78,132.37,60.9,112.07
420,-0.34,0.07,1.16,109.27,21.21,172.83
440,-0.37,0.33,1.07,23.03,28.98,137.2
460,-0.31,0.22,0.93,-27.93,-20.51,87.57
480,-0.14,0.08,0.92,-31.85,-44.52,59.01
500,-0.0,0.06,0.97,-41.3,-21.91,46.48
520,-0.03,0.09,0.96,-30.31,-19.11,42.91
540,-0.05,0.01,0.92,-21.0,-46.13,81.62
560,-0.0,-0.06,0.91,-5.81,-54.88,113.89
580,-0.05,0.1,0.97,8.89,-11.62,111.51
600,-0.18,0.14,1.06,-14.63,31.71,70.56
620,-0.31,0.07,1.35,-67.41,79.17,12.39
640,-0.7,-0.02,1.29,-69.16,66.57,-0.35
660,-0.75,0.01,0.97,-60.55,-38.29,-9.38
680,-0.5,-0.05,0.72,-87.5,-99.54,-35.49
700,-0.35,-0.01,0.99,-100.1,-93.31,-48.23
720,-0.02,-0.15,1.1,-75.67,-77.91,-112.7
740,0.07,-0.33,1.15,-46.48,-28.21,-112.21
760,0.04,-0.27,0.91,-29.12,-26.67,-108.08
780,0.1,-0.23,0.85,-29.19,-13.86,-79.03
800,0.12,-0.19,0.87,-40.25,18.2,-42.49
820,0.04,-0.24,0.88,-20.37,34.65,-32.62
840,-0.08,-0.31,0.8,4.9,25.27,-43.68
860,-0.2,-0.31,0.87,38.15,17.5,-50.26
880,-0.08,-0.3,1.06,39.27,-8.96,-47.53
900,0.03,-0.28,1.09,19.25,37.73,-24.92
920,-0.06,-0.33,1.24,-25.27,87.43,16.17
940,-0.18,-0.62,1.19,26.88,53.55,31.29
960,-0.29,-0.53,1.03,93.52,23.59,77.98
980,-0.34,-0.34,0.78,133.98,57.96,115.85
1000,-0.2,-0.19,0.8,95.2,68.74,107.73
1020,-0.22,-0.1,0.99,63.42,57.4,136.36
1040,-0.3,0.1,0.99,43.33,41.44,165.06
1060,-0.35,0.17,0.93,9.66,-1.68,145.04
1080,-0.22,0.19,0.93,-10.15,-35.98,115.15
1100,-0.13,0.12,0.99,-31.99,-23.17,102.27
1120,-0.18,-0.01,0.9,-36.96,-20.02,117.46
1140,-0.22,-0.03,0.82,-7.21,-37.59,137.69
1160,-0.19,0.1,0.94,-11.48,-46.76,113.61
1180,-0.19,0.26,1.07,-11.2,-5.6,73.36
1200,-0.22,0.26,1.09,-58.1,41.02,25.9
1220,-0.31,0.03,1.18,-81.97,90.16,-0.49
