timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-0.45,-0.31,-0.6,-16.94,-74.55,35.98
20,-0.52,-0.33,-0.54,-15.54,-38.36,61.11
40,-0.68,-0.15,-0.72,-6.86,29.61,65.73
60,-0.66,-0.01,-1.0,21.28,11.2,31.99
80,-1.03,0.01,-0.82,40.11,1.68,122.22
100,-0.72,-0.13,-0.64,103.39,0.0,122.85
120,-0.71,-0.01,-0.88,76.93,60.27,102.06
140,-0.48,0.22,-0.9,47.95,-19.39,37.52
160,-0.68,0.04,-0.81,40.95,-9.52,-4.83
180,-0.56,-0.15,-1.14,6.16,-55.3,-15.68
200,-0.52,-0.43,-0.79,-20.16,-170.66,2.45
220,-0.84,-0.34,-0.44,-23.94,-138.74,18.06
240,-0.8,-0.14,-0.44,-16.17,-68.25,49.28
260,-0.88,0.09,-0.83,-8.19,-91.98,19.46
280,-0.32,0.04,-0.75,-47.25,-273.21,21.56
300,-0.81,0.28,-0.34,-30.59,-370.37,2.03
320,-1.27,0.34,-0.06,41.79,-105.98,19.53
340,-1.33,0.45,-0.36,95.06,88.69,-51.87
360,-1.12,0.17,-0.65,88.69,21.77,-65.38
380,-0.75,0.01,-0.26,59.01,-93.66,-70.98
400,-1.2,0.06,0.04,42.0,14.91,-79.87
420,-0.85,-0.15,-0.1,45.22,143.71,-68.6
440,-0.78,-0.34,-0.63,13.23,168.42,-56.42
460,-0.65,-0.5,-0.63,-0.42,45.43,-69.93
480,-0.81,-0.56,-0.51,-25.76,45.92,-62.3
500,-0.88,-0.45,-0.59,-46.13,34.86,-46.13
520,-0.58,-0.26,-0.71,-83.72,0.28,-35.14
540,-0.62,-0.16,-0.61,-83.65,-78.61,-56.35
560,-0.49,-0.36,-0.47,-88.48,-75.25,-9.59
580,-0.7,-0.45,-0.44,-80.29,-62.86,32.97
600,-0.71,-0.49,-0.32,-68.95,-92.68,79.73
620,-0.86,-0.28,-0.11,-70.42,-63.42,69.65
640,-1.3,0.11,-0.32,-58.45,53.97,28.0
660,-1.32,0.21,-0.29,-44.1,54.53,-7.0
680,-1.2,0.08,-0.26,10.36,166.67,41.09
700,-1.04,-0.07,-0.45,55.37,240.38,37.24
720,-0.67,-0.14,-0.7,52.29,252.14,49.07
740,-0.6,0.04,-0.89,34.72,170.59,23.1
760,-0.43,-0.14,-1.07,20.37,144.83,-12.04
780,-0.55,-0.11,-1.04,19.25,7.7,-13.79
800,-0.57,-0.17,-0.71,5.95,-83.79,-47.46
820,-0.58,-0.41,-0.53,10.43,-73.71,-36.19
840,-0.69,-0.42,-0.55,-12.39,-31.08,-13.72
860,-0.67,-0.25,-0.6,-12.81,-20.09,23.73
880,-0.58,-0.13,-0.74,-40.11,-36.19,9.8
900,-0.58,-0.18,-0.7,-58.17,-171.43,-52.99
920,-0.93,0.02,-0.52,-15.33,-93.38,-39.69
940,-1.25,0.17,-0.88,-1.75,58.94,-83.58
960,-0.99,0.36,-1.15,9.38,114.59,-17.22
980,-0.46,0.17,-1.12,19.39,-56.98,-32.62
1000,-0.91,-0.15,-0.56,34.3,-152.88,-17.08
1020,-0.76,0.16,-0.5,11.76,-28.56,-27.58
1040,-0.68,-0.03,-0.6,2.59,-52.99,-85.54
1060,-0.81,-0.32,-0.39,-26.25,10.29,-66.57
1080,-0.57,-0.24,-0.54,-28.49,89.74,-62.3
1100,-0.6,-0.47,-0.68,-42.91,92.33,-74.27
1120,-0.61,-0.48,-0.89,-72.59,71.75,-56.56
1140,-0.45,-0.33,-1.02,-91.84,-52.99,-57.26
1160,-0.49,-0.21,-0.61,-80.99,-127.82,-57.54
1180,-0.48,-0.27,-0.45,-74.27,-97.93,-21.84
1200,-0.63,-0.53,-0.46,-74.97,-65.73,24.5
1220,-0.63,-0.53,-0.55,-84.0,-53.34,89.53
1240,-0.74,-0.15,-0.5,-65.8,-54.04,88.62
1260,-1.05,0.12,-0.64,-49.49,13.58,31.78
1280,-1.16,0.17,-0.59,-36.33,-12.53,5.39
1300,-1.18,0.17,-0.2,40.81,63.77,44.38
1320,-1.03,0.03,-0.35,77.56,223.16,45.99
1340,-0.46,-0.03,-0.85,78.68,242.55,48.23
1360,-0.59,0.08,-1.11,56.35,126.56,12.81
1380,-0.41,-0.02,-1.06,63.14,29.47,-23.24
1400,-0.56,-0.19,-0.85,52.15,-30.24,-16.17
1420,-0.56,-0.41,-0.77,35.63,-37.24,-17.36
1440,-0.52,-0.52,-0.65,20.86,-45.99,6.23
1460,-0.62,-0.44,-0.56,18.2,-15.33,45.08
1480,-0.64,-0.16,-0.73,14.42,12.18,33.04
1500,-0.4,-0.18,-0.85,-11.34,-43.82,46.41
1520,-0.67,-0.15,-0.78,-26.74,-179.69,-45.08
1540,-0.64,-0.11,-0.58,-13.79,-108.99,-23.87
1560,-1.15,0.05,-0.81,-1.47,12.53,-62.58
1580,-0.87,0.24,-1.08,16.31,97.72,30.03
1600,-0.61,0.19,-1.17,20.09,1.12,14.49
1620,-0.81,0.0,-0.76,32.83,-160.79,-10.15
1640,-0.78,0.14,-0.33,16.87,-126.35,-33.81
1660,-0.84,-0.02,-0.41,3.08,17.01,-60.76
1680,-0.66,-0.22,-0.55,-16.8,44.03,-58.17
1700,-0.71,-0.4,-0.49,-18.69,78.12,-45.64
1720,-0.43,-0.43,-0.73,-42.98,116.62,-33.81
1740,-0.49,-0.37,-0.96,-56.98,60.06,-41.37
1760,-0.53,-0.34,-0.96,-74.97,-46.55,-44.24
1780,-0.46,-0.19,-0.7,-80.85,-106.05,-38.78
1800,-0.6,-0.22,-0.48,-75.46,-63.07,-16.24
1820,-0.52,-0.28,-0.53,-73.29,-47.25,35.0
1840,-0.65,-0.4,-0.57,-71.19,-31.64,58.52
1860,-0.66,-0.28,-0.58,-68.39,6.3,91.35
1880,-0.84,0.2,-0.88,-58.59,9.87,39.34
1900,-1.03,0.19,-0.69,-31.29,-47.18,8.12
1920,-1.25,0.18,-0.25,49.56,20.79,72.66
1940,-0.98,0.12,-0.35,84.84,215.11,69.58
1960,-0.44,0.01,-0.87,93.24,254.17,38.78
1980,-0.58,0.17,-1.28,80.99,135.94,29.33
