timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.52,-0.54,0.62,-61.46,-13.3,-84.63
20,0.58,-0.65,0.62,-67.41,0.63,-74.41
40,0.54,-0.69,0.53,-83.65,14.28,-60.06
60,0.43,-0.77,0.49,-71.47,25.97,-63.63
80,0.36,-0.86,0.46,-76.79,-18.13,-52.22
100,0.53,-0.76,0.33,-33.04,-19.18,-34.79
120,0.54,-0.86,0.35,-19.81,12.04,-0.35
140,0.44,-0.88,0.46,3.92,16.73,30.45
160,0.57,-0.92,0.3,-18.76,3.29,-13.79
180,0.67,-1.04,0.49,-19.6,47.6,-15.05
200,0.54,-1.09,0.4,10.71,32.83,-5.6
220,0.46,-0.95,0.39,-18.41,17.57,-3.85
240,0.33,-0.8,0.34,9.38,-1.54,-4.48
260,0.31,-0.75,0.3,38.01,-13.93,9.38
280,0.38,-0.78,0.32,18.9,-34.09,11.69
300,0.49,-0.76,0.43,13.58,-32.2,23.03
320,0.36,-0.52,0.51,44.66,-0.07,45.29
340,0.66,-0.75,0.38,-39.83,-47.53,21.63
360,0.68,-0.92,0.38,-9.1,-0.77,43.54
380,0.58,-0.76,0.41,63.91,-1.61,75.6
400,0.56,-0.61,0.49,67.9,-3.43,80.85
420,0.52,-0.56,0.46,64.19,-4.55,81.13
440,0.47,-0.65,0.52,64.47,1.26,75.18
460,0.31,-0.7,0.45,51.17,13.51,73.5
480,0.2,-0.71,0.49,51.52,-5.46,97.65
500,0.27,-0.59,0.55,31.08,-0.84,110.18
520,0.38,-0.65,0.7,-26.46,-13.23,68.46
540,0.36,-1.03,0.74,-48.51,19.53,12.04
560,0.01,-0.94,0.69,-22.33,0.07,-16.38
580,0.18,-0.93,0.58,-42.56,-14.0,-37.94
600,-0.01,-0.99,0.48,-32.9,-11.2,-52.5
620,0.32,-0.94,0.55,-20.44,-79.52,-68.67
640,0.36,-1.0,0.6,0.21,-8.96,-47.74
660,0.33,-0.9,0.53,4.13,7.84,-33.81
