timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-0.18,-0.13,0.94,17.99,-3.08,73.08
20,-0.21,0.01,1.04,2.66,6.16,58.38
40,-0.26,0.01,1.05,-31.99,27.44,37.8
60,-0.32,-0.18,1.17,-64.75,53.62,4.55
80,-0.5,-0.23,1.17,-60.62,35.07,-12.88
100,-0.46,-0.21,1.02,-59.22,-8.19,-36.75
120,-0.36,-0.29,0.91,-54.95,-51.03,-70.98
140,-0.28,-0.34,0.88,-51.52,-76.44,-70.0
160,-0.13,-0.32,0.97,-52.29,-29.75,-48.86
180,-0.1,-0.37,0.95,-35.21,8.68,-45.85
200,-0.09,-0.37,0.93,-14.07,-3.43,-54.74
220,-0.08,-0.28,0.96,-1.68,-9.38,-54.74
240,-0.02,-0.2,0.94,-1.47,9.8,-49.91
260,0.01,-0.18,0.97,-12.81,23.73,-53.41
280,-0.05,-0.19,0.77,-0.21,20.93,-71.05
300,-0.16,-0.29,0.84,15.47,-1.33,-89.04
320,-0.08,-0.44,0.85,26.39,-2.1,-68.88
340,-0.06,-0.49,1.12,35.28,11.2,-48.3
360,-0.0,-0.49,1.09,21.0,51.94,-16.66
380,-0.15,-0.6,1.21,6.86,79.17,15.89
400,-0.24,-0.6,1.07,66.71,47.39,43.82
420,-0.36,-0.43,0.97,99.68,15.47,72.8
440,-0.31,-0.34,0.81,125.58,26.53,91.91
460,-0.18,-0.28,0.97,97.44,57.19,78.82
480,-0.19,-0.08,0.93,41.79,71.82,76.65
500,-0.35,0.03,0.91,20.16,40.6,70.84
520,-0.28,-0.02,0.88,-6.37,-18.76,42.63
540,-0.1,-0.04,0.92,-20.86,-36.68,38.36
560,-0.03,-0.03,0.96,-25.9,-16.66,49.35
580,-0.06,-0.06,0.82,-16.94,-3.22,66.85
600,-0.21,-0.13,0.87,13.86,-13.09,91.07
620,-0.3,-0.05,0.89,12.81,-21.35,91.07
640,-0.34,0.05,1.09,-7.07,-12.25,61.18
660,-0.33,0.05,1.11,-71.47,33.74,0.77
