timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.62,-0.23,0.77,56.49,-13.86,9.87
20,0.63,-0.21,0.77,69.58,-10.78,20.44
40,0.62,-0.13,0.76,75.74,-16.31,22.4
60,0.65,-0.08,0.76,60.06,-11.2,27.09
80,0.63,-0.06,0.8,46.55,-4.76,24.92
100,0.59,0.12,0.81,49.77,-9.73,25.83
120,0.61,0.03,0.81,47.67,-24.57,24.5
140,0.63,-0.03,0.8,45.08,-21.28,15.26
160,0.65,-0.01,0.77,54.81,-19.25,7.14
180,0.64,0.02,0.76,48.09,-13.65,-1.68
200,0.63,0.08,0.79,23.59,-4.9,3.36
220,0.66,0.03,0.8,10.92,0.56,7.7
240,0.65,0.09,0.79,13.16,-9.17,10.22
260,0.65,0.06,0.76,1.19,-11.97,12.39
280,0.69,0.01,0.74,0.98,-10.57,13.72
300,0.69,-0.06,0.75,-7.07,-1.54,9.59
320,0.69,0.01,0.78,1.12,5.18,5.32
340,0.69,0.04,0.76,-10.08,9.52,6.02
360,0.69,0.03,0.76,-10.08,2.87,7.07
380,0.67,-0.01,0.75,-24.43,13.37,4.62
400,0.68,-0.03,0.76,-18.55,15.12,4.34
420,0.68,-0.1,0.76,-10.57,10.5,-1.54
440,0.67,-0.03,0.76,-18.13,14.35,-1.89
460,0.67,-0.08,0.79,-24.01,18.97,-2.31
480,0.57,-0.11,0.73,-48.58,7.77,5.6
500,0.64,-0.07,0.83,-29.19,14.7,-3.29
520,0.63,-0.05,0.78,-9.66,5.04,-0.98
540,0.66,-0.08,0.79,-3.15,-11.55,-7.0
560,0.66,-0.14,0.78,8.61,-17.71,-7.07
580,0.66,-0.1,0.78,21.84,-14.35,-3.29
600,0.67,-0.1,0.76,8.47,0.56,0.91
620,0.63,-0.13,0.8,3.99,9.17,1.89
640,0.6,-0.09,0.76,13.09,7.98,3.08
660,0.63,-0.1,0.78,14.49,-0.35,3.01
680,0.65,-0.05,0.81,8.12,4.69,0.98
700,0.62,-0.02,0.8,-0.49,3.64,-0.7
720,0.61,-0.04,0.8,7.49,-4.62,-5.46
740,0.66,-0.03,0.79,-3.01,1.96,-6.51
760,0.64,-0.03,0.81,-0.35,2.73,-8.26
780,0.56,-0.04,0.83,-9.1,4.9,-5.11
800,0.63,-0.01,0.84,-4.34,6.51,-1.12
820,0.64,-0.02,0.82,-11.62,9.24,-1.4
840,0.61,-0.04,0.8,-19.46,8.89,-0.49
860,0.6,-0.1,0.68,-23.66,7.35,2.03
880,0.65,-0.08,0.78,-10.78,9.45,-3.15
900,0.64,-0.06,0.8,-5.6,0.14,-3.01
920,0.63,-0.09,0.8,-9.03,1.75,-5.11
940,0.62,-0.08,0.8,-8.82,3.01,-4.34
960,0.63,-0.08,0.8,-10.85,5.18,-3.99
980,0.63,-0.1,0.8,-11.76,4.13,-1.33
1000,0.63,-0.09,0.8,-10.36,5.67,-2.17
1020,0.61,-0.11,0.79,-15.61,7.56,-1.82
1040,0.61,-0.08,0.81,-7.42,4.83,-3.43
1060,0.59,-0.09,0.82,-12.39,5.11,-3.36
1080,0.59,-0.09,0.81,-12.18,3.43,-3.99
1100,0.59,-0.08,0.81,-11.41,0.84,-5.95
1120,0.59,-0.1,0.83,-16.24,1.54,-5.88
1140,0.58,-0.09,0.84,-14.07,1.96,-4.76
1160,0.59,-0.07,0.83,-19.04,2.52,-5.11
1180,0.59,-0.08,0.83,-22.89,3.99,-3.64
1200,0.6,-0.12,0.83,-20.58,1.4,-4.27
1220,0.59,-0.13,0.83,-21.28,2.8,-5.18
1240,0.58,-0.12,0.83,-17.85,2.17,-4.62
1260,0.58,-0.13,0.83,-13.3,-0.91,-2.45
1280,0.58,-0.14,0.83,-18.69,-0.98,-1.54
1300,0.58,-0.14,0.82,-18.62,-1.4,-0.56
1320,0.59,-0.15,0.82,-17.15,-2.1,-0.91
1340,0.59,-0.16,0.83,-17.22,-2.45,-1.47
1360,0.6,-0.16,0.82,-19.46,0.77,-0.56
1380,0.59,-0.17,0.81,-20.37,-0.14,0.7
1400,0.6,-0.2,0.81,-19.25,2.31,-0.21
1420,0.58,-0.19,0.81,-13.16,-0.21,-2.17
1440,0.59,-0.2,0.81,-10.01,-0.07,-3.08
1460,0.59,-0.19,0.81,-14.49,-1.82,-4.69
1480,0.59,-0.19,0.81,-13.51,-2.38,-5.11
1500,0.61,-0.19,0.8,-17.22,-0.7,-5.67
1520,0.59,-0.21,0.8,-16.03,-1.61,-4.9
1540,0.6,-0.21,0.79,-13.3,-2.87,-5.39
1560,0.6,-0.19,0.8,-17.15,-0.91,-6.23
1580,0.6,-0.19,0.8,-20.58,0.21,-7.14
1600,0.6,-0.19,0.81,-19.53,-1.26,-6.93
1620,0.61,-0.22,0.8,-20.86,-1.33,-7.42
1640,0.59,-0.24,0.8,-20.02,1.12,-6.58
1660,0.59,-0.25,0.79,-12.18,-0.07,-5.25
1680,0.59,-0.25,0.8,-9.52,-1.4,-5.39
1700,0.59,-0.25,0.8,-6.65,-1.33,-4.62
1720,0.59,-0.23,0.8,-2.73,-2.73,-2.66
1740,0.59,-0.24,0.8,-4.48,-3.64,-0.35
1760,0.58,-0.24,0.79,-2.45,-4.06,-0.77
1780,0.59,-0.24,0.79,-3.36,-4.48,-1.61
1800,0.59,-0.23,0.79,-2.87,-4.62,-1.4
1820,0.6,-0.23,0.79,-4.97,-3.99,-1.82
1840,0.6,-0.24,0.79,-4.76,-4.13,-1.75
1860,0.61,-0.25,0.8,-5.11,-2.24,-1.89
1880,0.61,-0.24,0.8,-1.33,-0.98,-0.35
1900,0.61,-0.24,0.8,-2.59,-0.56,0.14
