timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.87,-0.48,-0.45,0.14,-1.4,-1.61
20,0.75,-0.48,-0.45,1.82,0.35,-1.54
40,0.75,-0.48,-0.44,1.82,0.07,-2.1
60,0.75,-0.48,-0.44,0.84,-1.19,-3.71
80,0.76,-0.48,-0.44,0.63,-1.19,-4.69
100,0.75,-0.48,-0.45,-0.77,-1.05,-4.55
120,0.76,-0.47,-0.44,1.47,-2.17,-3.29
140,0.76,-0.47,-0.44,0.63,-2.1,-0.98
160,0.76,-0.47,-0.44,0.98,-1.82,0.14
180,0.76,-0.48,-0.44,0.28,-1.68,-0.49
200,0.75,-0.48,-0.44,1.47,-1.47,-1.33
220,0.76,-0.47,-0.45,0.98,-1.05,-2.24
240,0.76,-0.47,-0.44,1.33,-1.47,-0.98
260,0.76,-0.47,-0.44,0.77,-1.33,0.21
280,0.76,-0.48,-0.44,0.42,-1.26,0.28
300,0.76,-0.47,-0.44,0.7,-0.63,-0.49
320,0.76,-0.47,-0.44,0.56,-1.12,0.84
340,0.76,-0.48,-0.44,0.28,-1.96,1.33
360,0.76,-0.47,-0.44,1.47,-2.38,1.19
380,0.76,-0.47,-0.44,0.0,-2.45,4.76
400,0.76,-0.47,-0.44,-1.33,-3.08,9.87
420,0.75,-0.48,-0.45,-0.07,-3.43,9.24
440,0.77,-0.46,-0.45,-6.3,2.87,6.86
460,0.75,-0.47,-0.45,-6.09,6.02,8.05
480,0.75,-0.46,-0.42,-9.17,12.67,3.08
500,0.74,-0.49,-0.44,2.52,0.63,2.73
520,0.75,-0.49,-0.44,0.56,0.07,-0.98
540,0.75,-0.48,-0.44,-0.42,-1.26,-1.19
560,0.75,-0.48,-0.44,-0.91,-1.61,-1.12
580,0.76,-0.48,-0.44,-0.91,-3.01,-0.07
600,0.75,-0.48,-0.44,-0.49,-3.01,1.33
620,0.75,-0.48,-0.44,-0.07,-2.24,0.14
640,0.75,-0.48,-0.45,0.35,-0.91,-2.1
660,0.75,-0.48,-0.44,0.49,0.49,-2.45
680,0.75,-0.48,-0.44,1.26,0.28,-3.85
700,0.75,-0.48,-0.44,1.61,0.63,-5.04
720,0.76,-0.47,-0.43,3.22,0.0,-5.11
740,0.76,-0.48,-0.44,1.82,-0.84,-3.36
760,0.76,-0.47,-0.44,2.38,-1.19,-2.8
780,0.76,-0.47,-0.44,1.19,-1.12,-1.12
800,0.76,-0.47,-0.44,0.63,-1.75,0.14
820,0.76,-0.48,-0.44,1.26,-0.98,-1.54
840,0.76,-0.47,-0.44,0.49,-0.56,-1.47
860,0.76,-0.47,-0.44,-0.49,-0.07,-3.08
880,0.76,-0.47,-0.44,0.56,-0.28,-3.36
900,0.76,-0.47,-0.43,0.56,-0.7,-2.59
920,0.77,-0.47,-0.43,-0.63,-1.54,-2.66
940,0.77,-0.46,-0.44,-0.7,-1.96,0.07
960,0.76,-0.47,-0.44,-0.35,-2.52,1.89
980,0.76,-0.47,-0.44,-0.14,-2.03,1.89
1000,0.76,-0.47,-0.44,-0.07,-1.33,2.59
1020,0.76,-0.47,-0.44,-0.42,-2.73,5.74
1040,0.76,-0.47,-0.44,-0.35,-2.66,7.63
1060,0.77,-0.48,-0.44,-3.22,-1.68,12.6
1080,0.75,-0.48,-0.44,0.56,-1.19,3.36
1100,0.75,-0.48,-0.44,0.21,-0.42,1.19
1120,0.75,-0.48,-0.44,0.56,-0.42,0.98
