t,ax,ay,az,gx,gy,gz
31286, 0.62, -0.25, 0.76, 0.14, -0.21, 0.42
31287, 0.63, -0.25, 0.76, 0.14, -0.14, 0.42
31288, 0.63, -0.26, 0.76, 0.42, -0.21, 0.35
31289, 0.62, -0.25, 0.76, 0.77, 0.00, 0.42
31290, 0.62, -0.25, 0.76, 1.05, -0.35, 0.56
31291, 0.62, -0.26, 0.76, 1.26, -0.42, 0.49
31292, 0.62, -0.26, 0.76, 0.56, -0.77, 0.42
31293, 0.62, -0.26, 0.76, 0.35, -1.19, 0.49
31294, 0.62, -0.26, 0.76, 0.07, -1.47, 0.56
31295, 0.62, -0.26, 0.76, -0.28, -2.59, 0.84
31296, 0.63, -0.26, 0.76, 0.35, -2.45, 1.05
31297, 0.63, -0.26, 0.76, -0.28, -1.96, 0.91
31298, 0.62, -0.26, 0.76, -0.07, -2.24, 0.77
31299, 0.62, -0.26, 0.76, -0.21, -1.96, 0.84
31300, 0.62, -0.26, 0.76, 0.00, -2.10, 0.49
31301, 0.62, -0.26, 0.76, -0.21, -2.66, 0.21
31302, 0.63, -0.25, 0.76, 0.00, -2.52, 0.35
31303, 0.62, -0.25, 0.76, -0.14, -2.31, 0.56
31304, 0.63, -0.26, 0.76, -0.28, -2.24, 0.42
31305, 0.63, -0.25, 0.76, -0.35, -1.61, 0.49
31306, 0.63, -0.26, 0.76, -0.42, -1.40, 0.07
31307, 0.63, -0.25, 0.76, -0.49, -1.33, -0.21
31308, 0.63, -0.26, 0.76, -0.56, -1.05, -0.07
31309, 0.63, -0.26, 0.76, -0.28, -1.26, 0.07
31310, 0.62, -0.26, 0.76, -0.14, -1.40, -0.14
31311, 0.63, -0.25, 0.76, 0.07, -1.54, -0.07
31312, 0.63, -0.26, 0.76, 0.21, -1.47, -0.07
31313, 0.63, -0.26, 0.76, 0.00, -0.84, -0.21
31314, 0.62, -0.26, 0.76, 0.28, -1.33, -0.14
31315, 0.62, -0.26, 0.76, 0.00, -1.47, 0.28
31316, 0.63, -0.25, 0.76, 0.42, -1.33, 0.28
31317, 0.63, -0.26, 0.76, 0.63, -1.19, 0.07
31318, 0.63, -0.26, 0.76, -0.21, -1.33, -0.07
31319, 0.63, -0.26, 0.76, -0.77, -1.12, -0.35
31320, 0.63, -0.26, 0.76, -0.91, -1.05, -0.07
31321, 0.62, -0.26, 0.75, -0.84, -1.47, 0.56
31322, 0.62, -0.26, 0.76, 0.14, -3.22, 1.96
31323, 0.62, -0.26, 0.75, 0.35, -4.27, 2.73
31324, 0.63, -0.26, 0.76, 0.21, -3.99, 2.45
