t,ax,ay,az,gx,gy,gz
20684, -1.45, 1.57, -2.49, 1045.31, 475.09, 555.45
20685, -1.07, 4.70, -0.17, 856.24, 473.41, 659.12
20686, -4.09, 2.78, -0.59, -1318.59, -323.96, 82.95
20687, 1.30, -0.94, -2.50, -1575.77, -330.68, -416.08
20688, 2.64, -1.78, -2.72, -417.34, -412.79, -417.27
20689, 5.58, -5.63, -1.61, -673.26, -570.99, -1237.25
20690, 0.10, -2.71, 0.14, 379.68, 559.23, 336.28
20691, 0.20, -1.53, -1.18, 1112.86, 876.75, 1075.27
20692, -0.39, 1.24, -1.60, 1097.32, 291.55, 528.36
20693, -1.65, 2.96, 1.07, -333.13, -415.59, 236.18
20694, -0.23, -0.29, -0.08, -672.21, -248.01, 97.65
20695, 1.15, -1.72, 0.19, -551.46, -219.24, -191.66
20696, 1.39, -1.87, 0.34, -187.95, -285.39, -400.33
20697, 0.99, -1.49, 1.31, 268.38, -1.33, -225.89
20698, 0.13, -0.88, 0.81, 392.70, 196.28, 107.80
20699, 0.17, -0.22, 0.73, 302.68, 187.74, 168.07
20700, 0.21, 0.08, 0.75, 255.22, 76.72, 122.36
20701, 0.23, 0.45, 0.89, 169.75, 63.91, 65.24
20702, 0.18, 0.40, 0.83, 11.62, 8.54, -26.88
20703, 0.15, -0.36, 1.12, -129.64, 10.43, -76.65
20704, 0.21, -0.81, 1.49, -35.98, 61.81, -40.04
20705, 0.03, -0.62, 1.10, 50.40, 70.77, 41.44
20706, -0.11, -0.34, 1.16, 14.70, 6.72, 13.58
20707, 0.05, -0.36, 1.12, 26.18, -34.93, 17.85
20708, 0.03, -0.25, 1.15, 52.15, -29.82, 21.63
20709, 0.07, -0.16, 1.21, 59.85, -4.48, 6.86
20710, -0.11, -0.01, 1.16, 50.05, -3.22, -5.25
20711, -0.03, -0.08, 1.09, 5.18, -38.64, -43.68
20712, 0.04, -0.24, 0.89, -24.01, -23.31, -35.00
20713, 0.04, -0.10, 0.82, -33.46, -7.00, -18.13
20714, 0.06, -0.04, 0.89, -55.58, -17.43, -28.42
20715, 0.14, 0.04, 0.90, -73.50, -14.42, -51.73
20716, 0.17, 0.12, 0.79, -103.46, -62.58, -99.68
20717, 0.43, -0.08, 0.72, -166.60, -96.04, -118.51
20718, 0.26, -0.33, 0.97, -93.52, -46.27, -107.10
20719, 0.17, -0.28, 0.79, -71.47, -85.68, -109.69
20720, 0.26, -0.17, 0.92, -26.25, -94.78, -109.97
20721, 0.34, -0.44, 0.64, -68.53, -107.94, -81.83
20722, 0.51, -0.87, 0.88, -77.42, -52.36, -3.99
20723, 0.56, -0.94, 1.07, 1.96, 12.39, 27.23
20724, 0.51, -0.79, 0.99, 27.23, 24.36, 5.88
20725, 0.31, -0.55, 0.90, 81.55, -10.15, -6.51
20726, 0.28, -0.53, 0.94, 77.70, -30.24, 20.51
20727, 0.28, -0.47, 0.68, 71.89, -44.52, 46.69
20728, 0.37, -0.52, 0.80, 40.67, -64.33, 52.78
20729, 0.55, -0.39, 0.94, 51.24, -29.96, 63.84
20730, 0.48, -0.25, 0.81, 13.51, 4.55, 81.76
20731, 0.49, -0.36, 0.75, 17.29, -20.02, 106.47
20732, 0.60, -0.34, 0.83, 30.94, -31.01, 120.61
20733, 0.60, -0.28, 0.78, 47.60, 0.84, 131.04
20734, 0.49, -0.24, 0.86, 66.15, 14.49, 148.61
20735, 0.31, -0.27, 0.85, 66.08, -5.88, 128.80
20736, 0.22, -0.27, 0.80, 67.27, 2.03, 129.15
20737, 0.19, -0.16, 0.90, 63.35, 10.29, 150.57
20738, 0.22, -0.03, 0.95, 37.10, 43.12, 142.87
20739, 0.16, 0.05, 0.96, -20.16, 58.31, 113.47
20740, 0.19, -0.20, 0.90, -62.86, 51.59, 70.84
20741, -0.01, -0.62, 1.08, -43.40, 60.27, 20.86
20742, -0.03, -0.42, 1.13, -53.20, 10.57, -12.95
20743, -0.03, -0.40, 1.06, -63.98, -28.28, -50.05
20744, 0.13, -0.51, 0.83, -95.41, -82.39, -94.22
20745, 0.25, -0.56, 0.68, -62.51, -51.94, -76.02
20746, 0.40, -0.61, 1.04, -16.31, -51.52, -74.34
20747, 0.45, -0.65, 1.06, -22.33, 27.51, -67.90
20748, 0.35, -0.45, 0.70, 4.06, 40.60, -62.58
20749, 0.41, -0.32, 0.68, -2.17, -1.68, -78.54
20750, 0.39, -0.34, 0.80, -24.71, 6.58, -69.02
20751, 0.34, -0.27, 0.81, -36.19, 0.63, -65.52
20752, 0.28, -0.24, 0.75, -33.25, 4.20, -90.72
20753, 0.24, -0.46, 0.82, -39.83, -29.05, -107.45
20754, 0.39, -0.47, 0.65, -21.42, -8.47, -79.87
20755, 0.37, -0.51, 0.68, 3.99, -11.97, -36.05
20756, 0.47, -0.70, 0.75, -22.05, -2.03, 16.38
20757, 0.54, -0.93, 1.06, 64.75, 49.70, 26.18
20758, 0.42, -0.94, 0.96, 45.64, 20.93, -4.34
20759, 0.15, -0.54, 0.79, 81.20, -11.48, 28.91
