t,ax,ay,az,gx,gy,gz
9954, -0.47, -0.08, 0.76, -82.18, -92.61, -63.49
9955, -0.43, -0.04, 0.94, -81.69, -72.52, -75.25
9956, -0.23, -0.13, 1.01, -82.67, -66.08, -128.17
9957, -0.07, -0.36, 0.99, -62.37, -59.85, -138.04
9958, 0.05, -0.36, 0.88, -21.77, -46.13, -104.58
9959, 0.06, -0.28, 0.98, -20.79, -23.52, -66.71
9960, 0.10, -0.23, 0.93, -23.38, 13.37, -46.20
9961, -0.03, -0.27, 0.75, -12.81, 21.21, -47.11
9962, -0.19, -0.34, 0.82, 15.33, 2.80, -46.69
9963, -0.08, -0.37, 0.89, 36.61, 6.02, -45.43
9964, -0.03, -0.40, 1.15, 37.94, 45.29, -39.90
9965, -0.09, -0.37, 1.08, -10.64, 87.01, 0.35
9966, -0.23, -0.65, 1.29, -3.64, 67.69, 21.42
9967, -0.22, -0.66, 1.03, 77.00, 30.24, 62.65
9968, -0.40, -0.45, 0.92, 105.35, 20.86, 108.64
9969, -0.33, -0.34, 0.75, 112.49, 19.95, 113.54
9970, -0.14, -0.27, 0.89, 93.38, 45.92, 115.71
9971, -0.31, 0.02, 0.97, 48.65, 33.04, 135.03
9972, -0.37, 0.06, 1.04, -1.26, -10.78, 105.77
9973, -0.20, 0.02, 0.88, -46.34, -39.13, 85.61
9974, -0.09, -0.02, 0.85, -57.89, -54.67, 86.45
9975, -0.11, -0.08, 0.96, -50.19, -60.48, 85.75
9976, -0.05, -0.30, 0.84, -30.94, -62.86, 78.05
9977, -0.01, -0.39, 0.87, 27.93, -36.40, 101.15
9978, -0.09, -0.13, 1.00, 105.35, 22.19, 125.37
9979, -0.25, 0.32, 1.13, 86.10, 50.82, 83.09
9980, -0.31, 0.37, 1.06, -17.92, 67.13, 22.19
9981, -0.32, 0.10, 1.15, -80.64, 105.21, -8.82
9982, -0.69, -0.07, 1.22, -105.98, 67.76, -27.51
9983, -0.64, -0.12, 0.83, -98.63, -46.34, -47.04
9984, -0.65, -0.10, 0.72, -124.81, -119.56, -61.25
9985, -0.39, -0.09, 0.98, -123.97, -102.34, -93.03
9986, -0.12, -0.33, 1.06, -115.08, -86.03, -149.31
9987, 0.04, -0.53, 0.99, -63.35, -48.86, -130.41
9988, 0.06, -0.46, 0.83, -18.13, -40.18, -90.44
9989, 0.07, -0.36, 0.90, -14.84, -18.83, -53.97
9990, 0.14, -0.32, 0.88, -11.27, 12.95, -21.21
9991, 0.10, -0.28, 0.80, 16.17, 36.33, -27.65
9992, -0.12, -0.28, 0.76, 32.55, 28.28, -40.46
9993, -0.32, -0.34, 0.85, 31.50, 6.51, -74.27
9994, -0.37, -0.31, 1.04, 43.68, 1.96, -56.63
9995, 0.15, -0.30, 1.21, 30.66, 24.78, -17.85
9996, 0.21, -0.27, 1.15, -13.30, 61.81, 15.05
9997, -0.07, -0.51, 1.19, -41.09, 64.82, 45.08
9998, -0.19, -0.75, 1.12, 25.55, 40.32, 71.40
9999, -0.47, -0.47, 0.81, 130.76, 11.20, 138.67
10000, -0.30, -0.40, 0.80, 183.40, 22.47, 154.49
10001, -0.13, -0.27, 1.02, 106.68, 62.02, 129.78
10002, -0.28, -0.02, 0.95, 43.47, 86.94, 110.04
10003, -0.37, 0.07, 0.86, 24.50, 27.02, 101.50
10004, -0.29, 0.02, 0.91, 4.76, -21.42, 79.66
10005, -0.17, -0.02, 0.87, -5.88, -22.12, 82.53
10006, -0.20, -0.05, 0.83, 2.66, -14.42, 105.49
10007, -0.29, -0.03, 0.91, 22.40, -35.07, 111.23
10008, -0.35, 0.10, 0.94, 2.87, -47.32, 92.33
10009, -0.31, 0.18, 1.07, -14.07, -35.35, 60.76
10010, -0.21, 0.16, 1.09, -57.61, 9.03, 9.94
10011, -0.13, 0.01, 1.04, -78.05, 56.49, -10.36
10012, -0.46, -0.08, 1.26, -68.25, 101.43, -16.94
10013, -0.63, -0.08, 0.95, -55.86, -13.30, -31.71
10014, -0.50, -0.17, 0.80, -73.57, -82.46, -50.33
10015, -0.43, -0.00, 0.87, -90.30, -87.36, -50.54
10016, -0.21, -0.09, 1.02, -113.33, -58.31, -82.60
10017, -0.11, -0.23, 0.95, -96.25, -59.29, -105.49
10018, -0.01, -0.34, 0.94, -62.23, -46.20, -88.83
10019, 0.03, -0.28, 0.88, -32.62, -33.39, -66.36
10020, 0.05, -0.23, 0.71, -25.27, -14.00, -67.76
10021, -0.13, -0.40, 0.79, -16.94, -26.53, -75.39
10022, -0.16, -0.51, 0.93, 41.51, -10.43, -48.79
10023, -0.04, -0.41, 1.09, 66.64, -2.52, -32.41
10024, 0.02, -0.33, 1.13, 45.71, 75.32, -2.31
10025, -0.05, -0.32, 1.17, -22.54, 120.19, 40.67
10026, -0.26, -0.57, 1.27, 20.51, 86.31, 57.96
10027, -0.48, -0.47, 0.96, 106.82, 21.84, 103.04
10028, -0.46, -0.33, 0.80, 118.58, 2.80, 123.41
10029, -0.21, -0.29, 0.89, 72.87, 32.34, 111.86
10030, -0.22, -0.14, 0.93, 40.25, 58.52, 111.37
10031, -0.28, -0.05, 0.93, 24.36, 40.25, 114.24
10032, -0.27, 0.02, 0.85, 5.11, 3.15, 100.24
10033, -0.17, 0.02, 0.91, -17.50, -31.22, 85.19
10034, -0.10, 0.00, 0.86, -21.56, -23.17, 83.37
10035, -0.22, -0.09, 0.81, 9.10, -18.90, 109.20
10036, -0.29, 0.05, 0.90, 11.48, -52.36, 103.60
10037, -0.31, 0.13, 1.04, -1.82, -37.59, 85.40
10038, -0.31, 0.17, 1.12, -56.14, 11.41, 26.67
10039, -0.26, -0.00, 1.17, -97.09, 71.54, -9.52
10040, -0.68, -0.10, 1.26, -85.68, 69.44, -25.13
10041, -0.73, -0.12, 0.90, -83.72, -43.40, -49.63
10042, -0.61, -0.13, 0.82, -108.29, -114.38, -59.57
10043, -0.46, -0.07, 0.81, -120.89, -94.78, -70.84
10044, -0.20, -0.10, 0.85, -142.87, -108.22, -141.61
10045, -0.04, -0.27, 0.87, -146.86, -143.22, -183.75
10046, 0.18, -0.52, 0.92, -126.07, -121.45, -151.97
10047, 0.38, -0.67, 0.89, -93.66, -109.13, -126.42
10048, 0.34, -0.68, 0.88, -26.53, -2.73, -36.47
10049, 0.19, -0.32, 0.81, 38.99, 61.67, 3.08
10050, -0.11, -0.04, 0.77, 71.68, 37.10, -32.41
10051, 0.06, -0.46, 0.82, 1.82, -19.11, -79.94
10052, -0.01, -0.68, 1.02, 13.86, 9.38, -36.40
10053, 0.00, -0.94, 1.23, 14.84, 26.95, 5.18
10054, 0.13, -1.15, 0.97, 51.45, 36.26, 51.94
10055, -0.20, -0.82, 1.04, 69.44, 47.67, 130.13
10056, -0.35, -0.49, 0.74, 95.06, 19.81, 132.02
10057, -0.32, -0.44, 0.68, 114.24, -2.03, 102.90
10058, -0.23, -0.34, 0.87, 69.65, -51.03, 66.22
10059, -0.14, -0.27, 0.94, 46.27, -63.91, 48.86
10060, -0.06, -0.18, 0.96, 42.84, -83.93, 50.05
10061, 0.01, -0.26, 0.95, 53.06, -113.40, 45.64
10062, 0.08, -0.26, 0.91, 57.47, -103.60, 55.44
10063, 0.16, -0.28, 0.93, 47.60, -66.43, 63.49
10064, 0.12, -0.27, 0.92, 41.16, -25.83, 55.23
10065, 0.13, -0.20, 0.94, 39.27, 1.68, 33.18
10066, 0.03, -0.17, 0.88, 24.57, 53.62, 15.33
10067, -0.33, -0.22, 1.03, -2.03, 104.65, -18.06
10068, -0.25, -0.22, 1.19, -30.38, 51.80, -55.79
10069, -0.18, -0.26, 1.06, 13.09, 4.62, -82.53
10070, -0.28, -0.27, 0.87, 3.64, -12.11, -14.77
10071, -0.23, -0.17, 0.97, -32.83, -66.64, 34.51
10072, -0.00, -0.20, 0.90, -63.21, -60.34, 54.39
10073, 0.11, -0.22, 1.07, -68.46, -42.07, 29.96
10074, 0.15, -0.23, 0.96, -52.43, -15.47, -8.54
10075, 0.10, -0.19, 1.06, -43.54, 2.94, -22.05
10076, 0.06, -0.28, 0.96, -39.90, 7.63, -23.87
10077, 0.04, -0.27, 1.00, -34.16, 7.91, -32.06
10078, 0.03, -0.28, 0.99, -43.26, 12.60, -44.17
10079, 0.11, -0.37, 0.98, -22.82, 18.06, -50.40
10080, 0.08, -0.40, 0.93, -12.04, 28.77, -53.83
10081, 0.02, -0.35, 0.92, 12.95, 14.98, -56.84
10082, 0.05, -0.33, 0.82, 15.12, -7.70, -60.06
10083, 0.05, -0.36, 0.96, -2.45, -27.16, -52.64
10084, 0.06, -0.32, 1.01, 0.77, -45.22, -52.15
10085, 0.08, -0.34, 0.98, -0.49, -52.15, -48.37
10086, 0.27, -0.50, 0.96, -1.40, -43.47, -41.65
10087, 0.36, -0.58, 1.03, 51.73, 3.85, -24.78
10088, 0.33, -0.52, 1.06, 66.50, 50.05, -12.81
10089, 0.27, -0.52, 1.08, 109.06, 100.24, -1.05
10090, 0.17, -0.43, 0.79, 116.13, 116.76, -3.71
10091, -0.25, -0.08, 0.93, 69.79, 54.18, 50.61
10092, -0.17, 0.22, 0.88, 23.66, -4.20, 51.87
10093, -0.10, 0.06, 0.94, -47.67, -75.25, 23.52
10094, 0.07, -0.08, 1.03, -58.80, -84.56, 3.71
10095, 0.13, -0.18, 0.96, -73.85, -57.68, -2.73
10096, 0.17, -0.27, 1.02, -50.40, -45.92, 4.83
10097, 0.21, -0.15, 0.99, -39.20, -42.42, 5.39
10098, 0.19, -0.27, 0.97, -46.27, -31.43, -2.80
10099, 0.24, -0.32, 0.98, -41.79, -16.03, -9.80
10100, 0.21, -0.41, 1.02, -21.35, 5.25, -10.08
10101, 0.20, -0.38, 1.00, -5.32, 22.40, -2.24
10102, 0.19, -0.31, 0.92, 12.81, 23.94, 2.45
10103, 0.10, -0.26, 0.99, 24.99, 30.03, -1.68
10104, 0.06, -0.23, 1.03, 12.46, 25.76, -5.18
10105, 0.15, -0.36, 1.05, 19.04, 31.71, -4.97
10106, 0.17, -0.38, 1.02, 38.29, 47.74, 2.94
10107, 0.13, -0.29, 1.02, 52.71, 56.84, 4.55
10108, -0.01, -0.23, 1.02, 56.56, 48.86, 4.13
10109, 0.02, -0.14, 0.99, 54.67, 44.80, -9.73
10110, -0.16, -0.08, 0.93, 9.03, 0.63, 7.56
10111, -0.10, -0.01, 0.85, -6.23, -35.56, 14.07
10112, 0.05, -0.09, 1.02, -57.26, -65.31, 4.69
10113, 0.04, -0.37, 0.95, -56.70, -64.54, 11.41
10114, 0.12, -0.33, 0.98, -53.06, -59.01, 23.66
10115, 0.10, -0.26, 0.99, -37.66, -51.73, 34.16
