t,ax,ay,az,gx,gy,gz
23759, 0.56, -0.59, 0.65, 1.82, -1.05, -5.67
23760, 0.57, -0.59, 0.65, -5.18, 5.60, -7.98
23761, 0.52, -0.61, 0.64, 5.53, -4.20, -5.18
23762, 0.55, -0.56, 0.63, 4.13, -3.64, 0.00
23763, 0.53, -0.54, 0.64, 0.98, -5.04, 2.03
23764, 0.54, -0.58, 0.63, -5.32, -2.59, 2.17
23765, 0.54, -0.60, 0.62, -4.90, -2.52, 2.10
23766, 0.55, -0.59, 0.63, -2.94, 2.80, 0.70
23767, 0.56, -0.58, 0.63, -5.60, 8.26, -0.70
23768, 0.55, -0.59, 0.64, -6.79, 9.17, -3.08
23769, 0.54, -0.58, 0.63, -6.16, 8.82, -4.20
23770, 0.52, -0.57, 0.64, -3.50, 4.34, -2.87
23771, 0.53, -0.57, 0.65, -0.35, 2.38, -2.45
23772, 0.54, -0.58, 0.63, -1.05, 3.71, -2.31
23773, 0.53, -0.59, 0.64, -3.08, 4.20, -2.24
23774, 0.54, -0.57, 0.66, -4.06, 5.04, 0.98
23775, 0.51, -0.59, 0.64, -4.06, 4.34, 0.77
23776, 0.51, -0.60, 0.64, 0.91, 0.28, -0.07
23777, 0.52, -0.59, 0.64, -2.73, 0.77, -0.84
23778, 0.54, -0.58, 0.64, -4.13, 2.45, -2.17
23779, 0.54, -0.58, 0.64, -5.74, 4.41, -2.87
23780, 0.53, -0.59, 0.64, -7.77, 7.07, -2.45
23781, 0.54, -0.58, 0.63, -14.21, 10.78, -1.75
23782, 0.54, -0.58, 0.64, -14.91, 13.09, 0.28
23783, 0.50, -0.58, 0.67, -8.54, 7.28, 6.65
23784, 0.49, -0.58, 0.68, -10.29, 5.11, 6.51
23785, 0.47, -0.63, 0.64, -4.97, -3.92, 4.76
23786, 0.49, -0.64, 0.63, -3.22, -6.93, 2.31
23787, 0.51, -0.63, 0.63, 2.94, -8.19, 2.45
23788, 0.48, -0.60, 0.64, 10.43, -13.65, 2.80
23789, 0.46, -0.61, 0.64, 11.41, -21.42, 3.92
23790, 0.49, -0.62, 0.65, 17.99, -28.00, 6.93
23791, 0.52, -0.61, 0.64, 15.33, -29.12, 5.95
23792, 0.54, -0.61, 0.63, 15.12, -26.88, 1.89
23793, 0.56, -0.59, 0.62, 12.39, -21.42, -1.75
23794, 0.55, -0.58, 0.62, 7.28, -19.39, -2.87
23795, 0.55, -0.59, 0.61, 3.85, -15.82, -3.99
23796, 0.56, -0.61, 0.61, 0.77, -15.05, -2.73
23797, 0.50, -0.62, 0.64, 12.81, -21.14, 1.47
23798, 0.52, -0.58, 0.64, 8.96, -26.88, 4.83
23799, 0.53, -0.57, 0.62, 7.70, -30.03, 2.31
23800, 0.56, -0.59, 0.60, 3.64, -32.20, 0.49
23801, 0.58, -0.58, 0.60, 1.54, -29.96, -1.47
23802, 0.59, -0.59, 0.57, -0.63, -26.95, -6.09
23803, 0.61, -0.58, 0.57, -0.84, -21.28, -8.54
23804, 0.59, -0.58, 0.56, -3.08, -18.69, -8.89
23805, 0.61, -0.58, 0.58, -4.34, -16.94, -7.98
23806, 0.65, -0.59, 0.57, -6.51, -11.90, -6.72
23807, 0.63, -0.59, 0.55, -3.22, -10.50, -8.75
23808, 0.62, -0.59, 0.56, 1.96, -14.49, -7.21
23809, 0.61, -0.58, 0.54, 5.67, -18.55, -3.92
23810, 0.61, -0.57, 0.55, 7.28, -20.02, -4.90
23811, 0.62, -0.57, 0.54, 5.88, -22.33, -2.17
23812, 0.65, -0.57, 0.54, 5.25, -19.25, -2.10
23813, 0.66, -0.58, 0.53, 5.95, -18.06, -2.24
