t,ax,ay,az,gx,gy,gz
2416, 0.98, -0.40, 0.46, -30.03, -31.85, -4.83
2417, 0.94, -0.57, 0.38, -47.81, -74.97, 63.00
2418, 0.70, -0.81, 0.08, -117.67, -132.72, 13.44
2419, 0.80, -0.63, -0.08, -45.29, -187.95, -101.57
2420, 0.71, -0.39, -0.26, 27.37, -81.55, -98.21
2421, 0.61, -0.44, -0.34, 20.65, -13.79, -43.61
2422, 0.67, -0.39, -0.22, 18.41, 89.25, -6.02
2423, 0.66, -0.53, -0.08, 17.15, 99.33, 11.48
2424, 0.70, -0.73, 0.02, 7.42, 73.50, 4.76
2425, 0.51, -0.72, 0.02, 0.07, 14.98, -33.95
2426, 0.92, -0.75, 0.20, -24.29, -41.37, -62.86
2427, 1.27, -0.54, 0.45, -42.42, -81.06, -133.77
2428, 1.00, -0.15, 0.46, 3.50, -209.30, -139.65
2429, 1.17, 0.09, 0.31, -0.28, -310.24, -73.92
2430, 1.04, -0.05, -0.21, 22.33, -338.31, -26.74
2431, 1.04, -0.17, -0.67, 35.63, -227.36, -63.63
2432, 0.94, -0.18, -0.74, 89.53, -52.43, -37.52
2433, 0.80, 0.04, -0.50, 95.83, 25.90, -22.61
2434, 0.78, 0.14, -0.19, 72.31, 23.73, 8.82
2435, 0.87, -0.30, -0.13, 29.40, -35.91, 128.38
2436, 0.75, -0.73, -0.40, 5.32, -43.96, 42.63
2437, 0.69, -0.69, -0.43, 56.21, 10.64, -22.96
2438, 0.80, -0.59, -0.23, 62.86, 38.36, -28.49
2439, 0.82, -0.73, -0.16, 95.62, -2.24, -37.59
2440, 0.56, -0.63, -0.21, 85.61, -20.79, -76.16
2441, 0.72, -0.63, -0.16, 64.05, -120.40, -128.10
2442, 0.53, -0.41, -0.36, 43.33, -212.10, -138.67
2443, 0.47, -0.24, -0.72, -22.47, -278.32, -174.44
2444, 1.16, 0.33, -1.82, 25.06, -102.83, -64.05
2445, 0.50, 0.06, -1.49, 64.61, 374.08, 32.48
2446, 1.03, 0.57, -0.78, 58.87, 491.68, 82.95
2447, 0.76, 0.23, -0.00, 1.12, 571.90, 191.03
2448, 0.56, -0.20, 0.72, 87.92, 606.55, 280.00
2449, 0.64, -0.66, 0.77, 108.50, 694.89, 148.33
2450, 0.22, -0.33, 0.68, 115.92, 841.12, 67.97
2451, 0.04, -0.35, 0.71, 196.21, 920.29, 127.05
2452, -0.42, -0.32, 0.68, 126.42, 1106.07, 209.79
2453, -0.71, -0.40, 1.60, 108.57, 1231.86, 178.78
2454, -1.07, -0.15, 1.13, 21.98, 909.79, 207.34
2455, -0.56, -0.37, 0.13, -64.61, 867.02, 81.20
2456, -0.39, -0.20, -0.21, -170.24, 937.65, 19.25
2457, -0.65, -0.13, -0.36, -3.78, 895.30, -28.14
2458, -1.01, -0.43, -0.68, 94.08, 634.06, 127.19
2459, -0.22, -0.41, -0.96, 125.37, 42.35, 173.39
2460, -0.19, -0.04, -0.95, 32.55, -52.64, 17.78
2461, -0.58, 0.05, -0.81, 7.21, 106.19, -78.61
2462, -0.49, -0.13, -0.82, -48.23, 178.78, -107.03
2463, -0.75, -0.02, -0.90, -3.08, 128.59, -63.28
2464, -0.17, 0.02, -0.95, 32.13, 107.45, -0.63
2465, -0.17, 0.03, -1.29, 163.52, 126.70, -34.93
2466, 0.04, -0.14, -1.57, 108.22, 143.85, -144.83
2467, -0.06, -0.48, -1.07, -6.51, -44.80, -131.25
2468, -0.18, -0.59, -1.02, 36.33, -191.66, -148.33
2469, 0.02, -0.38, -1.18, 36.89, -133.91, -132.51
2470, -0.08, -0.45, -0.98, -70.70, -73.99, -163.94
2471, -0.18, -0.41, -0.87, -86.87, -95.27, -208.95
2472, -0.12, -0.43, -1.14, -41.86, -155.40, -160.16
2473, -0.03, -0.49, -0.96, -93.10, -172.13, -153.30
2474, 0.10, -0.63, -0.77, -129.43, -255.50, -224.07
2475, 0.23, -0.57, -0.84, -97.37, -402.01, -205.80
2476, -0.15, -0.65, -0.81, -101.50, -344.54, -78.96
2477, -0.68, -0.64, -0.04, -175.42, -308.70, 1.40
2478, -0.94, -0.44, -0.34, -122.78, -172.41, 160.44
2479, -1.12, -0.55, -0.57, -70.70, 164.08, 251.51
2480, -0.95, -0.22, -0.65, 58.80, 255.29, 312.83
2481, -1.22, 0.15, -1.03, 101.85, 124.60, 188.86
2482, -0.56, 0.13, -0.11, 210.00, -92.96, -11.27
2483, -0.46, -0.40, -0.48, 112.21, -22.68, -84.00
2484, -0.62, 0.10, -0.45, 55.58, 335.58, 64.40
