t,ax,ay,az,gx,gy,gz
7914, -1.10, -0.15, -0.56, -52.36, -100.10, -80.15
7915, -0.89, -0.15, -0.41, -46.48, -105.14, -55.37
7916, -0.80, -0.08, -0.22, -29.05, -68.74, -46.69
7917, -0.82, -0.19, -0.14, -18.48, -8.47, -57.82
7918, -0.88, -0.32, -0.36, -25.27, 55.23, -33.39
7919, -0.75, -0.28, -0.56, -46.34, 31.92, -42.28
7920, -0.74, -0.34, -0.50, -55.93, -3.29, -80.71
7921, -0.88, -0.55, -0.50, -60.90, 3.08, -55.79
7922, -0.79, -0.45, -0.59, -80.22, -2.10, -17.78
7923, -0.58, -0.25, -0.58, -80.92, -75.67, -18.69
7924, -0.57, -0.44, -0.35, -61.95, -116.48, -5.25
7925, -0.65, -0.70, -0.27, -24.43, -109.90, 51.59
7926, -0.81, -0.52, -0.17, -10.71, -165.13, 66.85
7927, -1.26, -0.33, 0.14, 15.33, -56.56, 67.90
7928, -1.55, 0.01, 0.11, 26.88, 79.38, -0.42
7929, -1.37, 0.06, 0.07, 64.19, 158.97, 44.45
7930, -0.83, 0.00, -0.18, 88.34, 234.85, 56.21
7931, -0.77, -0.10, -0.63, 49.56, 288.12, 60.55
7932, -0.83, -0.09, -0.93, 54.46, 209.44, 50.26
7933, -0.61, -0.16, -0.91, 69.51, 54.88, 36.61
7934, -0.73, -0.48, -0.61, 93.80, -9.94, 15.54
7935, -0.76, -0.49, -0.66, 72.66, 52.08, 47.74
7936, -0.56, -0.34, -0.80, 38.50, -2.31, 54.60
7937, -0.63, -0.30, -0.58, 21.98, -123.83, 21.91
7938, -0.72, -0.24, -0.41, -2.17, -204.68, 3.85
7939, -1.05, -0.22, -0.34, 9.87, -180.88, -35.35
7940, -0.53, -0.27, -0.28, 22.47, -22.89, 95.20
7941, -2.35, 0.14, -0.59, 15.40, 103.11, -166.04
7942, -0.71, 0.55, -0.72, 61.32, 166.81, -25.55
7943, -0.64, 0.01, -1.08, 54.04, 35.91, -5.11
7944, -0.75, -0.20, -0.58, 53.06, -114.66, -24.71
7945, -0.62, 0.04, -0.54, 7.98, -80.50, -65.31
7946, -0.91, -0.28, -0.34, -40.25, -164.01, -105.00
7947, -0.89, -0.74, -0.03, -48.37, -79.59, -63.98
7948, -0.75, -0.61, -0.28, -57.33, 71.82, -6.09
7949, -0.83, -0.48, -0.59, -69.93, 55.51, -10.50
7950, -0.70, -0.21, -0.51, -80.01, -24.85, -16.73
7951, -0.66, -0.20, -0.27, -67.69, -30.38, -6.16
7952, -0.58, -0.45, -0.40, -40.88, 20.93, 37.31
7953, -0.72, -0.59, -0.60, -35.21, -22.40, 54.32
7954, -0.82, -0.38, -0.50, -41.23, -77.70, 59.92
7955, -0.98, -0.11, -0.66, -3.08, -76.79, 22.96
7956, -1.49, 0.00, -0.09, 11.20, -182.98, 13.37
7957, -1.48, -0.25, 0.37, 56.35, 5.95, 29.89
7958, -1.05, -0.31, 0.05, 85.33, 232.68, 96.88
7959, -0.80, -0.00, -0.65, 47.74, 224.14, 92.61
7960, -0.75, -0.03, -0.70, 36.89, 122.15, 18.90
7961, -0.81, -0.28, -0.51, 41.30, 55.79, 38.99
7962, -0.76, -0.29, -0.54, 56.28, 46.34, 32.27
7963, -0.65, -0.40, -0.59, 54.46, 5.81, 47.39
7964, -0.68, -0.27, -0.45, 44.73, -39.76, 72.73
7965, -0.78, -0.15, -0.43, 41.79, -18.69, 70.07
7966, -0.62, -0.04, -0.58, 20.23, -64.68, 33.25
7967, -1.02, -0.24, -0.45, 13.30, -176.89, -19.25
7968, -0.83, -0.16, -0.40, 28.21, 15.47, 43.82
7969, -1.61, 0.36, -0.48, 18.76, 13.86, -71.61
7970, -0.93, 0.21, -0.47, 31.71, 99.89, -29.68
7971, -0.96, 0.01, -0.82, 23.73, 134.61, -6.72
7972, -0.64, 0.13, -0.65, 36.68, -4.90, -21.00
7973, -0.93, -0.00, -0.68, 2.03, -6.86, -58.10
7974, -0.83, 0.05, -0.63, -54.95, -105.91, -97.51
7975, -0.84, -0.29, -0.26, -58.52, -100.03, -103.25
7976, -0.80, -0.45, -0.20, -54.74, 21.70, -79.17
7977, -0.69, -0.60, -0.49, -67.55, 80.36, -54.60
7978, -0.70, -0.54, -0.66, -91.00, 42.14, -56.07
7979, -0.69, -0.46, -0.61, -103.39, -16.45, -20.09
7980, -0.54, -0.28, -0.57, -90.44, -59.43, -4.34
7981, -0.56, -0.35, -0.49, -63.77, -116.55, -3.01
7982, -0.71, -0.54, -0.46, -61.95, -145.25, 20.51
7983, -0.79, -0.43, -0.16, -81.76, -160.44, 49.28
7984, -1.41, -0.14, -0.28, -66.43, -32.69, 57.75
7985, -1.92, 0.31, 0.19, -25.62, 10.85, 5.11
7986, -0.92, -0.01, 0.11, 49.28, 169.26, 62.16
7987, -0.74, 0.01, -0.54, 53.90, 301.84, 78.40
