timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.14,-0.51,0.84,-101.15,-17.99,-208.88
20,0.11,-0.66,0.74,-91.91,-34.37,-178.22
40,0.18,-0.73,0.76,-30.8,-33.95,-109.97
60,0.34,-0.64,0.97,12.81,-50.96,-57.33
80,0.74,-0.6,0.89,45.22,17.29,-30.38
100,0.51,-0.5,0.91,35.63,108.64,2.38
120,0.22,-0.52,0.97,28.56,161.84,8.05
140,-0.0,-0.64,0.98,103.25,93.17,-14.56
160,-0.31,-0.44,1.14,137.83,65.24,31.57
180,-0.17,-0.23,0.8,83.3,61.6,42.56
200,-0.13,-0.16,0.85,82.67,34.58,53.83
220,-0.1,-0.2,0.97,43.96,4.83,65.73
240,-0.06,-0.03,0.92,21.14,-4.34,90.44
260,-0.03,0.08,0.94,3.78,-10.36,81.97
280,0.07,-0.05,1.03,-42.77,-37.87,59.01
300,0.17,-0.28,0.86,-34.16,-24.5,62.58
320,0.0,-0.32,0.75,3.15,-17.57,87.57
340,-0.04,-0.18,0.95,5.04,-26.81,88.41
360,0.07,-0.1,0.94,9.17,-17.43,66.36
380,0.12,-0.17,1.06,-46.55,13.37,7.91
400,0.15,-0.25,1.23,-68.39,75.11,-22.96
420,-0.45,-0.32,1.44,-13.65,112.56,-13.37
440,-0.58,-0.19,1.03,-63.84,27.72,-20.86
460,-0.48,-0.04,0.55,-72.8,-20.02,-24.01
480,-0.19,-0.09,1.12,-38.01,-44.03,-129.78
500,0.36,-0.59,1.18,-103.18,-38.99,-210.56
520,0.51,-0.93,1.13,0.14,53.55,-191.66
540,0.24,-0.82,0.44,66.78,79.8,-103.04
560,-0.93,-0.11,0.38,201.95,85.61,174.65
580,-1.11,1.44,0.55,79.1,0.07,276.57
600,-0.62,0.64,-0.05,-238.49,-109.34,29.89
620,0.81,-1.7,1.34,-376.95,-353.57,-449.26
640,2.02,-1.46,1.13,16.03,-152.6,-594.09
660,0.43,-1.8,0.89,397.11,160.58,-47.46
680,-1.96,0.64,1.3,71.61,384.09,517.37
700,-0.83,1.38,0.79,-306.46,3.64,323.05
720,0.26,-0.86,0.55,-380.17,-184.03,-250.67
