timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-1.45,1.57,-2.49,1045.31,475.09,555.45
20,-1.07,4.7,-0.17,856.24,473.41,659.12
40,-4.09,2.78,-0.59,-1318.59,-323.96,82.95
60,1.3,-0.94,-2.5,-1575.77,-330.68,-416.08
80,2.64,-1.78,-2.72,-417.34,-412.79,-417.27
100,5.58,-5.63,-1.61,-673.26,-570.99,-1237.25
120,0.1,-2.71,0.14,379.68,559.23,336.28
140,0.2,-1.53,-1.18,1112.86,876.75,1075.27
160,-0.39,1.24,-1.6,1097.32,291.55,528.36
180,-1.65,2.96,1.07,-333.13,-415.59,236.18
200,-0.23,-0.29,-0.08,-672.21,-248.01,97.65
220,1.15,-1.72,0.19,-551.46,-219.24,-191.66
240,1.39,-1.87,0.34,-187.95,-285.39,-400.33
260,0.99,-1.49,1.31,268.38,-1.33,-225.89
280,0.13,-0.88,0.81,392.7,196.28,107.8
300,0.17,-0.22,0.73,302.68,187.74,168.07
320,0.21,0.08,0.75,255.22,76.72,122.36
340,0.23,0.45,0.89,169.75,63.91,65.24
360,0.18,0.4,0.83,11.62,8.54,-26.88
380,0.15,-0.36,1.12,-129.64,10.43,-76.65
400,0.21,-0.81,1.49,-35.98,61.81,-40.04
420,0.03,-0.62,1.1,50.4,70.77,41.44
440,-0.11,-0.34,1.16,14.7,6.72,13.58
460,0.05,-0.36,1.12,26.18,-34.93,17.85
480,0.03,-0.25,1.15,52.15,-29.82,21.63
500,0.07,-0.16,1.21,59.85,-4.48,6.86
520,-0.11,-0.01,1.16,50.05,-3.22,-5.25
540,-0.03,-0.08,1.09,5.18,-38.64,-43.68
560,0.04,-0.24,0.89,-24.01,-23.31,-35.0
580,0.04,-0.1,0.82,-33.46,-7.0,-18.13
600,0.06,-0.04,0.89,-55.58,-17.43,-28.42
620,0.14,0.04,0.9,-73.5,-14.42,-51.73
640,0.17,0.12,0.79,-103.46,-62.58,-99.68
660,0.43,-0.08,0.72,-166.6,-96.04,-118.51
680,0.26,-0.33,0.97,-93.52,-46.27,-107.1
700,0.17,-0.28,0.79,-71.47,-85.68,-109.69
720,0.26,-0.17,0.92,-26.25,-94.78,-109.97
740,0.34,-0.44,0.64,-68.53,-107.94,-81.83
760,0.51,-0.87,0.88,-77.42,-52.36,-3.99
780,0.56,-0.94,1.07,1.96,12.39,27.23
800,0.51,-0.79,0.99,27.23,24.36,5.88
820,0.31,-0.55,0.9,81.55,-10.15,-6.51
840,0.28,-0.53,0.94,77.7,-30.24,20.51
860,0.28,-0.47,0.68,71.89,-44.52,46.69
880,0.37,-0.52,0.8,40.67,-64.33,52.78
900,0.55,-0.39,0.94,51.24,-29.96,63.84
920,0.48,-0.25,0.81,13.51,4.55,81.76
940,0.49,-0.36,0.75,17.29,-20.02,106.47
960,0.6,-0.34,0.83,30.94,-31.01,120.61
980,0.6,-0.28,0.78,47.6,0.84,131.04
1000,0.49,-0.24,0.86,66.15,14.49,148.61
1020,0.31,-0.27,0.85,66.08,-5.88,128.8
1040,0.22,-0.27,0.8,67.27,2.03,129.15
1060,0.19,-0.16,0.9,63.35,10.29,150.57
1080,0.22,-0.03,0.95,37.1,43.12,142.87
1100,0.16,0.05,0.96,-20.16,58.31,113.47
1120,0.19,-0.2,0.9,-62.86,51.59,70.84
1140,-0.01,-0.62,1.08,-43.4,60.27,20.86
1160,-0.03,-0.42,1.13,-53.2,10.57,-12.95
1180,-0.03,-0.4,1.06,-63.98,-28.28,-50.05
1200,0.13,-0.51,0.83,-95.41,-82.39,-94.22
1220,0.25,-0.56,0.68,-62.51,-51.94,-76.02
1240,0.4,-0.61,1.04,-16.31,-51.52,-74.34
1260,0.45,-0.65,1.06,-22.33,27.51,-67.9
1280,0.35,-0.45,0.7,4.06,40.6,-62.58
1300,0.41,-0.32,0.68,-2.17,-1.68,-78.54
1320,0.39,-0.34,0.8,-24.71,6.58,-69.02
1340,0.34,-0.27,0.81,-36.19,0.63,-65.52
1360,0.28,-0.24,0.75,-33.25,4.2,-90.72
1380,0.24,-0.46,0.82,-39.83,-29.05,-107.45
1400,0.39,-0.47,0.65,-21.42,-8.47,-79.87
1420,0.37,-0.51,0.68,3.99,-11.97,-36.05
1440,0.47,-0.7,0.75,-22.05,-2.03,16.38
1460,0.54,-0.93,1.06,64.75,49.7,26.18
1480,0.42,-0.94,0.96,45.64,20.93,-4.34
1500,0.15,-0.54,0.79,81.2,-11.48,28.91
1520,0.16,-0.35,0.85,69.44,-52.43,30.73
1540,0.34,-0.68,0.81,36.89,-43.05,23.24
1560,0.39,-0.61,0.72,30.31,-22.05,49.56
1580,0.47,-0.43,0.82,66.22,-16.87,86.17
1600,0.49,-0.19,0.85,51.31,-17.64,98.63
1620,0.54,-0.28,0.75,6.3,5.81,89.18
1640,0.48,-0.3,0.71,23.03,20.16,95.55
1660,0.44,-0.31,0.83,40.6,14.91,112.14
1680,0.33,-0.23,0.89,50.96,6.23,100.1
1700,0.22,-0.31,0.77,46.69,11.9,90.37
1720,0.15,-0.32,0.83,53.48,-1.47,109.55
1740,0.19,-0.15,0.93,38.5,28.14,117.11
1760,0.21,-0.11,0.98,-30.31,53.9,83.72
