timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.27,-0.74,0.95,-22.05,56.63,-12.67
20,0.17,-0.38,0.75,-2.59,50.26,-5.32
40,0.28,-0.28,0.86,7.98,43.19,-33.74
60,0.24,-0.31,0.88,-7.42,61.74,-20.09
80,0.16,-0.26,0.92,2.73,55.65,0.21
100,0.11,-0.55,1.26,87.99,49.98,-1.96
120,0.19,-0.48,0.94,29.19,5.46,-4.34
140,0.11,-0.42,1.11,53.55,-33.67,3.85
160,0.14,-0.59,1.1,43.68,-5.11,27.16
180,0.08,-0.43,0.89,68.81,-22.75,53.41
200,0.03,-0.05,0.91,124.74,-34.51,44.8
220,-0.01,0.15,0.88,124.39,-10.15,37.73
240,-0.16,0.21,0.83,23.59,-31.57,-6.3
260,0.11,-0.41,0.87,-93.59,-61.04,-27.72
280,0.4,-0.36,1.03,-11.83,-38.99,43.12
300,0.4,-0.01,1.09,39.41,-16.66,86.59
320,0.35,0.01,1.06,-0.28,-9.24,66.43
340,0.33,-0.28,0.97,3.43,4.06,49.28
360,0.16,-0.26,0.88,18.9,1.4,59.78
380,0.09,-0.23,0.9,28.77,0.42,51.94
400,0.16,-0.24,0.93,17.71,8.75,37.66
420,0.22,-0.25,0.96,34.44,20.37,49.07
440,0.18,-0.14,0.86,49.63,44.73,61.18
460,0.07,-0.0,0.93,-1.19,70.21,30.03
480,0.11,-0.1,0.91,-58.59,88.76,0.56
500,0.04,-0.34,1.23,-48.3,121.73,-29.12
520,-0.32,-0.08,1.24,-33.95,84.14,-22.19
540,-0.35,-0.05,1.12,-41.58,-16.52,-31.5
560,-0.11,-0.12,1.14,-49.0,-38.71,-47.32
580,-0.06,-0.32,1.06,-38.22,-54.67,-54.95
600,0.05,-0.18,0.71,-34.3,-78.05,-46.13
620,0.14,-0.39,1.13,-13.58,-37.31,-28.0
640,0.06,-0.31,1.05,9.38,36.47,-4.34
660,0.05,-0.26,0.98,2.17,38.29,-25.27
680,0.03,-0.2,0.9,3.78,35.7,-43.89
700,0.06,-0.16,0.86,-9.03,18.27,-57.05
720,0.08,-0.12,0.99,-13.86,10.15,-66.99
740,0.09,-0.07,1.02,-19.74,15.05,-57.19
760,-0.0,-0.06,0.92,-32.83,-3.71,-70.42
780,0.02,-0.2,0.98,-52.78,-39.69,-83.79
800,0.12,-0.37,0.9,-53.76,-26.04,-71.54
820,0.14,-0.39,0.92,-40.67,-2.8,-45.71
840,0.1,-0.31,0.9,-11.48,29.47,-26.81
860,0.1,-0.22,0.88,-13.79,19.74,-44.59
880,0.11,-0.41,0.85,-39.2,30.24,-25.62
900,-0.0,-0.42,0.96,-22.33,47.32,22.47
920,0.01,-0.61,1.23,30.31,33.32,-2.73
940,-0.02,-0.69,1.17,78.68,12.74,-20.44
960,-0.01,-0.53,1.05,81.97,23.17,16.24
980,-0.13,-0.41,0.95,73.01,-49.84,36.68
1000,-0.0,-0.32,0.88,84.35,-60.48,43.54
1020,-0.02,-0.2,0.9,96.67,-38.57,63.49
1040,0.06,-0.09,1.05,58.8,-37.66,48.37
1060,0.13,-0.15,1.0,9.8,-29.68,23.66
1080,0.18,-0.19,0.96,-2.38,-19.25,36.12
1100,0.22,-0.17,0.98,8.05,-26.32,54.39
1120,0.28,-0.14,0.95,15.96,-5.81,70.28
1140,0.26,-0.12,0.94,14.77,17.29,75.81
1160,0.2,-0.04,0.9,15.47,21.21,78.89
1180,0.16,-0.04,0.99,7.28,5.11,74.27
1200,0.14,-0.14,0.94,0.42,4.27,74.55
1220,0.05,-0.19,0.92,11.2,7.42,76.65
1240,0.0,-0.15,0.94,9.03,0.35,72.38
1260,0.02,-0.07,0.95,5.46,20.02,53.34
1280,0.04,-0.11,0.92,-10.71,9.59,50.89
1300,0.06,-0.01,0.96,-20.65,17.71,46.55
1320,0.05,-0.17,0.95,-65.03,44.94,24.85
1340,-0.03,-0.5,1.24,-51.87,81.13,-8.19
1360,-0.4,-0.06,1.28,-27.65,59.64,-14.63
1380,-0.32,-0.19,1.1,-73.29,-33.74,-31.99
1400,-0.14,-0.25,1.15,-45.29,-53.62,-48.02
1420,-0.09,-0.34,0.86,-58.8,-91.84,-72.1
1440,-0.0,-0.33,0.81,-9.17,-62.58,-52.99
1460,0.15,-0.42,1.1,-38.71,-45.08,-51.52
1480,0.21,-0.49,1.11,-11.06,36.26,-30.94
1500,0.04,-0.35,0.93,0.56,59.01,-18.83
1520,-0.05,-0.2,0.91,9.1,18.97,-43.47
1540,0.01,-0.13,0.92,13.23,-3.64,-66.85
1560,0.12,-0.11,0.92,-20.93,-7.84,-89.95
1580,0.16,-0.09,0.99,-28.98,-15.54,-102.97
1600,0.14,-0.19,0.95,-32.2,-4.83,-111.44
1620,0.13,-0.34,0.97,-25.27,2.24,-120.61
1640,0.18,-0.38,0.88,-24.57,-1.12,-117.25
1660,0.15,-0.41,0.89,-24.71,10.57,-98.7
1680,0.15,-0.39,0.9,-32.06,25.76,-86.38
1700,0.23,-0.33,0.88,-28.98,46.48,-69.93
1720,0.24,-0.47,0.91,-43.33,60.48,-40.18
1740,0.2,-0.41,0.84,-45.01,83.72,0.21
1760,0.01,-0.44,0.97,-36.33,85.89,10.43
1780,0.06,-0.71,1.06,27.72,53.69,-21.7
1800,-0.02,-0.72,1.15,95.69,32.13,-4.13
1820,-0.0,-0.59,0.96,87.57,-6.02,28.21
1840,-0.17,-0.22,0.97,92.05,-57.82,38.22
1860,-0.07,-0.34,0.83,90.72,-65.24,35.35
1880,-0.11,-0.24,0.85,92.96,-65.24,55.72
1900,-0.01,-0.21,1.03,44.24,-79.31,51.66
1920,0.14,-0.18,1.01,7.49,-71.82,48.37
1940,0.28,-0.26,1.0,0.7,-64.75,59.57
1960,0.35,-0.22,1.0,5.81,-40.39,72.59
1980,0.35,-0.2,0.96,1.54,-4.62,70.49
2000,0.31,-0.15,0.93,20.23,4.76,71.19
2020,0.34,-0.08,0.96,33.6,10.78,71.26
2040,0.29,0.03,0.98,28.28,15.54,70.42
2060,0.26,-0.06,0.94,2.94,23.24,66.5
2080,0.15,-0.17,0.94,12.25,22.68,76.72
2100,0.08,-0.2,0.89,24.36,10.15,91.56
2120,0.04,-0.15,0.92,22.82,27.23,82.81
2140,0.08,-0.13,0.89,0.0,42.07,77.77
2160,0.02,0.02,0.99,-10.15,51.59,59.43
2180,0.04,-0.06,0.94,-67.69,62.86,18.69
2200,-0.06,-0.47,1.19,-67.27,86.52,-21.35
2220,-0.38,-0.15,1.17,-46.9,48.72,-21.21
2240,-0.36,-0.17,1.16,-63.14,-17.36,-31.78
2260,-0.21,-0.25,1.18,-63.77,-46.2,-45.99
2280,-0.04,-0.58,1.07,-84.35,-63.14,-70.0
2300,0.02,-0.48,0.7,-26.11,-52.29,-48.93
2320,0.11,-0.52,1.14,16.94,-15.4,-37.24
2340,0.13,-0.38,1.11,17.71,51.24,-32.13
2360,0.04,-0.34,0.9,29.19,62.02,-46.06
2380,-0.08,-0.29,0.85,15.75,14.21,-66.15
2400,-0.03,-0.19,0.9,8.05,-8.33,-70.98
2420,0.05,-0.12,0.92,-9.94,-6.37,-68.32
2440,0.12,-0.12,0.95,-28.42,-14.0,-63.98
2460,0.16,-0.18,0.97,-36.19,-9.87,-57.19
2480,0.14,-0.26,0.89,-20.58,12.32,-64.4
2500,0.09,-0.32,0.88,-11.2,5.25,-69.65
2520,0.07,-0.32,0.92,5.18,8.26,-61.53
2540,0.22,-0.33,0.86,-12.04,16.17,-60.06
2560,0.12,-0.45,0.94,-33.04,37.31,-24.57
2580,-0.0,-0.41,1.02,-13.58,44.87,14.28
2600,0.12,-0.82,1.27,85.61,43.33,-7.07
2620,-0.02,-0.66,1.04,90.93,33.95,-3.99
2640,-0.11,-0.53,0.97,71.4,6.3,25.69
2660,-0.21,-0.4,0.94,81.34,-14.56,42.49
2680,-0.17,-0.25,0.85,99.82,-38.43,38.5
2700,-0.17,-0.09,0.95,85.82,-68.53,21.7
2720,0.04,-0.18,1.03,13.02,-54.74,3.29
2740,0.14,-0.18,1.01,-4.13,-25.97,9.03
2760,0.18,-0.16,0.94,0.77,-29.96,25.9
2780,0.23,-0.22,0.95,3.15,-20.86,47.53
2800,0.27,-0.17,0.97,14.35,-13.58,63.7
2820,0.21,-0.04,0.95,20.23,-5.46,76.44
2840,0.18,0.05,0.9,18.34,-12.95,52.15
2860,0.23,-0.09,0.92,-7.21,-39.9,45.64
2880,0.29,-0.26,1.0,-14.91,6.37,59.01
2900,0.21,-0.29,0.87,-13.16,38.92,64.12
2920,0.06,-0.23,0.9,7.0,35.91,84.84
2940,0.07,-0.09,0.93,23.73,5.04,76.44
2960,0.18,-0.05,0.96,8.54,14.07,77.91
2980,0.16,-0.08,0.94,-21.63,50.82,51.24
3000,0.05,-0.17,0.93,-54.81,75.6,29.47
3020,-0.06,-0.45,1.19,-50.75,103.6,-19.32
3040,-0.46,-0.12,1.23,-48.79,58.24,-13.02
3060,-0.32,-0.25,1.14,-57.61,0.0,-18.13
3080,-0.21,-0.18,1.21,-40.53,-17.57,-39.55
3100,-0.24,-0.24,1.12,-41.51,-25.41,-63.07
3120,-0.12,-0.38,0.88,-60.62,-53.83,-68.53
3140,-0.08,-0.38,0.83,14.84,-14.35,-33.32
3160,-0.07,-0.36,1.08,-1.4,4.97,-24.57
3180,-0.0,-0.28,1.04,-14.35,39.34,-26.53
3200,-0.05,-0.2,0.96,-17.5,15.19,-52.99
3220,-0.05,-0.17,0.92,-39.9,-21.49,-77.35
3240,0.06,-0.2,0.89,-61.32,-32.69,-98.77
3260,0.13,-0.28,0.92,-71.89,-29.75,-107.38
3280,0.19,-0.36,0.96,-65.03,-15.4,-104.51
3300,0.17,-0.4,0.97,-30.66,12.46,-101.99
3320,0.11,-0.45,0.91,-21.42,24.85,-102.13
3340,0.14,-0.48,0.83,-25.27,23.31,-85.82
3360,0.14,-0.42,0.85,-18.62,48.44,-74.2
3380,0.14,-0.4,0.8,-24.85,56.98,-63.63
3400,0.14,-0.44,0.87,-35.21,54.74,-54.88
3420,0.1,-0.51,0.87,-36.47,62.3,-45.64
3440,-0.08,-0.67,1.1,49.7,48.23,-35.07
3460,0.04,-0.8,0.85,27.44,7.42,-52.64
3480,-0.01,-0.73,0.95,53.62,11.27,-28.98
3500,0.03,-0.58,0.86,61.04,18.55,-8.26
3520,0.04,-0.56,0.91,72.17,-0.56,-0.49
3540,0.07,-0.51,0.94,80.29,7.7,24.36
3560,-0.05,-0.31,0.93,96.11,6.02,53.55
3580,-0.05,-0.21,0.95,79.03,-13.72,41.51
3600,-0.08,-0.24,1.0,69.3,-32.83,41.58
3620,-0.02,-0.23,0.85,58.87,-47.25,31.99
3640,0.06,-0.31,1.0,57.75,-44.31,41.37
3660,0.16,-0.2,1.07,14.63,-26.46,47.18
3680,0.18,-0.14,1.03,7.98,-12.88,59.43
3700,0.2,-0.16,1.02,2.8,-9.52,72.31
3720,0.21,-0.15,0.94,11.13,3.85,87.78
3740,0.2,-0.14,0.96,23.17,7.77,106.12
3760,0.19,-0.08,0.96,24.29,-3.64,120.12
3780,0.18,-0.03,1.06,27.79,1.54,133.42
3800,0.04,0.04,1.03,20.44,4.06,131.81
3820,-0.03,-0.12,0.94,10.36,-17.08,127.12
3840,0.0,-0.15,0.96,10.29,-17.5,119.35
3860,0.03,-0.06,0.95,-0.35,-4.69,101.92
3880,0.06,-0.08,0.95,-1.05,10.99,96.67
3900,0.01,0.01,1.0,-3.08,15.68,98.07
3920,-0.06,0.03,1.01,-28.91,31.78,81.41
3940,0.0,-0.21,1.04,-48.3,35.7,44.66
3960,-0.2,-0.27,1.15,-39.27,42.77,19.6
3980,-0.3,-0.11,1.12,-47.88,-2.59,14.35
4000,-0.16,-0.18,1.17,-53.2,-11.13,-6.93
4020,-0.17,-0.21,1.16,-62.23,-34.93,-16.66
4040,-0.13,-0.28,1.11,-57.19,-44.52,-35.7
4060,-0.04,-0.31,1.04,-42.14,-41.23,-44.94
4080,0.03,-0.3,0.74,-58.31,-61.11,-56.0
4100,0.02,-0.3,0.88,-9.31,-13.02,-25.34
4120,0.12,-0.35,1.05,-35.14,12.81,-30.38
4140,0.12,-0.31,0.9,-37.38,19.74,-45.5
4160,0.05,-0.29,0.91,-30.66,-13.02,-56.56
4180,0.13,-0.22,0.84,-38.57,-24.08,-61.11
4200,0.16,-0.22,0.94,-57.68,-30.17,-70.28
4220,0.18,-0.32,0.94,-64.96,-17.36,-78.75
4240,0.08,-0.45,0.88,-39.76,-1.12,-77.28
4260,0.07,-0.48,0.9,-22.68,-12.11,-61.39
4280,0.12,-0.43,0.86,-0.07,19.32,-27.16
4300,0.23,-0.39,0.86,-9.73,43.89,-16.31
4320,0.11,-0.46,0.83,-22.19,44.66,10.08
4340,0.07,-0.5,0.91,-2.03,37.1,27.02
4360,0.03,-0.72,1.26,119.14,16.73,21.07
4380,0.05,-0.68,0.93,55.58,-18.2,-6.72
4400,0.02,-0.69,0.99,75.95,-8.96,24.36
4420,-0.05,-0.56,0.89,70.91,-29.75,60.97
4440,0.02,-0.48,0.91,81.41,-44.87,62.3
4460,0.01,-0.29,0.79,78.26,-43.05,62.79
