timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-0.09,-0.24,0.89,-9.17,0.42,-75.88
20,-0.06,-0.22,0.94,-20.86,-17.71,-86.94
40,0.11,-0.39,0.87,-66.99,-27.65,-71.4
60,0.18,-0.55,0.93,-59.92,-0.77,-50.96
80,0.16,-0.8,1.0,-42.07,28.91,-19.25
100,0.13,-0.95,1.09,64.4,50.82,-1.47
120,-0.01,-0.62,0.98,102.13,67.97,34.58
140,-0.12,-0.39,0.98,95.13,59.36,50.54
160,-0.12,-0.32,0.84,99.26,33.88,54.04
180,-0.13,-0.22,0.88,104.65,34.02,58.38
200,-0.1,-0.14,1.0,64.96,27.16,79.31
220,-0.15,-0.07,0.94,35.07,12.74,90.16
240,-0.08,-0.1,0.97,19.11,-15.89,87.15
260,0.02,-0.06,1.0,4.13,-14.91,83.09
280,0.09,-0.1,1.03,-4.41,0.63,77.35
300,0.02,-0.11,0.93,3.5,6.3,89.81
320,-0.09,-0.17,0.91,3.71,-7.35,91.63
340,-0.13,-0.1,0.95,15.12,-8.61,79.87
360,-0.08,-0.06,0.93,7.77,-0.77,35.91
380,-0.13,0.02,1.05,-9.31,20.3,49.35
400,-0.19,-0.02,1.02,-52.71,39.2,26.25
420,-0.24,-0.25,1.35,-75.04,74.9,-0.56
440,-0.5,-0.25,1.17,-39.9,19.18,-15.33
460,-0.51,-0.13,1.03,-38.92,-23.31,-39.13
480,-0.31,-0.28,0.87,-56.42,-71.4,-62.3
500,-0.24,-0.27,0.94,-59.85,-71.61,-53.2
520,-0.11,-0.32,1.06,-49.21,-33.67,-57.61
540,-0.05,-0.35,0.93,-44.24,-14.7,-64.68
560,-0.02,-0.32,0.93,-18.34,-38.78,-66.99
580,0.06,-0.23,0.92,-11.83,-33.53,-61.88
600,0.08,-0.19,0.95,-20.37,-3.71,-59.71
620,0.01,-0.17,0.77,-10.15,23.17,-68.39
640,-0.15,-0.36,0.87,-4.06,-22.19,-95.13
660,-0.14,-0.39,0.9,14.21,-33.67,-77.07
680,-0.01,-0.41,0.98,22.05,-12.46,-45.92
700,0.07,-0.35,1.07,-7.42,35.21,-13.44
720,0.09,-0.41,1.0,-59.99,67.06,19.46
740,-0.01,-0.65,1.2,-14.21,80.43,25.2
760,-0.24,-0.74,0.97,62.44,31.29,31.85
780,-0.36,-0.6,1.0,97.65,5.46,66.78
800,-0.16,-0.5,0.76,97.93,3.15,83.3
820,-0.1,-0.36,0.84,106.4,25.48,95.2
840,-0.12,-0.14,1.0,67.13,16.03,96.67
860,-0.14,-0.09,1.02,22.33,4.76,87.36
880,-0.09,-0.07,0.93,4.06,-23.38,79.8
900,-0.02,-0.08,0.93,-6.3,-28.42,81.27
920,-0.0,-0.13,0.95,-3.99,-18.83,89.67
940,-0.09,-0.23,0.91,10.78,-21.91,103.67
960,-0.16,-0.15,0.94,31.78,-24.36,113.4
980,-0.12,-0.05,0.98,13.16,-30.45,88.69
1000,-0.11,0.05,1.08,-0.84,2.38,75.53
1020,-0.13,-0.03,1.06,-50.33,37.94,42.98
1040,-0.13,-0.16,1.12,-67.62,76.23,15.89
1060,-0.46,-0.27,1.14,-53.83,61.25,-2.52
1080,-0.47,-0.18,1.03,-53.41,3.64,-30.66
1100,-0.42,-0.21,0.98,-57.96,-45.85,-58.59
1120,-0.27,-0.23,0.87,-67.76,-84.56,-68.18
1140,-0.14,-0.32,0.94,-65.73,-65.17,-68.6
1160,-0.06,-0.35,0.99,-38.29,-32.41,-81.9
1180,-0.03,-0.33,0.93,-25.2,-30.31,-86.1
1200,0.04,-0.3,0.94,-20.65,-32.13,-83.37
1220,0.13,-0.27,0.97,-24.43,-15.89,-70.49
1240,0.17,-0.25,0.95,-27.23,19.6,-67.27
1260,0.05,-0.25,0.85,-3.43,29.54,-90.23
1280,-0.09,-0.36,0.84,-6.79,-2.1,-92.96
1300,-0.03,-0.43,0.85,13.58,9.38,-60.41
1320,0.08,-0.51,1.02,4.9,24.71,-49.28
1340,0.11,-0.51,1.01,-17.99,63.21,-14.63
1360,0.03,-0.62,1.15,-2.17,86.38,7.84
1380,-0.13,-0.7,1.08,81.48,54.39,30.38
1400,-0.23,-0.57,0.99,94.08,12.39,43.26
1420,-0.24,-0.37,0.93,119.14,36.26,85.89
1440,-0.16,-0.27,0.77,127.96,45.01,86.03
1460,-0.08,-0.2,0.98,84.7,35.63,70.63
1480,-0.11,-0.06,0.99,53.41,53.06,72.59
1500,-0.17,-0.0,0.97,24.22,22.19,73.22
1520,-0.08,0.03,0.94,4.41,-8.47,65.03
1540,0.02,-0.03,1.02,-4.9,2.45,62.65
1560,-0.07,-0.06,0.89,4.76,17.92,84.42
1580,-0.24,-0.09,0.9,9.1,0.7,96.04
1600,-0.28,-0.01,0.91,-7.21,-23.1,80.92
1620,-0.25,0.02,1.0,-14.0,-23.31,61.18
1640,-0.19,0.03,1.11,-64.05,15.75,18.06
1660,-0.24,-0.12,1.22,-86.8,86.52,-11.2
1680,-0.49,-0.2,1.19,-71.61,51.03,-24.01
1700,-0.53,-0.18,0.99,-63.42,-15.26,-56.35
1720,-0.44,-0.25,0.77,-73.64,-77.28,-81.83
1740,-0.35,-0.2,0.92,-75.67,-79.87,-77.91
1760,-0.21,-0.23,1.05,-87.5,-42.56,-91.91
1780,-0.07,-0.32,0.94,-64.82,-40.18,-105.56
1800,0.04,-0.36,0.92,-29.61,-37.1,-87.78
1820,0.09,-0.28,0.89,-12.25,-28.42,-70.84
1840,0.1,-0.24,0.86,-2.24,9.1,-65.59
1860,-0.05,-0.29,0.76,3.01,-1.61,-72.17
1880,-0.12,-0.43,0.89,27.79,-12.46,-73.01
1900,-0.01,-0.44,0.99,54.11,-12.53,-55.3
1920,0.08,-0.45,1.14,36.4,32.41,-26.25
1940,0.06,-0.43,1.1,-0.98,87.01,26.53
1960,-0.11,-0.61,1.26,44.45,79.38,38.08
1980,-0.34,-0.53,1.01,102.97,30.87,68.11
2000,-0.37,-0.36,0.92,131.53,24.43,101.85
2020,-0.15,-0.3,0.81,110.25,43.89,91.98
2040,-0.13,-0.2,0.96,61.32,55.93,78.26
2060,-0.2,-0.06,0.94,42.07,71.33,84.49
2080,-0.23,-0.12,0.9,21.84,36.54,82.11
2100,-0.16,0.03,0.89,-1.68,-5.18,64.61
2120,-0.08,0.01,0.93,-16.52,-11.55,56.84
2140,-0.1,-0.01,0.85,-8.68,-6.16,68.18
2160,-0.2,-0.11,0.84,14.91,-18.48,89.25
2180,-0.29,0.01,0.9,7.56,-44.59,86.66
2200,-0.27,0.1,1.11,-12.11,-33.04,61.32
2220,-0.24,0.12,1.11,-76.3,18.83,8.75
2240,-0.39,-0.11,1.27,-98.91,81.27,-24.01
2260,-0.58,-0.17,1.18,-86.94,17.36,-50.75
2280,-0.5,-0.3,0.9,-83.58,-58.66,-80.78
2300,-0.43,-0.25,0.82,-83.51,-85.68,-73.92
2320,-0.34,-0.28,1.02,-85.26,-58.8,-73.78
2340,-0.15,-0.3,0.93,-72.87,-32.34,-93.73
2360,-0.09,-0.38,0.92,-40.88,-33.46,-96.18
2380,0.03,-0.32,0.9,-16.94,-29.75,-84.35
2400,0.1,-0.26,0.92,-13.37,-4.2,-63.77
2420,0.11,-0.24,0.89,-12.18,22.54,-48.16
2440,0.04,-0.25,0.75,4.48,26.81,-55.37
2460,-0.09,-0.31,0.88,21.91,10.78,-58.24
2480,-0.05,-0.4,0.87,32.48,13.58,-66.92
2500,-0.03,-0.49,1.09,31.22,35.98,-46.2
2520,-0.1,-0.52,1.11,9.52,75.32,5.53
2540,-0.22,-0.68,1.2,46.83,58.73,24.36
