timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,-1.1,-0.15,-0.56,-52.36,-100.1,-80.15
20,-0.89,-0.15,-0.41,-46.48,-105.14,-55.37
40,-0.8,-0.08,-0.22,-29.05,-68.74,-46.69
60,-0.82,-0.19,-0.14,-18.48,-8.47,-57.82
80,-0.88,-0.32,-0.36,-25.27,55.23,-33.39
100,-0.75,-0.28,-0.56,-46.34,31.92,-42.28
120,-0.74,-0.34,-0.5,-55.93,-3.29,-80.71
140,-0.88,-0.55,-0.5,-60.9,3.08,-55.79
160,-0.79,-0.45,-0.59,-80.22,-2.1,-17.78
180,-0.58,-0.25,-0.58,-80.92,-75.67,-18.69
200,-0.57,-0.44,-0.35,-61.95,-116.48,-5.25
220,-0.65,-0.7,-0.27,-24.43,-109.9,51.59
240,-0.81,-0.52,-0.17,-10.71,-165.13,66.85
260,-1.26,-0.33,0.14,15.33,-56.56,67.9
280,-1.55,0.01,0.11,26.88,79.38,-0.42
300,-1.37,0.06,0.07,64.19,158.97,44.45
320,-0.83,0.0,-0.18,88.34,234.85,56.21
340,-0.77,-0.1,-0.63,49.56,288.12,60.55
360,-0.83,-0.09,-0.93,54.46,209.44,50.26
380,-0.61,-0.16,-0.91,69.51,54.88,36.61
400,-0.73,-0.48,-0.61,93.8,-9.94,15.54
420,-0.76,-0.49,-0.66,72.66,52.08,47.74
440,-0.56,-0.34,-0.8,38.5,-2.31,54.6
460,-0.63,-0.3,-0.58,21.98,-123.83,21.91
480,-0.72,-0.24,-0.41,-2.17,-204.68,3.85
500,-1.05,-0.22,-0.34,9.87,-180.88,-35.35
520,-0.53,-0.27,-0.28,22.47,-22.89,95.2
540,-2.35,0.14,-0.59,15.4,103.11,-166.04
560,-0.71,0.55,-0.72,61.32,166.81,-25.55
580,-0.64,0.01,-1.08,54.04,35.91,-5.11
600,-0.75,-0.2,-0.58,53.06,-114.66,-24.71
620,-0.62,0.04,-0.54,7.98,-80.5,-65.31
640,-0.91,-0.28,-0.34,-40.25,-164.01,-105.0
660,-0.89,-0.74,-0.03,-48.37,-79.59,-63.98
680,-0.75,-0.61,-0.28,-57.33,71.82,-6.09
700,-0.83,-0.48,-0.59,-69.93,55.51,-10.5
720,-0.7,-0.21,-0.51,-80.01,-24.85,-16.73
740,-0.66,-0.2,-0.27,-67.69,-30.38,-6.16
760,-0.58,-0.45,-0.4,-40.88,20.93,37.31
780,-0.72,-0.59,-0.6,-35.21,-22.4,54.32
800,-0.82,-0.38,-0.5,-41.23,-77.7,59.92
820,-0.98,-0.11,-0.66,-3.08,-76.79,22.96
840,-1.49,0.0,-0.09,11.2,-182.98,13.37
860,-1.48,-0.25,0.37,56.35,5.95,29.89
880,-1.05,-0.31,0.05,85.33,232.68,96.88
900,-0.8,-0.0,-0.65,47.74,224.14,92.61
920,-0.75,-0.03,-0.7,36.89,122.15,18.9
940,-0.81,-0.28,-0.51,41.3,55.79,38.99
960,-0.76,-0.29,-0.54,56.28,46.34,32.27
980,-0.65,-0.4,-0.59,54.46,5.81,47.39
1000,-0.68,-0.27,-0.45,44.73,-39.76,72.73
1020,-0.78,-0.15,-0.43,41.79,-18.69,70.07
1040,-0.62,-0.04,-0.58,20.23,-64.68,33.25
1060,-1.02,-0.24,-0.45,13.3,-176.89,-19.25
1080,-0.83,-0.16,-0.4,28.21,15.47,43.82
1100,-1.61,0.36,-0.48,18.76,13.86,-71.61
1120,-0.93,0.21,-0.47,31.71,99.89,-29.68
1140,-0.96,0.01,-0.82,23.73,134.61,-6.72
1160,-0.64,0.13,-0.65,36.68,-4.9,-21.0
1180,-0.93,-0.0,-0.68,2.03,-6.86,-58.1
1200,-0.83,0.05,-0.63,-54.95,-105.91,-97.51
1220,-0.84,-0.29,-0.26,-58.52,-100.03,-103.25
1240,-0.8,-0.45,-0.2,-54.74,21.7,-79.17
1260,-0.69,-0.6,-0.49,-67.55,80.36,-54.6
1280,-0.7,-0.54,-0.66,-91.0,42.14,-56.07
1300,-0.69,-0.46,-0.61,-103.39,-16.45,-20.09
1320,-0.54,-0.28,-0.57,-90.44,-59.43,-4.34
1340,-0.56,-0.35,-0.49,-63.77,-116.55,-3.01
1360,-0.71,-0.54,-0.46,-61.95,-145.25,20.51
1380,-0.79,-0.43,-0.16,-81.76,-160.44,49.28
1400,-1.41,-0.14,-0.28,-66.43,-32.69,57.75
1420,-1.92,0.31,0.19,-25.62,10.85,5.11
1440,-0.92,-0.01,0.11,49.28,169.26,62.16
1460,-0.74,0.01,-0.54,53.9,301.84,78.4
1480,-0.87,0.14,-1.02,36.54,198.24,37.66
1500,-0.72,-0.05,-0.83,36.61,67.97,2.94
1520,-0.75,-0.24,-0.67,42.98,8.54,2.24
1540,-0.69,-0.14,-0.76,56.49,-38.78,-19.25
1560,-0.64,-0.41,-0.62,46.76,-97.16,5.74
1580,-0.62,-0.49,-0.24,30.59,-128.31,26.67
1600,-0.67,-0.47,-0.21,12.53,-7.07,44.59
1620,-0.74,-0.21,-0.55,-2.73,51.8,70.0
1640,-0.75,-0.11,-0.64,-13.3,-122.15,-17.99
1660,-0.8,-0.16,-0.39,27.09,-74.69,2.8
1680,-1.62,0.36,-0.52,31.5,32.13,-84.7
1700,-0.56,0.23,-0.72,37.73,98.21,12.11
1720,-1.03,0.28,-1.13,39.13,85.61,-12.11
1740,-0.71,0.11,-0.84,27.58,-132.09,-61.88
1760,-0.81,0.03,-0.49,-20.37,-134.12,-66.64
1780,-0.92,-0.16,-0.35,-61.32,-88.13,-87.43
1800,-0.81,-0.27,-0.27,-38.99,-56.7,-61.04
1820,-0.81,-0.48,-0.24,-16.17,48.65,-27.79
1840,-0.67,-0.51,-0.54,-7.28,101.29,-7.98
1860,-0.66,-0.53,-0.67,-6.3,23.87,-11.83
1880,-0.71,-0.47,-0.65,15.96,-3.15,24.57
1900,-0.57,-0.36,-0.62,34.3,-40.39,72.66
1920,-0.48,-0.37,-0.56,33.25,-116.41,90.65
1940,-0.64,-0.44,-0.06,47.53,-77.21,177.38
1960,-1.29,-0.3,-0.1,67.76,99.33,172.06
1980,-1.56,0.38,-0.66,89.53,207.97,135.73
2000,-0.88,0.43,-0.74,107.52,36.75,79.87
2020,-0.85,0.21,-0.48,106.33,48.44,79.87
2040,-0.66,0.01,-0.5,141.68,158.83,72.52
2060,-0.87,0.2,-1.03,113.89,222.25,67.34
2080,-0.52,0.14,-1.1,92.33,61.88,20.16
2100,-0.72,-0.1,-0.67,94.08,-52.92,-9.52
2120,-0.7,-0.29,-0.51,90.44,-6.65,-11.62
2140,-0.75,-0.35,-0.58,81.27,18.27,10.01
2160,-0.65,-0.38,-0.55,73.71,-15.47,28.49
2180,-0.7,-0.37,-0.48,48.72,-4.69,57.19
2200,-0.65,-0.42,-0.55,22.68,-16.31,64.68
2220,-0.58,-0.26,-0.63,3.5,9.73,35.91
2240,-0.4,-0.17,-0.8,-8.82,47.39,53.27
2260,-0.6,0.08,-0.97,-20.65,-3.92,23.38
2280,-0.56,-0.16,-1.04,11.13,-80.15,32.97
2300,-1.17,0.29,-1.26,3.08,-28.63,-27.72
2320,-0.7,0.09,-0.99,-28.21,-202.02,-56.77
