timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
2100,-0.22,-0.2,1.0,-52.92,-31.08,-59.85
2120,-0.2,-0.3,0.99,-35.49,-24.78,-65.52
2140,-0.13,-0.3,1.0,1.26,9.24,-45.08
2160,-0.21,-0.14,0.92,7.42,2.1,-44.94
2180,-0.15,-0.18,0.98,-21.35,-8.4,-52.5
2200,-0.13,-0.22,1.01,-10.5,7.7,-51.8
2220,-0.17,-0.19,0.91,-3.15,0.7,-65.1
2240,-0.19,-0.23,0.93,-11.13,-18.27,-84.35
2260,-0.14,-0.33,0.94,-25.97,-14.35,-72.52
2280,-0.16,-0.28,0.97,-12.6,1.61,-48.93
2300,-0.06,-0.29,1.0,-27.44,-0.84,-57.12
2320,-0.08,-0.44,0.99,-30.52,12.04,-53.76
2340,-0.18,-0.51,0.97,-16.94,42.14,-26.95
2360,-0.33,-0.55,1.0,29.89,16.94,-16.73
2380,-0.25,-0.48,0.89,35.21,4.55,-4.97
2400,-0.29,-0.37,0.94,32.69,10.01,8.47
2420,-0.24,-0.37,0.9,32.2,-7.63,7.0
2440,-0.2,-0.35,0.93,38.85,-16.94,7.28
2460,-0.17,-0.32,0.98,39.2,-12.74,8.82
2480,-0.16,-0.29,1.03,41.79,0.56,6.44
2500,-0.17,-0.25,1.06,42.56,-0.98,0.42
2520,-0.15,-0.24,1.06,27.93,-1.68,8.96
2540,-0.16,-0.2,1.0,17.92,2.94,20.79
2560,-0.18,-0.17,0.95,19.25,-18.06,33.46
2580,-0.14,-0.22,0.89,22.61,-33.46,43.4
2600,-0.08,-0.2,0.9,36.05,-34.02,43.4
2620,-0.07,-0.11,0.93,32.83,-20.79,49.77
2640,-0.15,-0.08,1.04,17.71,-10.5,60.13
2660,-0.14,-0.1,1.04,-14.63,-17.29,68.53
2680,-0.1,-0.16,1.0,-30.45,-27.23,62.44
2700,-0.14,-0.16,0.93,-23.73,-32.97,59.36
2720,-0.14,-0.22,1.03,-33.88,-54.74,46.13
2740,-0.03,-0.26,1.02,-42.0,-48.72,39.55
2760,-0.01,-0.3,0.98,-31.43,-22.05,43.61
2780,-0.05,-0.29,0.92,-13.72,-9.59,41.58
2800,-0.01,-0.3,0.95,0.21,-2.24,40.11
2820,-0.02,-0.27,1.07,6.09,23.94,15.89
2840,-0.35,-0.02,1.17,6.72,38.57,28.35
2860,-0.24,-0.21,0.94,-22.75,12.32,33.88
2880,-0.21,-0.22,0.98,-6.3,5.74,18.69
2900,-0.25,-0.24,0.97,2.31,-0.14,3.99
2920,-0.24,-0.23,0.97,1.61,1.89,-1.19
2940,-0.23,-0.21,0.98,12.46,4.48,-6.23
2960,-0.25,-0.22,1.01,9.31,1.96,-7.84
2980,-0.22,-0.19,0.99,7.21,1.33,-8.33
3000,-0.17,-0.18,1.02,4.06,-3.71,-13.72
3020,-0.15,-0.19,1.02,1.89,0.28,-13.37
