timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
0,0.02,-0.57,0.67,-76.72,-20.44,-65.38
20,0.28,-0.6,0.92,-111.93,-27.79,-92.05
40,0.4,-0.67,0.92,-103.04,-5.53,-112.56
60,0.39,-0.69,0.72,-47.46,5.18,-106.61
80,0.38,-0.63,0.61,-43.75,-3.43,-84.21
100,0.39,-0.55,0.67,-29.4,-17.43,-65.59
120,0.42,-0.45,0.64,-18.83,1.61,-62.23
140,0.32,-0.36,0.6,-8.75,22.05,-76.16
160,0.35,-0.56,0.78,-9.59,-0.07,-97.09
180,0.54,-0.75,0.67,45.22,23.1,-55.23
200,0.54,-0.79,0.66,33.6,34.65,4.13
220,0.67,-1.02,0.95,70.77,84.91,-3.36
240,0.38,-0.97,0.78,51.31,71.68,5.88
260,0.03,-0.77,0.88,83.3,45.22,28.42
280,0.18,-0.64,0.74,62.86,55.58,10.36
300,0.23,-0.55,0.61,26.88,37.59,23.87
320,0.14,-0.47,0.73,13.72,7.21,66.08
340,0.22,-0.35,0.76,-14.07,-26.25,77.91
360,0.33,-0.35,0.75,-29.26,-37.03,62.58
380,0.45,-0.37,0.83,11.06,-11.76,69.02
400,0.36,-0.35,0.8,27.93,-7.77,71.33
420,0.31,-0.43,0.72,39.2,-15.19,76.3
440,0.23,-0.5,0.84,46.55,-21.21,94.01
460,0.18,-0.35,0.87,28.91,12.25,101.85
480,0.21,-0.34,1.06,-37.94,28.28,44.38
500,0.18,-0.65,1.24,-82.18,34.02,-17.15
520,0.04,-0.63,0.78,-118.79,22.4,-65.87
540,-0.11,-0.71,0.65,-123.48,1.05,-78.4
560,0.04,-0.57,0.58,-102.97,-52.99,-97.58
580,0.33,-0.78,0.94,-113.54,-77.42,-136.15
600,0.45,-0.82,0.77,-45.85,-33.67,-129.57
620,0.43,-0.74,0.66,-18.2,-2.45,-85.19
640,0.51,-0.62,0.58,-13.58,-33.46,-77.98
660,0.48,-0.5,0.66,9.17,-10.15,-56.07
680,0.42,-0.32,0.59,-2.45,20.51,-59.01
700,0.34,-0.42,0.85,2.17,29.61,-96.18
720,0.55,-0.69,0.55,27.86,30.59,-77.56
740,0.45,-0.84,0.64,29.82,35.7,-16.87
760,0.7,-0.94,1.0,63.49,71.82,17.99
780,0.52,-1.02,0.79,60.62,79.1,14.84
800,0.17,-0.92,0.81,51.1,56.84,28.35
820,0.12,-0.7,0.71,72.66,40.6,28.49
840,0.31,-0.69,0.69,66.43,65.87,6.3
860,0.21,-0.52,0.7,56.56,41.37,67.55
880,0.11,-0.33,0.71,26.74,4.34,79.03
900,0.22,-0.29,0.77,-14.56,-24.5,53.97
920,0.41,-0.36,0.81,-17.08,-27.72,52.08
940,0.45,-0.36,0.84,9.73,-4.62,54.95
960,0.36,-0.37,0.81,15.75,-5.11,62.93
980,0.27,-0.49,0.78,23.8,-11.9,82.18
1000,0.18,-0.45,0.83,30.52,-13.86,104.16
1020,0.2,-0.4,0.89,-31.5,11.27,94.43
1040,0.23,-0.45,1.02,-56.98,26.67,51.17
1060,0.08,-0.72,1.12,-59.36,34.65,12.67
1080,-0.04,-0.58,0.94,-65.52,13.72,-20.02
1100,-0.02,-0.53,0.66,-120.54,9.8,-73.57
1120,-0.07,-0.56,0.56,-98.07,-31.99,-87.43
1140,0.17,-0.54,0.89,-108.01,-64.82,-121.59
1160,0.46,-0.71,0.93,-103.04,-38.22,-164.08
1180,0.54,-0.82,0.73,-53.13,-8.05,-153.02
1200,0.45,-0.78,0.61,-25.06,31.5,-86.8
1220,0.42,-0.6,0.5,-17.29,22.47,-67.06
1240,0.41,-0.52,0.65,2.94,-14.49,-68.6
1260,0.29,-0.47,0.63,20.51,15.33,-89.53
1280,0.33,-0.6,0.54,-28.07,-10.36,-97.23
1300,0.43,-0.72,0.77,-28.14,3.99,-51.8
1320,0.6,-0.59,0.78,16.59,29.47,1.68
1340,0.62,-0.75,0.66,10.85,41.37,8.61
1360,0.67,-0.95,0.79,18.55,72.73,-0.91
1380,0.46,-1.1,0.79,51.59,60.69,9.31
1400,0.26,-0.81,0.68,65.45,36.05,15.89
1420,0.22,-0.52,0.65,84.14,60.2,12.53
1440,0.41,-0.56,0.62,63.0,64.19,-28.7
1460,0.32,-0.5,0.73,56.7,52.64,3.78
