t,ax,ay,az,gx,gy,gz
7326, -0.01, -0.38, 0.88, -11.34, -33.74, -98.56
7327, 0.04, -0.25, 0.92, 0.49, -20.58, -81.13
7328, 0.08, -0.23, 0.89, -13.79, 5.67, -72.45
7329, -0.04, -0.26, 0.78, 0.49, 1.54, -81.20
7330, -0.13, -0.39, 0.83, 14.84, -17.15, -92.40
7331, -0.07, -0.45, 0.88, 27.93, -4.62, -66.85
7332, 0.02, -0.47, 1.10, 25.48, 28.21, -42.49
7333, 0.04, -0.51, 1.10, -10.29, 71.47, -2.94
7334, -0.08, -0.73, 1.31, 36.05, 81.69, 11.97
7335, -0.21, -0.68, 0.97, 118.58, 34.30, 53.62
7336, -0.37, -0.48, 0.94, 116.83, 25.20, 90.44
7337, -0.27, -0.30, 0.70, 134.26, 53.97, 103.67
7338, -0.15, -0.25, 0.88, 108.36, 44.59, 87.99
7339, -0.23, -0.08, 0.98, 66.36, 49.77, 99.33
7340, -0.27, 0.04, 0.92, 38.78, 30.17, 94.85
7341, -0.25, 0.04, 0.96, 19.53, -11.97, 74.20
7342, -0.08, 0.07, 0.96, -5.18, -23.87, 57.12
7343, -0.03, 0.04, 1.01, -18.20, -12.25, 57.47
7344, -0.12, -0.01, 0.89, -15.05, -17.71, 79.03
7345, -0.17, -0.09, 0.89, 1.54, -41.02, 99.12
7346, -0.23, 0.06, 0.93, -8.19, -28.00, 91.49
7347, -0.23, 0.10, 1.04, -25.83, -6.79, 60.76
7348, -0.22, 0.05, 1.08, -78.68, 32.27, 22.54
7349, -0.40, -0.14, 1.27, -85.26, 76.16, -1.54
7350, -0.54, -0.10, 1.10, -80.64, 16.17, -20.79
7351, -0.50, -0.17, 0.93, -80.78, -47.18, -63.77
7352, -0.39, -0.20, 0.78, -94.29, -93.38, -80.57
7353, -0.25, -0.19, 0.92, -104.93, -79.80, -74.55
7354, -0.13, -0.26, 1.02, -102.97, -44.03, -94.01
7355, -0.06, -0.35, 0.95, -64.89, -39.76, -98.07
7356, 0.03, -0.38, 0.91, -26.74, -41.79, -89.81
7357, 0.10, -0.30, 0.91, -2.24, -19.46, -65.94
7358, 0.15, -0.24, 0.88, -11.27, 13.02, -56.63
7359, 0.02, -0.24, 0.77, 2.87, 22.40, -61.95
7360, -0.11, -0.34, 0.89, 27.09, 1.68, -67.06
7361, -0.01, -0.43, 0.93, 35.70, 14.21, -60.97
7362, -0.00, -0.47, 1.10, 34.58, 47.11, -31.92
7363, 0.00, -0.44, 1.08, 7.70, 77.91, 12.67
7364, -0.16, -0.61, 1.24, 22.82, 69.02, 29.89
7365, -0.18, -0.63, 1.05, 95.55, 19.46, 56.28
7366, -0.30, -0.41, 0.91, 114.73, 8.47, 89.88
7367, -0.23, -0.34, 0.83, 128.24, 29.26, 91.00
7368, -0.09, -0.27, 0.95, 98.91, 46.06, 77.14
7369, -0.16, -0.10, 0.94, 46.48, 55.37, 77.35
7370, -0.23, -0.02, 0.94, 34.51, 25.76, 79.87
7371, -0.16, -0.01, 0.91, 3.99, -11.83, 62.93
7372, -0.04, -0.01, 0.91, -4.20, -13.16, 62.44
7373, -0.03, 0.02, 0.99, -10.43, -4.97, 64.40
7374, -0.11, 0.01, 0.80, 6.58, -4.27, 80.78
7375, -0.20, -0.04, 0.93, 8.54, -47.67, 90.02
7376, -0.24, 0.07, 0.96, 17.85, -37.66, 81.97
7377, -0.28, 0.14, 1.18, -29.05, -10.57, 36.40
7378, -0.31, 0.04, 1.23, -86.59, 39.69, -18.34
7379, -0.45, -0.14, 1.24, -89.11, 24.15, -41.16
7380, -0.40, -0.23, 0.88, -87.43, -43.54, -80.01
7381, -0.47, -0.22, 0.87, -76.37, -85.54, -83.93
7382, -0.24, -0.22, 1.13, -92.82, -52.36, -100.24
7383, -0.04, -0.31, 1.01, -86.87, -5.88, -127.12
7384, -0.01, -0.39, 0.94, -48.79, -10.50, -128.38
7385, 0.04, -0.34, 0.88, -17.78, -10.64, -111.86
7386, 0.09, -0.27, 0.91, -4.20, 15.05, -90.23
7387, 0.14, -0.25, 0.95, -4.13, 28.14, -81.13
7388, 0.13, -0.21, 0.80, 10.36, 42.00, -85.82
7389, 0.02, -0.23, 0.86, 25.62, 30.94, -103.53
7390, 0.02, -0.37, 0.86, 22.96, 28.21, -105.56
7391, 0.05, -0.51, 1.12, 21.70, 38.22, -75.25
7392, 0.00, -0.52, 1.11, 8.82, 83.65, -11.27
7393, -0.16, -0.65, 1.23, 42.56, 76.51, 4.34
7394, -0.19, -0.54, 1.06, 108.29, 13.51, 38.08
7395, -0.30, -0.38, 0.94, 126.00, 15.96, 70.98
7396, -0.16, -0.26, 0.93, 111.37, 52.92, 76.58
7397, -0.09, -0.14, 0.96, 43.19, 53.34, 59.43
7398, -0.17, -0.04, 0.93, 24.64, 50.75, 78.12
7399, -0.16, -0.00, 0.88, -0.14, 20.51, 66.71
7400, -0.09, -0.00, 0.86, -13.16, -4.13, 60.13
7401, -0.08, 0.03, 0.85, -8.05, -8.61, 61.60
7402, -0.18, -0.05, 0.81, 10.57, -16.87, 80.01
7403, -0.27, -0.03, 0.92, 4.97, -55.23, 92.26
7404, -0.26, 0.04, 1.10, -3.29, -64.75, 83.93
7405, -0.20, 0.20, 1.21, -61.88, -15.12, 18.90
7406, -0.16, 0.00, 1.29, -126.49, 51.24, -47.39
7407, -0.43, -0.20, 1.16, -107.66, 42.35, -97.44
7408, -0.50, -0.42, 0.80, -115.29, -48.02, -116.06
7409, -0.42, -0.25, 0.97, -132.09, -77.42, -93.66
7410, -0.12, -0.36, 1.05, -117.60, -27.02, -131.67
7411, -0.00, -0.47, 0.93, -84.42, -7.70, -143.36
7412, 0.08, -0.47, 0.84, -37.03, -17.22, -125.23
7413, 0.12, -0.39, 0.89, -2.87, 3.71, -88.76
7414, 0.13, -0.32, 0.78, 3.99, 26.74, -60.27
7415, 0.00, -0.31, 0.74, 36.82, 21.91, -63.56
7416, -0.01, -0.43, 0.77, 56.70, -0.56, -84.49
7417, 0.07, -0.59, 1.16, 74.97, 19.81, -49.77
7418, 0.17, -0.61, 1.18, 40.81, 81.55, 8.96
7419, -0.07, -0.73, 1.38, 98.77, 102.62, 49.35
7420, -0.25, -0.56, 0.95, 151.69, 43.75, 99.61
7421, -0.40, -0.35, 0.83, 177.73, 49.98, 123.55
7422, -0.13, -0.13, 0.90, 95.06, 82.32, 90.93
7423, -0.26, -0.09, 0.90, 41.58, 100.52, 89.25
7424, -0.27, 0.01, 0.80, 17.92, 57.61, 95.20
7425, -0.22, 0.05, 0.82, 0.84, -5.25, 85.47
7426, -0.11, 0.10, 0.86, -22.05, -26.67, 63.77
7427, -0.11, 0.07, 0.76, -13.37, -21.14, 66.43
7428, -0.19, -0.00, 0.85, -15.12, -57.96, 83.02
7429, -0.23, 0.08, 0.98, 0.77, -55.30, 91.70
7430, -0.32, 0.25, 1.24, -64.75, -19.67, 20.86
7431, -0.20, 0.09, 1.24, -152.88, 27.09, -53.06
7432, -0.39, -0.23, 1.33, -146.09, 32.55, -120.33
7433, -0.48, -0.46, 0.83, -123.20, -40.60, -127.05
7434, -0.47, -0.32, 1.03, -134.33, -71.19, -95.13
7435, -0.15, -0.40, 0.98, -120.82, -31.43, -123.41
7436, -0.06, -0.45, 0.82, -87.29, -7.49, -138.25
7437, 0.01, -0.49, 0.80, -33.67, -11.13, -126.77
7438, 0.08, -0.45, 0.78, 16.87, -2.94, -100.10
7439, 0.08, -0.37, 0.73, 37.66, 20.44, -69.09
7440, -0.09, -0.27, 0.67, 75.39, 19.32, -76.51
7441, -0.06, -0.39, 0.82, 82.25, 7.98, -93.94
7442, 0.13, -0.67, 1.20, 77.07, 31.57, -36.19
7443, 0.14, -0.56, 1.27, 53.90, 104.93, 33.04
7444, -0.17, -0.69, 1.38, 135.17, 94.08, 95.90
7445, -0.46, -0.51, 0.95, 171.29, 42.91, 123.41
7446, -0.36, -0.29, 0.81, 177.73, 73.57, 123.20
7447, -0.20, -0.13, 0.90, 82.53, 100.10, 89.60
7448, -0.31, -0.00, 0.87, 21.00, 108.01, 89.25
7449, -0.34, 0.07, 0.76, 0.35, 56.07, 92.12
7450, -0.28, 0.08, 0.76, -15.89, -13.30, 80.43
7451, -0.21, 0.08, 0.80, -24.99, -37.38, 61.88
7452, -0.19, -0.01, 0.77, -18.90, -56.98, 68.46
7453, -0.26, 0.03, 0.88, 4.20, -61.04, 86.94
7454, -0.22, 0.07, 1.15, -20.58, -57.12, 69.30
7455, -0.24, 0.31, 1.24, -82.39, -2.24, -7.56
7456, -0.32, 0.02, 1.43, -162.05, 62.93, -90.09
7457, -0.61, -0.24, 1.10, -140.49, -18.13, -138.25
7458, -0.61, -0.34, 0.88, -159.25, -94.85, -112.91
7459, -0.29, -0.36, 0.99, -119.49, -54.11, -108.57
7460, -0.14, -0.39, 0.83, -110.81, -28.56, -140.14
7461, -0.05, -0.44, 0.78, -69.51, -19.60, -141.89
7462, 0.05, -0.46, 0.82, -17.92, -20.44, -126.28
7463, 0.12, -0.41, 0.77, 10.43, -1.40, -91.84
7464, 0.06, -0.33, 0.60, 25.76, 17.29, -76.44
7465, -0.11, -0.36, 0.71, 67.83, 20.09, -96.74
7466, -0.07, -0.50, 1.05, 75.18, 13.65, -87.78
7467, 0.18, -0.60, 1.18, 51.45, 60.83, -2.66
7468, 0.08, -0.58, 1.31, 43.89, 119.98, 45.99
7469, -0.13, -0.69, 1.25, 154.14, 100.94, 94.57
7470, -0.47, -0.51, 0.94, 151.83, 35.00, 131.39
7471, -0.36, -0.29, 0.77, 171.57, 73.85, 127.75
7472, -0.23, -0.20, 0.92, 82.67, 88.76, 92.26
7473, -0.36, -0.03, 0.83, 39.90, 101.78, 88.55
7474, -0.39, 0.06, 0.75, 13.23, 46.48, 88.34
7475, -0.31, 0.09, 0.80, -8.12, -27.86, 75.67
7476, -0.19, 0.11, 0.86, -23.31, -55.58, 60.06
7477, -0.16, 0.05, 0.79, -29.96, -63.77, 58.03
7478, -0.28, -0.01, 0.88, -26.39, -76.93, 80.29
7479, -0.25, 0.03, 1.09, -22.89, -75.25, 82.67
7480, -0.22, 0.22, 1.16, -64.26, -38.15, 20.16
7481, -0.20, -0.01, 1.41, -137.55, 50.82, -59.50
7482, -0.61, -0.21, 1.31, -121.24, 45.08, -114.94
7483, -0.64, -0.35, 0.86, -124.74, -67.20, -116.97
7484, -0.38, -0.31, 0.79, -122.22, -57.82, -90.79
7485, -0.18, -0.36, 0.93, -94.08, -2.45, -111.37
7486, -0.03, -0.47, 0.93, -80.64, 18.41, -148.47
7487, -0.00, -0.58, 0.89, -35.07, 21.00, -173.74
7488, -0.00, -0.41, 0.79, 22.61, 22.12, -130.62
7489, -0.14, -0.39, 0.79, 18.76, 39.41, -95.13
7490, -0.24, -0.46, 0.69, 12.32, -8.19, -91.35
7491, -0.21, -0.46, 0.84, 46.27, -40.11, -69.37
7492, -0.08, -0.19, 0.99, 69.37, -36.68, -47.74
7493, 0.27, -0.29, 1.12, -15.40, -8.61, -64.68
7494, 0.15, -0.51, 0.97, -35.28, 68.04, 6.09
7495, -0.23, -0.74, 1.20, 18.41, 34.93, 56.98
7496, -0.40, -0.66, 1.02, 110.11, -39.69, 77.42
7497, -0.33, -0.49, 0.85, 161.14, -53.20, 69.44
7498, 0.06, -0.45, 0.85, 164.99, 6.65, 35.70
7499, 0.19, -0.33, 1.04, 142.03, 64.96, 32.69
7500, 0.06, -0.04, 0.93, 88.83, 96.67, 43.96
7501, -0.16, 0.11, 0.89, 56.70, 61.95, 61.25
7502, -0.30, 0.11, 0.83, 52.50, 5.60, 68.25
7503, -0.32, -0.08, 0.79, 62.65, -40.81, 50.47
7504, -0.27, -0.12, 0.85, 59.50, -67.55, 30.80
7505, -0.13, -0.13, 1.08, 12.81, -74.48, 13.51
7506, -0.02, -0.01, 1.09, -47.11, -42.42, 3.78
7507, 0.11, 0.05, 1.10, -58.73, 19.53, 11.76
7508, 0.09, 0.01, 1.04, -77.56, 78.26, 1.96
7509, -0.11, -0.13, 1.14, -78.47, 115.29, -25.55
7510, -0.44, -0.11, 1.12, -46.83, 92.54, -27.44
7511, -0.57, -0.02, 0.97, -59.43, 8.89, -48.23
7512, -0.39, -0.13, 0.86, -92.54, -42.70, -86.66
7513, -0.43, -0.08, 0.83, -118.93, -76.09, -104.30
7514, -0.03, -0.12, 0.80, -142.38, -112.00, -131.39
7515, 0.10, -0.47, 1.14, -121.45, -77.77, -148.40
7516, 0.15, -0.55, 0.94, -46.13, -8.05, -107.17
7517, 0.09, -0.47, 0.92, -9.03, -7.98, -73.01
7518, 0.12, -0.33, 0.97, -10.71, -20.16, -77.70
7519, 0.06, -0.31, 0.79, 8.89, 21.49, -103.39
7520, -0.10, -0.40, 0.89, 18.83, -18.34, -112.07
7521, 0.01, -0.47, 0.91, 59.71, 3.78, -58.59
7522, 0.14, -0.42, 1.05, 55.16, 42.77, -21.21
7523, 0.16, -0.36, 1.07, 24.57, 88.34, 11.62
7524, 0.01, -0.42, 1.17, 2.38, 102.06, 35.77
7525, -0.14, -0.57, 1.18, 46.62, 69.72, 42.21
7526, -0.19, -0.48, 0.90, 66.15, 28.98, 41.93
7527, -0.16, -0.40, 0.76, 88.90, 23.03, 51.17
7528, -0.03, -0.35, 0.86, 109.48, 43.40, 66.43
7529, -0.03, -0.26, 1.05, 95.90, 61.81, 88.69
7530, -0.11, -0.09, 0.98, 51.03, 53.62, 105.77
7531, -0.15, -0.00, 0.95, 30.38, 26.53, 91.70
7532, -0.08, -0.02, 0.95, 15.96, 12.11, 62.51
7533, 0.02, -0.01, 0.96, 8.89, 20.02, 55.44
7534, -0.04, 0.04, 0.95, 5.67, 18.06, 69.02
7535, -0.18, -0.01, 0.84, 10.99, 0.63, 85.26
7536, -0.23, -0.03, 0.89, 8.19, -19.81, 91.07
7537, -0.26, 0.08, 1.03, -9.66, -9.17, 70.00
7538, -0.30, 0.12, 1.11, -60.34, 15.68, 26.67
7539, -0.34, -0.11, 1.27, -96.67, 55.51, -26.67
7540, -0.50, -0.17, 1.15, -75.67, 25.55, -45.99
7541, -0.40, -0.23, 0.93, -69.72, -24.64, -72.03
7542, -0.39, -0.30, 0.90, -89.95, -73.71, -79.94
7543, -0.30, -0.15, 1.00, -85.19, -39.41, -77.35
7544, -0.16, -0.26, 0.98, -84.14, -15.19, -102.62
7545, -0.09, -0.35, 0.93, -50.26, -9.52, -112.70
7546, -0.03, -0.32, 0.89, -14.84, -9.31, -97.72
7547, 0.05, -0.24, 0.85, -6.86, 13.93, -76.79
7548, -0.00, -0.22, 0.87, -0.35, 29.12, -67.20
7549, -0.04, -0.24, 0.71, -1.12, 3.99, -84.28
7550, -0.15, -0.44, 0.83, 5.60, -21.28, -104.09
7551, -0.05, -0.56, 0.94, 43.19, -2.94, -79.66
7552, 0.10, -0.49, 1.26, 58.03, 41.30, -38.57
7553, 0.12, -0.46, 1.20, 19.46, 104.30, 33.60
7554, -0.20, -0.58, 1.31, 49.56, 115.22, 53.62
7555, -0.38, -0.43, 0.98, 117.95, 52.99, 95.20
7556, -0.48, -0.35, 0.79, 167.09, 37.73, 107.66
7557, -0.28, -0.26, 0.87, 151.83, 67.90, 103.74
7558, -0.25, -0.10, 0.93, 55.72, 101.22, 93.94
7559, -0.42, 0.09, 0.94, 20.30, 74.55, 100.17
7560, -0.44, 0.12, 0.82, -8.96, 18.69, 81.55
7561, -0.26, 0.06, 0.81, -25.48, -33.18, 60.90
7562, -0.12, 0.03, 0.80, -23.24, -28.42, 49.77
7563, -0.16, -0.02, 0.80, -12.04, -27.02, 63.28
7564, -0.27, -0.02, 0.86, -4.41, -36.54, 93.03
7565, -0.37, 0.08, 0.91, 2.66, -41.51, 89.74
7566, -0.35, 0.22, 1.19, -42.56, -25.90, 19.25
7567, -0.29, 0.12, 1.31, -108.08, 40.18, -43.05
7568, -0.65, -0.09, 1.30, -109.55, 33.74, -91.70
7569, -0.68, -0.24, 0.90, -76.72, -70.42, -112.07
7570, -0.55, -0.25, 0.83, -138.53, -128.45, -99.19
7571, -0.34, -0.23, 0.97, -108.15, -61.74, -108.50
7572, -0.17, -0.37, 0.95, -100.24, -19.81, -137.76
7573, -0.08, -0.47, 0.86, -35.07, -12.74, -128.24
7574, 0.02, -0.37, 0.83, 18.76, -15.54, -105.14
7575, 0.05, -0.25, 0.89, 23.80, 20.09, -69.09
7576, 0.04, -0.23, 0.78, 16.73, 38.71, -56.91
7577, -0.12, -0.26, 0.70, 27.02, 21.77, -73.78
7578, -0.22, -0.49, 0.77, 32.41, -5.74, -108.15
7579, -0.11, -0.46, 1.06, 59.08, 3.29, -89.67
7580, 0.10, -0.47, 1.12, 40.11, 52.64, -15.33
7581, -0.07, -0.45, 1.24, 5.81, 98.77, 34.16
7582, -0.32, -0.63, 1.27, 74.48, 85.19, 72.87
7583, -0.45, -0.44, 0.90, 144.90, 22.26, 112.98
7584, -0.40, -0.34, 0.85, 164.15, 44.10, 125.37
7585, -0.22, -0.27, 0.93, 114.31, 71.75, 112.91
7586, -0.33, 0.02, 0.95, 46.20, 106.75, 102.48
7587, -0.40, 0.10, 0.83, 12.81, 65.80, 111.30
7588, -0.39, 0.09, 0.79, -8.82, 6.86, 90.44
7589, -0.25, 0.09, 0.79, -13.16, -14.84, 85.47
7590, -0.21, 0.11, 0.87, -9.24, -8.96, 80.78
7591, -0.30, 0.04, 0.82, -7.42, -17.71, 90.58
7592, -0.32, -0.04, 0.85, 24.57, -34.09, 104.72
7593, -0.30, 0.12, 0.95, 6.58, -46.76, 88.27
7594, -0.30, 0.32, 1.14, -22.33, -9.10, 41.02
7595, -0.23, 0.29, 1.01, -70.84, 56.98, -28.21
7596, -0.59, 0.07, 1.44, -90.37, 121.24, -58.10
7597, -1.01, 0.05, 1.07, -93.59, -0.49, -87.29
7598, -0.85, -0.13, 0.66, -91.77, -118.37, -94.50
7599, -0.70, 0.04, 0.73, -139.02, -133.07, -78.54
7600, -0.32, -0.12, 0.99, -128.17, -77.21, -141.40
7601, -0.05, -0.30, 0.94, -127.47, -83.23, -190.96
7602, 0.11, -0.46, 0.91, -57.96, -70.35, -159.11
7603, 0.10, -0.37, 0.89, -12.32, -60.83, -130.62
7604, 0.12, -0.33, 0.93, -15.75, -5.11, -84.21
7605, 0.05, -0.41, 0.77, -9.87, 33.11, -76.86
7606, -0.16, -0.48, 0.75, 16.66, 8.75, -76.93
7607, -0.22, -0.50, 0.81, 40.67, 11.27, -59.64
7608, -0.08, -0.40, 1.01, 56.07, 20.58, -49.07
7609, 0.07, -0.35, 1.11, 26.95, 51.87, -35.28
7610, 0.03, -0.62, 1.23, -4.13, 98.98, 8.40
7611, -0.15, -0.56, 1.20, 53.41, 101.15, 76.72
7612, -0.30, -0.36, 1.02, 89.32, 68.11, 66.01
7613, -0.37, -0.21, 0.90, 115.29, 50.40, 52.22
7614, -0.18, -0.30, 0.89, 78.82, 54.88, 71.19
7615, -0.20, -0.21, 0.92, 55.16, 71.40, 76.16
7616, -0.31, -0.12, 0.85, 55.16, 70.21, 105.14
7617, -0.33, -0.04, 0.81, 42.07, 42.56, 108.92
7618, -0.30, -0.00, 0.80, 32.90, 13.16, 90.79
7619, -0.29, 0.01, 0.80, 33.81, -14.49, 88.97
7620, -0.30, -0.03, 0.80, 44.66, -24.01, 88.62
7621, -0.39, 0.02, 0.90, 14.98, -43.89, 82.04
7622, -0.36, 0.15, 1.04, -0.98, -43.54, 49.28
7623, -0.29, 0.17, 1.12, -56.77, -1.05, -2.73
7624, -0.33, 0.01, 1.20, -98.14, 71.82, -40.74
7625, -0.64, -0.10, 1.17, -106.75, 54.88, -58.94
7626, -0.77, -0.10, 0.94, -86.03, -34.86, -73.64
7627, -0.59, -0.22, 0.77, -101.99, -93.38, -95.62
7628, -0.48, -0.23, 0.81, -95.76, -75.81, -99.40
7629, -0.39, -0.35, 0.94, -77.42, -51.17, -83.16
7630, -0.25, -0.35, 0.88, -45.36, -29.12, -66.50
7631, -0.19, -0.31, 0.93, -16.24, -37.03, -58.80
7632, -0.12, -0.20, 0.92, -8.68, -30.66, -57.26
7633, -0.06, -0.15, 0.86, -24.99, -21.28, -62.30
7634, -0.08, -0.26, 0.89, -23.17, -15.54, -63.98
7635, -0.16, -0.29, 0.65, -1.12, -18.06, -54.60
7636, -0.29, -0.37, 0.72, 18.97, -15.19, -58.80
7637, -0.42, -0.62, 1.04, 50.33, -88.55, -97.65
7638, -0.40, -0.62, 1.12, 108.50, -84.63, -13.86
7639, -0.15, -0.59, 1.31, 103.88, -60.20, 3.99
7640, -0.11, -0.42, 1.08, 104.51, -50.05, 24.29
7641, -0.10, -0.40, 1.11, 102.55, -40.25, 46.62
7642, -0.12, -0.31, 1.02, 131.88, -49.98, 52.92
7643, 0.01, -0.17, 1.00, 129.85, -48.51, 43.33
7644, -0.01, -0.08, 0.90, 94.64, -28.84, 37.59
7645, -0.01, 0.02, 0.92, 93.45, -40.39, 33.67
7646, -0.06, 0.05, 0.85, 70.91, -65.87, 26.53
7647, 0.09, -0.04, 0.83, 63.35, -83.86, 33.25
7648, 0.14, -0.07, 0.95, 55.44, -60.48, 37.73
7649, 0.17, -0.01, 1.03, 42.00, -39.13, 42.56
7650, 0.15, 0.03, 1.01, 44.03, -33.81, 49.00
7651, 0.24, 0.04, 1.10, 40.11, -37.59, 40.53
7652, 0.21, 0.15, 1.01, 38.71, -30.87, 36.05
7653, 0.25, 0.15, 0.96, 22.26, -31.36, 33.53
7654, 0.26, 0.07, 0.95, 23.10, -18.55, 21.56
7655, 0.26, 0.03, 0.91, 33.39, 2.73, 7.00
